월,시간대,기온,습도,풍속,자외선,강우량,강설량,임대_건수
01월,2시,-15,31,2.5,0,0,0.9,5
01월,3시,-15.2,32,3.1,0,0,0.9,-13
01월,4시,-15.2,30,3.4,0,0,0.9,-10
01월,5시,-15.4,30,2.5,0,0,0.9,34
01월,6시,-15.6,29,3.7,0,0,0.9,41
01월,7시,-15.7,29,2.5,0,0,0.9,69
01월,8시,-15.9,30,3,0,0,0.9,72
01월,9시,-16.2,30,1.6,0,0,0.9,97
01월,10시,-15.8,27,3.4,0.2,0,0.9,94
01월,11시,-14.5,24,4.6,0.61,0,0.9,88
01월,12시,-13.1,25,3.8,0.96,0,0.9,92
01월,13시,-12.2,26,4,1.17,0,0.9,96
01월,14시,-12,25,6,1.27,0,0.9,67
01월,15시,-11.1,26,3.8,1.25,0,0.8,96
01월,16시,-10.8,29,3.8,1.06,0,0.7,85
01월,17시,-11.2,30,4.7,0.77,0,0.7,74
01월,18시,-11.8,26,3.5,0.39,0,0.7,99
01월,19시,-13,29,3.4,0.05,0,0.7,101
01월,20시,-13.8,32,2.2,0,0,0.7,101
01월,21시,-14.3,37,1.3,0,0,0.7,97
01월,22시,-14.7,40,3.2,0,0,0.7,65
01월,23시,-15.2,45,4,0,0,0.7,36
01월,24시,-15.7,43,3.6,0,0,0.7,40
01월,1시,-15.9,43,3.8,0,0,0.7,3
01월,2시,-16.1,42,2.2,0,0,0.7,0
01월,3시,-16,42,1.3,0,0,0.7,0
01월,4시,-16,40,1.9,0,0,0.7,0
01월,5시,-15.9,37,2.4,0,0,0.7,31
01월,6시,-15.8,37,2.7,0,0,0.7,48
01월,7시,-16.1,33,3,0,0,0.7,61
01월,8시,-16.2,33,2.2,0,0,0.7,79
01월,9시,-16.4,32,3.3,0.01,0,0.6,78
01월,10시,-16.2,33,2.9,0.19,0,0.6,97
01월,11시,-15.3,33,2.4,0.56,0,0.6,104
01월,12시,-13.8,25,3.5,0.91,0,0.6,94
01월,13시,-12.8,25,3.2,1.16,0,0.6,105
01월,14시,-11.4,27,3.9,1.26,0,0.6,89
01월,15시,-10.4,25,2.3,1.21,0,0.5,115
01월,16시,-9.7,28,3.7,1,0,0.5,89
01월,17시,-9.6,31,2.6,0.66,0,0.5,101
01월,18시,-10.9,32,4,0.28,0,0.5,93
01월,19시,-11.8,33,4,0.04,0,0.5,96
01월,20시,-12.7,33,3.7,0,0,0.5,87
01월,21시,-13.5,33,2.4,0,0,0.5,89
01월,22시,-14.1,35,2.2,0,0,0.5,79
01월,23시,-14.6,35,2.5,0,0,0.5,60
01월,24시,-14.9,35,2.8,0,0,0.5,56
01월,1시,-15.1,34,1.7,0,0,0.5,33
01월,2시,-15.3,34,1.7,0,0,0.5,12
01월,3시,-15.6,33,2.2,0,0,0.5,-4
01월,4시,-15.9,34,2.9,0,0,0.5,-7
01월,5시,-16.4,36,1.5,0,0,0.5,41
01월,6시,-16.9,38,2.3,0,0,0.5,49
01월,7시,-17.4,40,1.6,0,0,0.5,70
01월,8시,-17.5,38,3.4,0,0,0.5,61
01월,9시,-17.8,40,2.5,0,0,0.5,79
01월,10시,-17.5,37,3.8,0.21,0,0.5,83
01월,11시,-16.5,33,3.4,0.62,0,0.5,97
01월,12시,-15.6,31,3.3,0.93,0,0.5,93
01월,13시,-14.4,30,2.7,1.17,0,0.5,106
01월,14시,-13.3,28,2.7,1.26,0,0.5,100
01월,15시,-12.1,27,2.5,1.25,0,0.4,111
01월,16시,-11.4,27,3.3,0,0,0.4,97
01월,17시,-10.8,28,2.7,0.77,0,0.4,104
01월,18시,-11.5,31,3.3,0.41,0,0.3,106
01월,19시,-12.7,33,2.5,0.05,0,0.3,114
01월,20시,-13.2,33,2.4,0,0,0.3,104
01월,21시,-13.7,35,1.7,0,0,0.3,99
01월,22시,-14.1,36,1.8,0,0,0.3,87
01월,23시,-14.6,40,1.8,0,0,0.3,71
01월,24시,-14.4,38,2.7,0,0,0.3,63
01월,1시,-15,42,1.2,0,0,0.3,40
01월,2시,-15.1,43,0.8,0,0,0.3,21
01월,3시,-15.3,43,0.6,0,0,0.3,13
01월,4시,-15.3,43,0.8,0,0,0.3,14
01월,5시,-15.3,47,0.8,0,0,0.3,49
01월,6시,-15.4,45,0.8,0,0,0.3,67
01월,7시,-15.3,47,0.7,0,0,0.3,84
01월,8시,-15.7,53,1.3,0,0,0.3,90
01월,9시,-15.9,58,0.9,0,0,0.3,106
01월,10시,-15.1,49,1.1,0.2,0,0.3,124
01월,11시,-12.3,35,0.6,0.6,0,0.3,141
01월,12시,-9.6,33,1.1,0.9,0,0.3,132
01월,13시,-7.7,32,2.5,1.13,0,0.3,125
01월,14시,-6.6,27,2.1,1.24,0,0.3,121
01월,15시,-4.1,25,2,1.2,0,0.2,135
01월,16시,-3.7,26,2.2,1.04,0,0,124
01월,17시,-3.7,25,2.6,0.74,0,0,118
01월,18시,-4.6,26,1.9,0.39,0,0,131
01월,19시,-6.6,31,3,0.06,0,0,119
01월,20시,-7.1,33,2,0,0,0,121
01월,21시,-7.6,36,1.7,0,0,0,112
01월,22시,-7.9,35,2.6,0,0,0,92
01월,23시,-7.8,43,2.3,0,0,0,78
01월,24시,-7.6,42,1.2,0,0,0,92
01월,1시,-7.5,36,2.3,0,0,0,43
01월,2시,-7.5,45,2.4,0,0,0,20
01월,3시,-7.8,51,1.9,0,0,0,17
01월,4시,-7.7,49,1.8,0,0,0,25
01월,5시,-7.6,37,1.6,0,0,0,60
01월,6시,-7.5,33,1.5,0,0,0,83
01월,7시,-7.8,35,1.9,0,0,0,92
01월,8시,-8,39,1.9,0,0,0,100
01월,9시,-8.1,43,1.7,0,0,0,111
01월,10시,-7.8,41,1.8,0.17,0,0,127
01월,11시,-5.9,35,1.9,0.53,0,0,131
01월,12시,-4.6,27,2.6,0.85,0,0,125
01월,13시,-3.5,26,2.5,1.07,0,0,135
01월,14시,-2.4,22,2.5,1.16,0,0,126
01월,15시,-1.5,20,3,1.09,0,0,125
01월,16시,-1.9,23,4.3,0.7,0,0,99
01월,17시,-2.1,27,4,0.52,0,0,101
01월,18시,-3.8,32,5.2,0.25,0,0,93
01월,19시,-4.9,35,3.7,0.04,0,0,112
01월,20시,-6,31,3.6,0,0,0,103
01월,21시,-7,30,2.8,0,0,0,101
01월,22시,-7.3,34,3.5,0,0,0,81
01월,23시,-7.9,40,2.5,0,0,0,73
01월,24시,-8.7,42,2.1,0,0,0,75
01월,1시,-9.3,45,0.7,0,0,0,53
01월,2시,-9.8,47,1.3,0,0,0,25
01월,3시,-10.2,47,0.9,0,0,0,22
01월,4시,-9.8,43,2.8,0,0,0,5
01월,5시,-9.9,45,2.5,0,0,0,42
01월,6시,-10.4,47,1,0,0,0,78
01월,7시,-10.9,43,1,0,0,0,93
01월,8시,-11.1,37,1.6,0,0,0,98
01월,9시,-11.5,38,1,0.01,0,0,113
01월,10시,-10.8,34,2.9,0.17,0,0,111
01월,11시,-9.5,28,3.7,0.59,0,0,109
01월,12시,-8.1,24,3.6,0.91,0,0,112
01월,13시,-7.3,23,3.8,1.17,0,0,113
01월,14시,-6.9,23,4.6,1.28,0,0,94
01월,15시,-5.7,23,4.5,1.25,0,0,102
01월,16시,-5.2,27,4.5,1.06,0,0,92
01월,17시,-5.5,28,4.3,0.78,0,0,93
01월,18시,-5.7,30,3.6,0.4,0,0,109
01월,19시,-6.6,34,2.5,0.06,0,0,123
01월,20시,-7.1,40,3.2,0,0,0,101
01월,21시,-7.4,41,3.8,0,0,0,84
01월,22시,-7.7,42,2.9,0,0,0,85
01월,23시,-8.8,40,3,0,0,0,66
01월,24시,-9.4,41,1.6,0,0,0,79
01월,1시,-10,34,1.1,0,0,0,52
01월,2시,-10.4,37,0.3,0,0,0,39
01월,3시,-10.6,40,1,0,0,0,19
01월,4시,-10.7,42,1.4,0,0,0,18
01월,5시,-11.1,50,1.2,0,0,0,51
01월,6시,-11.3,53,1.6,0,0,0,65
01월,7시,-11.2,53,0.9,0,0,0,87
01월,8시,-11.3,57,0.9,0,0,0,95
01월,9시,-11.1,61,0.7,0.01,0,0,107
01월,10시,-9.9,49,0.8,0.2,0,0,136
01월,11시,-7.5,42,0.9,0.55,0,0,141
01월,12시,-4.5,29,1.3,0.79,0,0,138
01월,13시,-3.2,32,2.7,1.01,0,0,128
01월,14시,-1.3,35,2,1.18,0,0,126
01월,15시,-1.1,46,2.1,0.72,0,0,134
01월,16시,-1.6,55,2.5,0.64,0,0,106
01월,17시,-2.2,76,1.7,0.25,0,0,125
01월,18시,-2.4,85,0.3,0.06,0,0.6,145
01월,19시,-2.3,91,0.4,0,1.4,2,141
01월,20시,-1.7,91,1.1,0,0,3,123
01월,21시,-1.5,91,1.7,0,0,3.3,106
01월,22시,-1.6,91,1.3,0,1.5,3.5,97
01월,23시,-1.7,85,1.2,0,0,3.5,83
01월,24시,-1.7,83,1,0,0,3.5,85
01월,1시,-1.7,83,0.8,0,0,3.5,52
01월,2시,-1.6,81,1.1,0,0,3.5,29
01월,3시,-1.6,80,1.4,0,0,3.5,17
01월,4시,-2.2,83,1,0,0,3.5,26
01월,5시,-2.4,82,1.5,0,0,3.5,57
01월,6시,-2.8,83,0.6,0,0,3.5,85
01월,7시,-3.1,80,0.7,0,0,3.5,96
01월,8시,-3.5,83,1.6,0,0,3.5,98
01월,9시,-3.6,83,1.7,0,0,3.5,107
01월,10시,-3.3,77,1.2,0.1,0,3.4,131
01월,11시,-2.3,63,1.7,0.22,0,3.2,129
01월,12시,-1.5,46,2.5,0.56,0,3,113
01월,13시,-1,35,2.7,0.64,0,3,121
01월,14시,-0.8,39,2.6,0.54,0,2.8,113
01월,15시,-0.7,33,2.7,0.56,0,2.5,118
01월,16시,-0.5,30,2.3,0.45,0,2.2,114
01월,17시,-0.1,29,1.6,0.5,0,1.8,124
01월,18시,-0.9,34,2.8,0.28,0,1.8,118
01월,19시,-1.8,35,2.1,0.05,0,1.6,130
01월,20시,-2.2,36,2.2,0,0,1.6,118
01월,21시,-2.6,36,3.1,0,0,1.6,97
01월,22시,-3.4,40,0.9,0,0,1.6,108
01월,23시,-4.2,48,1,0,0,1.6,87
01월,24시,-4.7,53,1.3,0,0,1.6,81
02월,1시,-5.2,56,1.4,0,0,1.6,47
02월,2시,-5.4,54,1.7,0,0,1.6,25
02월,3시,-5.5,53,2.1,0,0,1.6,11
02월,4시,-6.2,57,1.6,0,0,1.6,21
02월,5시,-7.1,56,1.8,0,0,1.6,53
02월,6시,-7.8,65,2.3,0,0,1.6,64
02월,7시,-8.1,59,0.7,0,0,1.6,96
02월,8시,-8.7,64,0.5,0,0,1.6,103
02월,9시,-8.6,59,1,0.01,0,1.6,111
02월,10시,-7.9,50,0.6,0.23,0,1.6,139
02월,11시,-5,41,0.5,0.64,0,1.5,149
02월,12시,-2.6,33,1.5,0.95,0,1.4,139
02월,13시,-1.1,31,1.3,1.2,0,1.3,148
02월,14시,0.3,28,3.1,1.3,0,1,119
02월,15시,0.8,23,3.2,1.29,0,0.5,127
02월,16시,0.7,25,3,1.12,0,0,120
02월,17시,1.1,26,2.1,0.82,0,0,131
02월,18시,0.3,26,2.4,0.45,0,0,137
02월,19시,-1,28,1.9,0.08,0,0,145
02월,20시,-1.8,32,1.5,0,0,0,137
02월,21시,-2.4,36,1,0,0,0,130
02월,22시,-3.2,47,1.8,0,0,0,106
02월,23시,-3.9,52,1.2,0,0,0,95
02월,24시,-4.5,55,0.4,0,0,0,101
02월,1시,-4.9,56,1.1,0,0,0,55
02월,2시,-5.2,56,0.9,0,0,0,37
02월,3시,-5.7,59,0.3,0,0,0,32
02월,4시,-6.3,63,0.9,0,0,0,38
02월,5시,-6.7,65,1.1,0,0,0,64
02월,6시,-6.8,61,0.2,0,0,0,96
02월,7시,-7,62,1.3,0,0,0,95
02월,8시,-7.4,62,1.5,0,0,0,101
02월,9시,-7.4,58,2.2,0.01,0,0,106
02월,10시,-6.5,54,1.2,0.22,0,0,142
02월,11시,-4.1,43,1.2,0.59,0,0,156
02월,12시,-1.4,37,1,0.91,0,0,157
02월,13시,0.9,37,1.5,1.12,0,0,159
02월,14시,1.6,29,2.2,1.2,0,0,140
02월,15시,3.2,26,2.2,1.16,0,0,150
02월,16시,3.6,26,2.4,0.99,0,0,135
02월,17시,2.9,26,3,0.69,0,0,122
02월,18시,2,25,2.3,0.34,0,0,140
02월,19시,0.5,37,3,0.06,0,0,136
02월,20시,-0.5,43,2.5,0,0,0,129
02월,21시,-1.3,51,2.4,0,0,0,119
02월,22시,-2,61,1.7,0,0,0,107
02월,23시,-2.4,63,1.3,0,0,0,98
02월,24시,-2.6,69,2,0,0,0,88
02월,1시,-2.5,69,2.2,0,0,0,52
02월,2시,-2.3,71,3.2,0,0,0,25
02월,3시,-3.4,82,4.2,0,0,0,4
02월,4시,-4.4,80,4.3,0,0.1,0.1,6
02월,5시,-5.6,74,4,0,0,0.2,45
02월,6시,-6.3,65,3.9,0,0,0.3,57
02월,7시,-7.8,57,4.8,0,0.4,0.3,56
02월,8시,-8.8,58,4,0,0,0.3,71
02월,9시,-9.5,56,3.5,0.01,0,0.3,85
02월,10시,-9.4,47,3.3,0.42,0,0.3,106
02월,11시,-8.5,43,4,1.09,0,0.2,106
02월,12시,-7.7,41,4.6,1.65,0,0.2,92
02월,13시,-6,38,3.4,2.04,0,0,116
02월,14시,-5.8,38,3.7,2.25,0,0,102
02월,15시,-5,31,4,2.18,0,0,107
02월,16시,-4.5,31,4.3,1.91,0,0,96
02월,17시,-4.2,31,3.5,1.42,0,0,106
02월,18시,-5.6,32,4.6,0.53,0,0,102
02월,19시,-6.6,36,4.4,0.15,0,0,106
02월,20시,-7.6,32,4.8,0,0,0,92
02월,21시,-8.5,31,4.1,0,0,0,88
02월,22시,-9.1,38,2.7,0,0,0,89
02월,23시,-9.7,45,3,0,0,0,66
02월,24시,-10,48,2.6,0,0,0,69
02월,1시,-10.4,49,2.4,0,0,0,34
02월,2시,-10.5,48,3.1,0,0,0,7
02월,3시,-10.5,49,2,0,0,0,9
02월,4시,-10.6,47,3.7,0,0,0,-4
02월,5시,-11.2,47,2.3,0,0,0,45
02월,6시,-11.5,51,3.3,0,0,0,51
02월,7시,-11.8,54,2.4,0,0,0,76
02월,8시,-12.4,54,2.5,0,0,0,86
02월,9시,-12.8,56,2.4,0.02,0,0,101
02월,10시,-12.4,51,3.8,0.38,0,0,105
02월,11시,-11.2,43,3.5,1.04,0,0,115
02월,12시,-9.7,37,2.8,1.57,0,0,122
02월,13시,-8.3,32,1.8,1.99,0,0,145
02월,14시,-8.3,34,4,2.22,0,0,104
02월,15시,-7.4,33,4,2.17,0,0,109
02월,16시,-6.4,30,4.9,1.89,0,0,87
02월,17시,-5.4,29,3.6,1.4,0,0,104
02월,18시,-5.9,27,3.6,0.81,0,0,115
02월,19시,-7,26,4.1,0.16,0,0,113
02월,20시,-7.7,31,3.3,0,0,0,109
02월,21시,-8.2,28,3.5,0,0,0,97
02월,22시,-8.9,35,3.2,0,0,0,86
02월,23시,-9.7,45,1.3,0,0,0,85
02월,24시,-10.3,48,2,0,0,0,75
02월,1시,-10.5,52,2.4,0,0,0,33
02월,2시,-11.2,54,1,0,0,0,26
02월,3시,-11.2,55,1.5,0,0,0,10
02월,4시,-11.3,54,0.6,0,0,0,25
02월,5시,-11.7,51,1.2,0,0,0,54
02월,6시,-11.6,45,2.4,0,0,0,64
02월,7시,-11.5,40,2.3,0,0,0,83
02월,8시,-11.6,44,1.6,0,0,0,98
02월,9시,-11.5,40,2.8,0.02,0,0,97
02월,10시,-11.1,38,2.4,0.43,0,0,119
02월,11시,-9.6,32,3.7,1.14,0,0,109
02월,12시,-8.5,27,4.7,1.73,0,0,99
02월,13시,-7.8,28,4.1,2.12,0,0,108
02월,14시,-7,25,4.2,2.29,0,0,100
02월,15시,-6.4,24,4.6,2.23,0,0,103
02월,16시,-5.7,25,4.4,1.94,0,0,95
02월,17시,-5.4,25,3.4,1.44,0,0,108
02월,18시,-6.4,28,4.5,0.81,0,0,103
02월,19시,-7.6,29,3.5,0.16,0,0,117
02월,20시,-8.3,29,4.1,0,0,0,100
02월,21시,-9.1,35,3.8,0,0,0,89
02월,22시,-9.8,41,3.9,0,0,0,74
02월,23시,-10.3,43,3.7,0,0,0,61
02월,24시,-10.5,47,2.8,0,0,0,71
02월,1시,-10.6,47,3.5,0,0,0,27
02월,2시,-10.9,36,3.3,0,0,0,10
02월,3시,-11.2,36,2.9,0,0,0,4
02월,4시,-11.6,35,3.2,0,0,0,5
02월,5시,-12,36,2.7,0,0,0,44
02월,6시,-12.3,37,2.9,0,0,0,61
02월,7시,-12.5,40,3.4,0,0,0,69
02월,8시,-12.7,41,3.7,0,0,0,75
02월,9시,-12.7,41,3.1,0.02,0,0,91
02월,10시,-12.3,39,3.7,0.45,0,0,101
02월,11시,-11.3,35,4.2,1.15,0,0,102
02월,12시,-9.9,32,3.3,1.72,0,0,110
02월,13시,-8.2,31,2.7,2.09,0,0,125
02월,14시,-7.5,28,4.3,2.3,0,0,98
02월,15시,-7,26,4.4,2.24,0,0,102
02월,16시,-5.9,25,3.1,1.93,0,0,111
02월,17시,-5.9,24,3.5,1.44,0,0,106
02월,18시,-6.6,29,2.5,0.68,0,0,124
02월,19시,-7.6,36,3.3,0.11,0,0,116
02월,20시,-8.4,37,4,0,0,0,97
02월,21시,-9.6,34,2.6,0,0,0,101
02월,22시,-10.6,39,3.1,0,0,0,81
02월,23시,-11.1,43,1.8,0,0,0,79
02월,24시,-11.8,46,1.1,0,0,0,86
02월,1시,-12.3,47,0.4,0,0,0,57
02월,2시,-12.3,47,1.9,0,0,0,21
02월,3시,-12.5,50,1,0,0,0,21
02월,4시,-12.5,49,1.5,0,0,0,18
02월,5시,-13.1,54,0.7,0,0,0,68
02월,6시,-13,53,0.7,0,0,0,80
02월,7시,-13.2,50,0.5,0,0,0,97
02월,8시,-13.2,56,0.9,0,0,0,104
02월,9시,-13.3,60,0.6,0.02,0,0,116
02월,10시,-12,50,1.3,0.43,0,0,132
02월,11시,-9.6,39,0.7,1.06,0,0,147
02월,12시,-7,28,3.3,1.56,0,0,118
02월,13시,-6,24,2.6,1.97,0,0,131
02월,14시,-4.5,23,2.6,2.12,0,0,124
02월,15시,-3.5,20,1.5,2.02,0,0,143
02월,16시,-2.1,20,2.3,1.87,0,0,127
02월,17시,-1.7,18,2,1.41,0,0,133
02월,18시,-2.3,20,2.2,0.77,0,0,138
02월,19시,-4,27,2.5,0.16,0,0,135
02월,20시,-5.2,33,2.6,0,0,0,120
02월,21시,-5.8,44,2.1,0,0,0,109
02월,22시,-6.3,48,2.2,0,0,0,96
02월,23시,-6.8,50,1.7,0,0,0,87
02월,24시,-7.6,50,1,0,0,0,93
02월,1시,-8.2,50,1.1,0,0,0,56
02월,2시,-8.5,60,1.2,0,0,0,28
02월,3시,-8.3,65,0.4,0,0,0,28
02월,4시,-8.6,64,0.9,0,0,0,28
02월,5시,-9,54,0.6,0,0,0,68
02월,6시,-9,56,0.4,0,0,0,93
02월,7시,-9.3,61,0.7,0,0,0,101
02월,8시,-9.6,67,1,0,0,0,108
02월,9시,-9.7,65,0.8,0.02,0,0,121
02월,10시,-8.5,55,1,0.4,0,0,141
02월,11시,-6.3,46,1.3,1.01,0,0,147
02월,12시,-3.1,39,1.2,1.54,0,0,148
02월,13시,-1.5,35,1.2,1.9,0,0,156
02월,14시,0.3,30,1.4,2.11,0,0,145
02월,15시,0.9,25,2.4,2.09,0,0,141
02월,16시,1.4,25,2.2,1.81,0,0,135
02월,17시,2,25,2.3,1.3,0,0,134
02월,18시,1.5,24,1.9,0.72,0,0,148
02월,19시,-0.5,26,1.7,0.15,0,0,149
02월,20시,-1.8,35,1.4,0,0,0,146
02월,21시,-2.8,40,1.5,0,0,0,130
02월,22시,-3.3,42,1.1,0,0,0,123
02월,23시,-3.9,41,0.4,0,0,0,118
02월,24시,-4.3,44,0.7,0,0,0,116
02월,1시,-4.6,38,0.1,0,0,0,85
02월,2시,-4.8,44,1.1,0,0,0,53
02월,3시,-5.1,47,0.9,0,0,0,43
02월,4시,-5.2,48,0.7,0,0,0,52
02월,5시,-4.4,47,0.9,0,0,0,86
02월,6시,-4.2,44,1.1,0,0,0,107
02월,7시,-4,41,0.8,0,0,0,127
02월,8시,-3.6,42,0.9,0,0,0,135
02월,9시,-3.3,39,0.9,0.02,0,0,147
02월,10시,-2.4,36,1.2,0.2,0,0,161
02월,11시,-1.3,34,0.5,0.32,0,0,172
02월,12시,-0.2,31,0.8,0.5,0,0,165
02월,13시,1.6,28,0.5,0.88,0,0,177
02월,14시,2.6,27,0.8,0.82,0,0,166
02월,15시,4,25,0.9,1.06,0,0,173
02월,16시,5,24,1,1.16,0,0,163
02월,17시,6,28,1.7,1.03,0,0,152
02월,18시,4.8,38,3,0.47,0,0,136
02월,19시,4.1,40,2.1,0.1,0,0,155
02월,20시,3.3,58,1.7,0,0,0,144
02월,21시,3,61,1.9,0,0,0,132
02월,22시,2.9,63,1,0,0,0,131
02월,23시,2.5,66,1.1,0,0,0,114
02월,24시,2,70,0.7,0,0,0,116
02월,1시,1.5,71,1.1,0,0,0,77
02월,2시,1.7,71,1.2,0,0,0,56
02월,3시,1.9,71,1.5,0,0,0,43
02월,4시,2,71,1.2,0,0,0,51
02월,5시,1.9,74,1.2,0,0,0,85
02월,6시,1.8,75,2,0,0,0,96
02월,7시,1.6,78,1.6,0,0,0,114
02월,8시,1.6,81,1.4,0,0,0,125
02월,9시,1.6,82,1.3,0.01,0,0,135
02월,10시,1.6,78,2,0.17,0,0,145
02월,11시,1.8,73,2.8,0.69,0,0,138
02월,12시,2.6,62,2.9,1.12,0,0,137
02월,13시,2.9,53,4.7,1.37,0,0,127
02월,14시,2.8,31,4,1.42,0,0,130
02월,15시,2.2,24,4.5,1.66,0,0,121
02월,16시,2,20,4.1,1.49,0,0,112
02월,17시,0.3,17,4.9,0.87,0,0,103
02월,18시,-0.9,19,5,0.48,0,0,110
02월,19시,-2,15,5.6,0.13,0,0,110
02월,20시,-3.1,14,5.1,0,0,0,105
02월,21시,-4.4,19,5.8,0,0,0,83
02월,22시,-5.6,28,4.1,0,0,0,85
02월,23시,-6.2,32,3.5,0,0,0,74
02월,24시,-6.7,35,2.1,0,0,0,87
02월,1시,-6.9,36,2.1,0,0,0,51
02월,2시,-7,38,2.6,0,0,0,24
02월,3시,-7,42,1.6,0,0,0,23
02월,4시,-7.2,43,2,0,0,0,23
02월,5시,-7.5,42,2.4,0,0,0,54
02월,6시,-7.8,39,2.8,0,0,0,70
02월,7시,-8.4,33,1.4,0,0,0,103
02월,8시,-9.2,34,2,0,0,0,105
02월,9시,-9.4,29,1.9,0.03,0,0,118
02월,10시,-8.6,28,1.5,0.49,0,0,143
02월,11시,-6.9,21,3.4,1.16,0,0,126
02월,12시,-5,25,3.2,1.75,0,0,123
02월,13시,-3.9,28,2.9,2.12,0,0,129
02월,14시,-2.4,28,3,2.35,0,0,119
02월,15시,-2.2,29,4.1,1.93,0,0,112
02월,16시,-2.6,31,2.7,1.36,0,0,116
02월,17시,-3.6,36,4.4,0.67,0,0,95
02월,18시,-4.2,47,2.7,0.31,0,0,117
02월,19시,-4.6,56,3.6,0.09,0,0,108
02월,20시,-5.2,66,3.1,0,0,0,98
02월,21시,-5.7,67,2.6,0,0,0,92
02월,22시,-5.6,69,2.2,0,0,0,86
02월,23시,-5.8,57,3.2,0,0,0,65
02월,24시,-7,49,3.4,0,0,0,65
02월,1시,-7.7,52,3.2,0,0,0,30
02월,2시,-7.9,52,3.7,0,0,0,4
02월,3시,-8.3,49,2.7,0,0,0,5
02월,4시,-8.5,35,2.7,0,0,0,17
02월,5시,-8.6,31,3.5,0,0,0,45
02월,6시,-9.2,37,1.1,0,0,0,87
02월,7시,-9.5,36,1.5,0,0,0,98
02월,8시,-9.5,35,1.1,0,0,0,113
02월,9시,-9.1,33,2.1,0.03,0,0,113
02월,10시,-8.4,28,2.2,0.49,0,0,132
02월,11시,-6.7,23,2.4,1.25,0,0,134
02월,12시,-6.1,25,2.8,1.28,0,0,124
02월,13시,-4.6,32,4.2,1.43,0,0,114
02월,14시,-2.7,29,2.9,2.29,0,0,119
02월,15시,-2.4,30,3.4,2.08,0,0,122
02월,16시,-2.1,30,3.9,2.22,0,0,104
02월,17시,-2.4,33,4.5,1.55,0,0,99
02월,18시,-3.1,36,4.4,0.89,0,0,105
02월,19시,-4.4,46,3.5,0.23,0,0,114
02월,20시,-4.9,52,2,0,0,0,117
02월,21시,-4.7,55,1.7,0,0,0,109
02월,22시,-4.3,59,3,0,0,0,98
02월,23시,-4.2,57,1.7,0,0,0,84
02월,24시,-4.4,58,2.4,0,0,0,75
02월,1시,-5,60,1.8,0,0,0,45
02월,2시,-5.5,60,1.3,0,0,0,30
02월,3시,-6,58,2,0,0,0,12
02월,4시,-6.2,61,1.3,0,0,0,23
02월,5시,-6.4,62,1.8,0,0,0,52
02월,6시,-6.7,64,1.6,0,0,0,73
02월,7시,-7.1,70,1,0,0,0,91
02월,8시,-7.2,70,1.9,0,0,0,92
02월,9시,-7.1,68,0.6,0.03,0,0,118
02월,10시,-5.9,52,1.4,0.53,0,0,133
02월,11시,-2.4,41,1.5,1.19,0,0,142
02월,12시,-0.3,40,3.4,1.73,0,0,122
02월,13시,1,41,3.3,2.11,0,0,127
02월,14시,2.6,40,3.5,2.28,0,0,115
02월,15시,3.7,39,3.8,2.19,0,0,117
02월,16시,3.7,40,5.3,1.96,0,0,89
02월,17시,3.9,41,4,1.24,0,0,104
02월,18시,3.5,46,3.1,0.39,0,0,122
02월,19시,3.1,50,3.7,0.07,0,0,118
02월,20시,2.4,57,3.2,0,0,0,110
02월,21시,2.3,59,3.8,0,0,0,92
02월,22시,2.6,57,3.8,0,0,0,83
02월,23시,2.6,57,3.1,0,0,0,76
02월,24시,2.4,59,3.2,0,0,0,74
02월,1시,2,65,2.2,0,0,0,49
02월,2시,1.3,67,1.2,0,0,0,42
02월,3시,1.2,64,0.9,0,0,0,37
02월,4시,1.1,65,1,0,0,0,42
02월,5시,1.1,67,1.7,0,0,0,70
02월,6시,1,68,0.6,0,0,0,102
02월,7시,1.1,66,0.9,0,0,0,114
02월,8시,1.3,66,1.1,0,0,0,122
02월,9시,2.1,65,1.1,0.01,0,0,133
02월,10시,3.9,64,2.9,0.18,0,0,131
02월,11시,5.2,65,3.9,0.56,0,0,122
02월,12시,6.3,67,3.5,0.52,0,0,123
02월,13시,6.9,67,3.9,0.42,0,0,127
02월,14시,7.2,65,3.8,0.61,0,0,121
02월,15시,7.8,57,3.5,1.34,0,0,133
02월,16시,8.7,48,4.1,1.68,0,0,120
02월,17시,8,36,3.5,1.09,0,0,131
02월,18시,6.6,34,2.8,0.42,0,0,146
02월,19시,5.1,34,2.3,0.09,0,0,154
02월,20시,3.9,37,1.4,0,0,0,152
02월,21시,2.8,29,2.8,0,0,0,129
02월,22시,1.7,27,3.1,0,0,0,111
02월,23시,0.3,33,4,0,0,0,88
02월,24시,-0.3,35,2.1,0,0,0,104
02월,1시,-0.7,37,3.5,0,0,0,60
02월,2시,-1.1,38,2.8,0,0,0,40
02월,3시,-1.2,35,2.2,0,0,0,38
02월,4시,-1.4,34,2.1,0,0,0,45
02월,5시,-1.9,34,3,0,0,0,69
02월,6시,-2.4,33,3.1,0,0,0,88
02월,7시,-2.6,38,1,0,0,0,123
02월,8시,-3,40,0.9,0,0,0,133
02월,9시,-3,38,1,0,0,0,143
02월,10시,-3.5,30,1.5,0,0,0,156
02월,11시,-1.6,26,1.9,1.29,0,0,154
02월,12시,0.1,22,2,1.84,0,0,151
02월,13시,1.7,20,3,2.28,0,0,147
02월,14시,2.2,18,3.4,2.3,0,0,135
