userid,version,sum_gamerounds,retention_1,retention_7
306920,gate_30,11,FALSE,FALSE
307029,gate_40,41,TRUE,FALSE
307099,gate_30,5,TRUE,FALSE
307109,gate_30,38,FALSE,FALSE
307206,gate_40,2,FALSE,FALSE
307252,gate_30,5,FALSE,FALSE
307347,gate_30,57,TRUE,FALSE
307418,gate_30,29,TRUE,FALSE
307441,gate_40,113,TRUE,TRUE
307479,gate_40,18,FALSE,FALSE
307537,gate_30,4,FALSE,FALSE
307674,gate_30,45,TRUE,TRUE
307703,gate_40,0,TRUE,TRUE
307714,gate_30,43,FALSE,FALSE
307750,gate_40,0,FALSE,FALSE
307856,gate_40,1,FALSE,FALSE
307991,gate_40,16,FALSE,FALSE
308041,gate_40,52,FALSE,TRUE
308304,gate_30,62,TRUE,TRUE
308340,gate_30,0,FALSE,FALSE
308443,gate_40,100,TRUE,FALSE
308446,gate_30,2,FALSE,FALSE
308471,gate_40,9,FALSE,FALSE
308593,gate_30,11,FALSE,FALSE
308609,gate_40,139,TRUE,TRUE
308663,gate_40,202,TRUE,TRUE
308806,gate_30,69,TRUE,TRUE
308833,gate_40,3,FALSE,FALSE
308949,gate_40,71,TRUE,TRUE
308997,gate_30,28,FALSE,FALSE
309777,gate_30,18,FALSE,FALSE
309798,gate_30,21,FALSE,FALSE
309900,gate_40,25,FALSE,FALSE
309932,gate_30,12,TRUE,FALSE
309945,gate_40,14,FALSE,FALSE
310350,gate_30,28,FALSE,FALSE
310452,gate_40,12,TRUE,FALSE
310626,gate_40,43,TRUE,FALSE
310823,gate_40,39,TRUE,FALSE
310957,gate_30,92,TRUE,FALSE
311333,gate_30,52,TRUE,FALSE
311426,gate_40,600,TRUE,TRUE
311542,gate_30,124,FALSE,FALSE
311850,gate_30,0,FALSE,FALSE
311864,gate_40,8,FALSE,FALSE
311910,gate_30,10,FALSE,FALSE
312092,gate_40,57,TRUE,TRUE
312230,gate_30,7,FALSE,FALSE
312451,gate_40,2,FALSE,FALSE
312664,gate_30,8,FALSE,FALSE
312686,gate_30,109,FALSE,FALSE
312711,gate_40,1,FALSE,FALSE
312838,gate_30,13,TRUE,FALSE
312929,gate_40,85,FALSE,FALSE
313011,gate_30,35,TRUE,TRUE
313141,gate_40,71,TRUE,FALSE
313566,gate_40,67,TRUE,FALSE
313567,gate_40,22,TRUE,FALSE
313613,gate_30,15,FALSE,FALSE
313675,gate_40,2,FALSE,FALSE
313718,gate_30,77,TRUE,FALSE
313836,gate_40,6,FALSE,FALSE
314055,gate_40,18,TRUE,FALSE
314080,gate_40,41,TRUE,TRUE
314144,gate_30,24,FALSE,FALSE
314151,gate_30,4,FALSE,FALSE
314484,gate_40,52,TRUE,TRUE
314581,gate_40,192,FALSE,TRUE
314651,gate_30,28,TRUE,FALSE
314863,gate_30,9,FALSE,FALSE
314930,gate_40,208,TRUE,TRUE
314934,gate_30,414,TRUE,TRUE
314946,gate_40,1,FALSE,FALSE
315034,gate_40,5,FALSE,FALSE
315108,gate_30,227,TRUE,TRUE
315161,gate_30,70,TRUE,TRUE
315281,gate_30,1,FALSE,FALSE
315305,gate_40,27,TRUE,FALSE
315453,gate_30,1,FALSE,FALSE
315563,gate_30,5,FALSE,FALSE
315570,gate_30,223,TRUE,FALSE
315578,gate_30,5,TRUE,FALSE
315657,gate_30,4,FALSE,FALSE
315682,gate_30,93,TRUE,TRUE
315760,gate_40,19,FALSE,FALSE
315817,gate_30,1,FALSE,FALSE
315950,gate_40,116,TRUE,FALSE
316020,gate_30,1,FALSE,FALSE
316021,gate_30,6,FALSE,FALSE
316191,gate_40,211,TRUE,TRUE
316363,gate_40,159,TRUE,FALSE
316459,gate_40,1,FALSE,FALSE
316514,gate_40,17,FALSE,FALSE
316751,gate_30,22,FALSE,FALSE
316860,gate_40,3,FALSE,FALSE
316963,gate_30,3,FALSE,FALSE
317057,gate_30,5,TRUE,FALSE
317304,gate_30,5,FALSE,FALSE
317327,gate_40,94,TRUE,FALSE
317464,gate_40,36,TRUE,FALSE
317747,gate_40,195,TRUE,TRUE
317884,gate_40,165,TRUE,TRUE
317930,gate_40,27,TRUE,TRUE
318114,gate_40,3,FALSE,FALSE
318226,gate_40,141,TRUE,FALSE
318451,gate_30,1,FALSE,FALSE
318461,gate_30,183,TRUE,FALSE
318576,gate_40,11,TRUE,FALSE
318740,gate_40,2,FALSE,FALSE
318814,gate_30,219,TRUE,TRUE
318892,gate_40,149,TRUE,FALSE
318914,gate_30,30,FALSE,FALSE
318936,gate_30,0,FALSE,FALSE
318976,gate_40,33,TRUE,FALSE
319070,gate_40,14,FALSE,FALSE
319255,gate_30,1,FALSE,FALSE
319445,gate_40,2,FALSE,FALSE
319486,gate_30,23,FALSE,TRUE
319568,gate_30,1,FALSE,FALSE
319622,gate_30,18,FALSE,FALSE
319689,gate_40,11,TRUE,TRUE
319697,gate_40,3,FALSE,FALSE
320190,gate_40,20,TRUE,FALSE
320227,gate_40,0,FALSE,FALSE
320244,gate_30,34,FALSE,TRUE
320464,gate_30,54,FALSE,FALSE
320659,gate_40,24,TRUE,FALSE
320742,gate_40,21,FALSE,FALSE
320790,gate_40,288,TRUE,FALSE
320807,gate_40,2,FALSE,FALSE
320866,gate_40,48,FALSE,TRUE
320919,gate_30,8,FALSE,FALSE
320983,gate_40,3,FALSE,FALSE
321088,gate_40,1,FALSE,FALSE
321326,gate_40,12,TRUE,FALSE
321340,gate_40,116,TRUE,TRUE
321369,gate_30,1,FALSE,FALSE
321448,gate_30,8,FALSE,FALSE
321578,gate_30,0,FALSE,FALSE
321707,gate_30,36,TRUE,FALSE
321723,gate_30,6,TRUE,FALSE
321803,gate_40,15,TRUE,FALSE
321832,gate_30,2,FALSE,FALSE
321896,gate_30,3,FALSE,FALSE
322024,gate_30,54,TRUE,TRUE
322256,gate_30,33,TRUE,FALSE
322288,gate_40,238,TRUE,TRUE
322615,gate_40,13,TRUE,TRUE
322702,gate_40,3,FALSE,FALSE
323040,gate_30,67,FALSE,FALSE
323048,gate_30,3,TRUE,FALSE
323089,gate_40,7,FALSE,FALSE
323191,gate_30,12,FALSE,FALSE
323305,gate_30,287,TRUE,TRUE
323577,gate_30,0,FALSE,FALSE
323628,gate_40,144,TRUE,TRUE
323720,gate_40,12,FALSE,FALSE
323786,gate_30,1,FALSE,FALSE
323824,gate_40,18,FALSE,FALSE
323888,gate_40,2,FALSE,FALSE
323910,gate_30,1,FALSE,FALSE
324056,gate_30,13,TRUE,FALSE
324246,gate_30,47,TRUE,FALSE
324252,gate_40,8,FALSE,FALSE
324311,gate_30,37,FALSE,TRUE
324325,gate_30,37,TRUE,FALSE
324407,gate_30,76,TRUE,TRUE
324584,gate_40,1,FALSE,FALSE
324618,gate_40,11,FALSE,FALSE
324656,gate_40,109,TRUE,TRUE
324867,gate_40,229,TRUE,FALSE
324985,gate_40,5,FALSE,FALSE
325039,gate_40,6,FALSE,FALSE
325280,gate_40,86,TRUE,FALSE
325356,gate_40,53,TRUE,TRUE
325384,gate_30,9,TRUE,FALSE
325427,gate_40,35,FALSE,FALSE
325589,gate_40,44,TRUE,FALSE
326212,gate_40,29,TRUE,FALSE
326361,gate_30,4,FALSE,FALSE
326395,gate_30,20,TRUE,FALSE
326803,gate_40,0,FALSE,FALSE
327303,gate_30,99,TRUE,FALSE
327468,gate_40,22,TRUE,FALSE
327488,gate_30,12,FALSE,FALSE
327625,gate_40,14,FALSE,FALSE
327940,gate_40,52,TRUE,FALSE
327957,gate_40,2,FALSE,FALSE
327994,gate_30,0,FALSE,FALSE
328056,gate_40,5,TRUE,FALSE
328123,gate_30,1,FALSE,FALSE
328231,gate_30,12,TRUE,FALSE
328284,gate_30,28,TRUE,FALSE
328352,gate_30,25,FALSE,FALSE
328480,gate_40,76,TRUE,FALSE
328698,gate_30,28,TRUE,TRUE
329001,gate_40,9,FALSE,FALSE
329261,gate_30,216,FALSE,TRUE
329582,gate_30,249,TRUE,TRUE
329701,gate_40,1,FALSE,FALSE
329782,gate_40,3,FALSE,FALSE
329826,gate_40,58,FALSE,FALSE
329888,gate_30,173,TRUE,TRUE
329958,gate_30,667,TRUE,TRUE
329960,gate_40,19,TRUE,FALSE
330173,gate_30,2,FALSE,FALSE
330203,gate_40,5,TRUE,FALSE
330247,gate_30,311,TRUE,TRUE
330475,gate_30,8,FALSE,FALSE
330573,gate_30,8,FALSE,FALSE
330609,gate_30,0,FALSE,FALSE
330650,gate_30,0,FALSE,FALSE
330695,gate_30,25,TRUE,FALSE
330794,gate_40,55,TRUE,FALSE
330933,gate_30,40,TRUE,FALSE
331114,gate_30,17,FALSE,FALSE
331298,gate_30,42,TRUE,FALSE
331332,gate_30,0,FALSE,FALSE
331541,gate_40,1,FALSE,FALSE
331630,gate_40,9,FALSE,FALSE
331668,gate_30,14,FALSE,FALSE
331820,gate_30,167,FALSE,FALSE
331835,gate_30,124,TRUE,FALSE
331882,gate_30,1,FALSE,FALSE
331934,gate_40,82,FALSE,TRUE
332108,gate_30,1,FALSE,FALSE
332688,gate_40,1,FALSE,FALSE
332901,gate_40,10,FALSE,FALSE
332911,gate_30,1,FALSE,FALSE
332918,gate_30,19,TRUE,FALSE
332947,gate_30,5,TRUE,FALSE
333155,gate_30,202,TRUE,FALSE
333168,gate_40,6,FALSE,FALSE
333549,gate_30,8,FALSE,FALSE
333740,gate_40,5,FALSE,FALSE
333806,gate_40,57,TRUE,FALSE
334030,gate_40,44,TRUE,FALSE
334180,gate_30,0,FALSE,FALSE
334323,gate_40,19,FALSE,FALSE
334437,gate_30,6,FALSE,FALSE
334509,gate_40,11,FALSE,FALSE
334624,gate_40,81,FALSE,FALSE
334631,gate_40,2,FALSE,FALSE
334697,gate_40,219,TRUE,FALSE
334782,gate_40,4,TRUE,FALSE
334836,gate_30,112,TRUE,TRUE
334959,gate_40,62,FALSE,FALSE
334973,gate_40,98,TRUE,FALSE
335234,gate_40,1,FALSE,FALSE
335599,gate_40,1,FALSE,FALSE
335984,gate_40,132,TRUE,TRUE
336053,gate_40,6,FALSE,FALSE
336079,gate_40,3,FALSE,FALSE
336189,gate_40,17,FALSE,FALSE
336252,gate_40,114,TRUE,TRUE
336263,gate_30,79,TRUE,FALSE
336398,gate_30,3,FALSE,FALSE
336582,gate_30,57,TRUE,FALSE
336736,gate_30,7,FALSE,FALSE
336781,gate_30,0,FALSE,FALSE
336935,gate_40,39,FALSE,FALSE
336953,gate_30,33,FALSE,FALSE
337650,gate_30,1,FALSE,FALSE
337793,gate_30,118,TRUE,TRUE
338042,gate_40,60,TRUE,FALSE
338092,gate_30,5,FALSE,FALSE
338186,gate_30,8,FALSE,FALSE
338230,gate_30,579,TRUE,TRUE
338295,gate_40,62,FALSE,FALSE
338348,gate_40,13,FALSE,FALSE
338446,gate_40,34,TRUE,FALSE
338557,gate_40,24,FALSE,FALSE
338571,gate_40,58,FALSE,FALSE
338642,gate_40,11,TRUE,FALSE
338848,gate_30,0,FALSE,FALSE
338919,gate_40,20,FALSE,FALSE
339066,gate_40,33,FALSE,FALSE
339079,gate_30,6,FALSE,FALSE
339091,gate_30,4,FALSE,FALSE
339102,gate_40,24,FALSE,FALSE
339125,gate_40,8,FALSE,FALSE
339149,gate_40,170,TRUE,TRUE
339351,gate_40,14,FALSE,FALSE
339435,gate_30,10,FALSE,FALSE
339436,gate_30,8,FALSE,FALSE
339511,gate_40,23,FALSE,FALSE
339557,gate_40,2,FALSE,FALSE
339762,gate_30,2,FALSE,FALSE
339817,gate_30,23,FALSE,FALSE
340043,gate_40,28,TRUE,FALSE
340107,gate_40,69,FALSE,FALSE
340224,gate_30,27,TRUE,FALSE
340495,gate_40,7,FALSE,FALSE
340597,gate_40,37,FALSE,FALSE
340627,gate_30,170,TRUE,TRUE
340663,gate_30,15,TRUE,FALSE
340666,gate_40,2,FALSE,FALSE
340686,gate_40,42,FALSE,FALSE
340693,gate_40,68,FALSE,TRUE
340749,gate_40,0,FALSE,FALSE
340787,gate_30,60,TRUE,FALSE
340974,gate_40,4,FALSE,FALSE
341156,gate_40,14,FALSE,FALSE
341256,gate_40,46,TRUE,FALSE
341402,gate_40,33,FALSE,FALSE
341445,gate_40,43,FALSE,FALSE
341500,gate_30,39,FALSE,FALSE
341637,gate_40,6,FALSE,FALSE
341746,gate_40,324,TRUE,TRUE
341795,gate_40,45,TRUE,FALSE
341942,gate_40,302,TRUE,TRUE
342058,gate_30,1,FALSE,FALSE
342385,gate_30,24,TRUE,FALSE
342560,gate_40,15,TRUE,FALSE
342699,gate_30,15,FALSE,FALSE
342740,gate_30,70,TRUE,FALSE
342877,gate_30,35,FALSE,FALSE
342950,gate_30,4,FALSE,FALSE
343237,gate_30,2,FALSE,FALSE
343263,gate_40,2,TRUE,FALSE
343327,gate_40,114,TRUE,TRUE
343565,gate_30,56,TRUE,TRUE
344036,gate_30,93,TRUE,FALSE
344209,gate_40,372,TRUE,TRUE
344689,gate_40,16,TRUE,FALSE
344751,gate_30,31,TRUE,FALSE
344901,gate_40,10,FALSE,FALSE
345029,gate_40,28,TRUE,FALSE
345043,gate_40,5,FALSE,FALSE
345217,gate_40,32,TRUE,FALSE
345308,gate_30,101,TRUE,FALSE
345411,gate_40,33,TRUE,FALSE
345440,gate_40,7,FALSE,FALSE
345444,gate_30,12,FALSE,FALSE
345570,gate_40,4,FALSE,FALSE
345620,gate_40,8,FALSE,FALSE
345730,gate_30,27,FALSE,TRUE
345891,gate_40,0,FALSE,FALSE
345950,gate_30,1,FALSE,FALSE
346304,gate_40,2,TRUE,FALSE
346381,gate_30,66,TRUE,FALSE
346576,gate_40,19,TRUE,FALSE
346661,gate_30,116,TRUE,TRUE
346778,gate_40,3,FALSE,FALSE
346828,gate_40,1,FALSE,FALSE
346884,gate_30,6,FALSE,FALSE
347245,gate_40,0,FALSE,FALSE
347603,gate_40,28,TRUE,FALSE
347739,gate_30,1,FALSE,FALSE
347818,gate_40,72,TRUE,FALSE
347906,gate_30,19,FALSE,FALSE
348310,gate_40,3,FALSE,FALSE
348409,gate_40,2,FALSE,FALSE
348508,gate_40,2,FALSE,FALSE
348530,gate_40,975,TRUE,TRUE
348776,gate_30,4,TRUE,TRUE
348817,gate_30,46,TRUE,FALSE
348880,gate_40,90,TRUE,TRUE
348903,gate_40,41,TRUE,FALSE
348969,gate_30,2,TRUE,FALSE
349072,gate_30,4,FALSE,FALSE
349111,gate_30,4,TRUE,FALSE
349257,gate_30,38,TRUE,FALSE
349286,gate_30,6,FALSE,FALSE
349389,gate_40,7,FALSE,FALSE
349424,gate_40,61,FALSE,FALSE
349885,gate_30,51,TRUE,FALSE
349946,gate_30,2,FALSE,FALSE
350229,gate_30,15,FALSE,FALSE
350455,gate_30,14,TRUE,FALSE
350586,gate_30,70,TRUE,TRUE
350614,gate_40,63,FALSE,FALSE
350675,gate_40,62,TRUE,FALSE
350909,gate_40,1,FALSE,FALSE
350956,gate_40,11,TRUE,FALSE
351078,gate_40,2,FALSE,FALSE
351545,gate_40,20,FALSE,FALSE
351583,gate_30,28,FALSE,TRUE
351705,gate_30,6,FALSE,FALSE
351719,gate_40,1,FALSE,FALSE
351879,gate_40,57,FALSE,FALSE
351941,gate_30,20,TRUE,FALSE
352016,gate_30,14,FALSE,FALSE
352076,gate_30,11,FALSE,FALSE
352091,gate_30,45,FALSE,TRUE
352246,gate_30,44,FALSE,FALSE
352411,gate_40,8,TRUE,FALSE
352594,gate_30,3,FALSE,FALSE
352892,gate_40,25,FALSE,FALSE
352985,gate_40,83,TRUE,FALSE
353322,gate_30,2,FALSE,FALSE
353367,gate_40,18,TRUE,FALSE
353434,gate_40,4,FALSE,FALSE
353584,gate_40,34,FALSE,FALSE
353746,gate_40,2,FALSE,FALSE
353816,gate_40,8,FALSE,FALSE
354058,gate_30,9,FALSE,FALSE
354165,gate_30,5,TRUE,FALSE
354224,gate_30,2,FALSE,TRUE
354258,gate_40,7,FALSE,FALSE
354470,gate_30,51,TRUE,FALSE
354504,gate_30,13,FALSE,FALSE
354521,gate_30,42,TRUE,FALSE
354651,gate_40,73,TRUE,FALSE
354768,gate_40,29,TRUE,FALSE
354830,gate_30,2,FALSE,FALSE
354831,gate_40,1,FALSE,FALSE
354843,gate_30,164,TRUE,FALSE
354962,gate_30,24,FALSE,FALSE
354995,gate_30,6,FALSE,FALSE
354996,gate_40,220,TRUE,TRUE
355102,gate_30,9,FALSE,FALSE
355305,gate_30,4,FALSE,FALSE
355365,gate_30,7,FALSE,FALSE
355426,gate_40,4,FALSE,FALSE
355468,gate_30,3,FALSE,FALSE
355478,gate_30,17,TRUE,FALSE
355680,gate_30,253,TRUE,FALSE
355749,gate_30,114,TRUE,TRUE
355939,gate_40,0,FALSE,FALSE
355993,gate_30,215,FALSE,TRUE
356354,gate_40,58,TRUE,FALSE
356468,gate_40,9,FALSE,FALSE
356475,gate_40,83,TRUE,FALSE
356618,gate_30,3,TRUE,FALSE
356646,gate_40,16,FALSE,FALSE
356663,gate_30,341,TRUE,TRUE
356932,gate_30,4,TRUE,FALSE
357036,gate_30,6,FALSE,FALSE
357087,gate_30,8,FALSE,FALSE
357103,gate_30,19,FALSE,FALSE
357138,gate_40,7,TRUE,FALSE
357366,gate_30,8,TRUE,FALSE
357525,gate_40,19,FALSE,FALSE
357639,gate_30,115,TRUE,FALSE
357702,gate_40,10,FALSE,FALSE
357845,gate_30,241,TRUE,TRUE
358029,gate_40,10,FALSE,FALSE
358040,gate_30,1,FALSE,FALSE
358457,gate_40,6,FALSE,FALSE
358557,gate_40,24,FALSE,FALSE
358637,gate_40,13,TRUE,FALSE
358649,gate_40,19,TRUE,FALSE
358682,gate_30,6,FALSE,FALSE
358684,gate_30,330,TRUE,TRUE
358843,gate_30,7,TRUE,FALSE
359234,gate_40,5,FALSE,FALSE
359350,gate_40,47,TRUE,TRUE
359352,gate_30,1,FALSE,FALSE
359354,gate_40,25,TRUE,FALSE
359378,gate_40,10,TRUE,FALSE
359399,gate_30,30,TRUE,FALSE
359587,gate_40,10,FALSE,FALSE
359728,gate_30,122,TRUE,TRUE
359745,gate_40,32,FALSE,FALSE
359996,gate_30,217,FALSE,TRUE
360266,gate_30,50,TRUE,FALSE
360528,gate_40,17,FALSE,FALSE
360733,gate_30,15,FALSE,FALSE
360759,gate_30,132,TRUE,FALSE
360866,gate_30,4,FALSE,TRUE
361125,gate_40,246,TRUE,TRUE
361260,gate_40,38,TRUE,FALSE
361278,gate_40,2,FALSE,FALSE
361396,gate_40,1,FALSE,FALSE
361511,gate_40,82,TRUE,FALSE
361538,gate_30,2,FALSE,FALSE
361765,gate_40,4,FALSE,FALSE
361940,gate_30,4,TRUE,FALSE
361942,gate_40,35,TRUE,FALSE
362102,gate_30,4,FALSE,FALSE
362274,gate_30,7,TRUE,FALSE
362284,gate_40,1,FALSE,FALSE
362420,gate_40,76,TRUE,TRUE
362440,gate_30,69,TRUE,TRUE
362481,gate_40,13,FALSE,FALSE
362500,gate_30,15,FALSE,FALSE
362602,gate_30,18,TRUE,FALSE
362728,gate_30,3,FALSE,FALSE
363086,gate_30,3,FALSE,FALSE
363204,gate_30,17,TRUE,FALSE
363287,gate_30,39,TRUE,FALSE
363446,gate_40,3,FALSE,FALSE
363575,gate_40,136,TRUE,TRUE
363809,gate_30,0,FALSE,FALSE
364051,gate_40,31,FALSE,FALSE
364115,gate_40,137,TRUE,TRUE
364127,gate_30,3,FALSE,FALSE
364168,gate_40,66,TRUE,FALSE
364204,gate_40,44,FALSE,FALSE
364393,gate_30,9,FALSE,FALSE
364436,gate_40,7,FALSE,FALSE
364522,gate_30,8,FALSE,FALSE
364635,gate_30,7,FALSE,FALSE
364656,gate_40,2,FALSE,FALSE
364715,gate_30,1,FALSE,FALSE
364733,gate_30,5,FALSE,FALSE
364769,gate_40,149,TRUE,TRUE
364839,gate_30,17,TRUE,FALSE
364901,gate_30,13,FALSE,FALSE
364935,gate_40,8,FALSE,FALSE
364958,gate_40,24,TRUE,FALSE
364966,gate_40,5,FALSE,FALSE
365000,gate_30,4,FALSE,FALSE
365078,gate_30,14,FALSE,FALSE
365194,gate_30,14,FALSE,FALSE
365300,gate_40,65,TRUE,FALSE
365395,gate_40,31,TRUE,FALSE
365537,gate_40,3,FALSE,FALSE
365570,gate_30,113,TRUE,TRUE
365597,gate_30,16,FALSE,FALSE
365759,gate_40,3,FALSE,FALSE
365904,gate_30,21,FALSE,FALSE
365918,gate_30,61,TRUE,FALSE
365939,gate_30,1,FALSE,FALSE
365960,gate_40,6,FALSE,FALSE
366035,gate_40,11,FALSE,FALSE
366115,gate_30,8,FALSE,FALSE
366148,gate_30,0,FALSE,FALSE
366196,gate_40,3,FALSE,FALSE
366213,gate_30,294,TRUE,TRUE
366343,gate_30,71,TRUE,FALSE
366880,gate_30,34,TRUE,TRUE
366990,gate_30,190,TRUE,FALSE
366999,gate_30,62,TRUE,FALSE
367125,gate_40,113,TRUE,TRUE
367135,gate_40,6,FALSE,FALSE
367281,gate_40,33,FALSE,FALSE
367541,gate_40,21,TRUE,FALSE
367642,gate_30,28,FALSE,FALSE
367867,gate_30,12,FALSE,FALSE
367959,gate_40,5,TRUE,FALSE
368059,gate_30,5,FALSE,FALSE
368335,gate_30,15,TRUE,FALSE
368479,gate_40,30,FALSE,FALSE
368547,gate_30,20,TRUE,FALSE
368559,gate_30,12,FALSE,FALSE
368742,gate_40,16,FALSE,FALSE
368794,gate_30,9,TRUE,FALSE
368805,gate_30,42,TRUE,TRUE
368973,gate_40,1,FALSE,FALSE
369076,gate_40,66,TRUE,FALSE
369092,gate_40,18,FALSE,FALSE
369128,gate_40,40,TRUE,FALSE
369150,gate_30,27,TRUE,FALSE
369151,gate_30,154,TRUE,FALSE
369193,gate_40,66,FALSE,FALSE
369230,gate_30,65,TRUE,TRUE
369288,gate_40,70,FALSE,FALSE
369342,gate_30,30,FALSE,TRUE
369402,gate_30,4,FALSE,FALSE
369522,gate_30,237,TRUE,TRUE
369597,gate_30,16,FALSE,FALSE
369614,gate_30,122,TRUE,FALSE
369732,gate_40,331,TRUE,TRUE
369846,gate_40,2,FALSE,FALSE
369849,gate_40,197,TRUE,TRUE
370095,gate_30,8,TRUE,FALSE
370152,gate_30,0,FALSE,FALSE
370381,gate_40,0,FALSE,FALSE
370391,gate_30,26,TRUE,FALSE
370747,gate_30,32,FALSE,FALSE
370791,gate_40,6,FALSE,TRUE
370989,gate_30,16,TRUE,FALSE
371064,gate_30,7,FALSE,FALSE
371112,gate_40,95,TRUE,TRUE
371139,gate_40,14,TRUE,FALSE
371237,gate_30,28,FALSE,FALSE
371320,gate_30,54,TRUE,FALSE
371366,gate_30,149,TRUE,TRUE
372011,gate_30,0,FALSE,FALSE
372206,gate_30,0,FALSE,FALSE
372563,gate_40,19,TRUE,FALSE
372577,gate_30,20,FALSE,FALSE
372729,gate_30,2,FALSE,FALSE
372834,gate_40,135,TRUE,FALSE
372977,gate_30,84,TRUE,TRUE
373056,gate_30,14,FALSE,FALSE
373174,gate_30,15,FALSE,FALSE
373239,gate_40,3,FALSE,FALSE
373247,gate_40,1,FALSE,FALSE
373248,gate_30,25,TRUE,FALSE
373279,gate_30,69,FALSE,FALSE
373529,gate_40,4,FALSE,FALSE
373592,gate_40,1,FALSE,FALSE
373683,gate_40,45,TRUE,FALSE
373877,gate_40,2,FALSE,FALSE
373990,gate_30,66,TRUE,TRUE
374029,gate_30,0,FALSE,FALSE
374075,gate_40,1,FALSE,FALSE
374117,gate_40,9,FALSE,FALSE
374188,gate_40,14,FALSE,FALSE
374399,gate_40,33,FALSE,FALSE
374439,gate_30,21,TRUE,FALSE
374668,gate_40,298,TRUE,TRUE
374787,gate_40,22,FALSE,FALSE
374809,gate_40,19,FALSE,FALSE
374894,gate_30,33,FALSE,FALSE
374940,gate_30,126,TRUE,TRUE
374943,gate_30,227,TRUE,TRUE
375105,gate_30,33,TRUE,TRUE
375172,gate_40,26,FALSE,FALSE
375205,gate_30,206,TRUE,FALSE
375471,gate_40,3,FALSE,FALSE
375502,gate_40,1,FALSE,FALSE
375649,gate_30,8,TRUE,FALSE
375657,gate_30,785,TRUE,TRUE
375673,gate_40,17,TRUE,FALSE
375690,gate_40,3,FALSE,FALSE
375741,gate_40,4,FALSE,FALSE
375742,gate_40,10,FALSE,FALSE
375819,gate_30,3,FALSE,FALSE
375883,gate_30,22,FALSE,FALSE
376047,gate_30,22,TRUE,FALSE
376057,gate_30,134,FALSE,TRUE
376089,gate_30,83,TRUE,FALSE
376201,gate_30,10,FALSE,FALSE
376530,gate_40,103,TRUE,FALSE
376569,gate_30,35,TRUE,FALSE
376764,gate_30,33,TRUE,FALSE
376934,gate_30,177,FALSE,TRUE
377066,gate_40,5,FALSE,FALSE
377121,gate_40,53,TRUE,FALSE
377538,gate_30,5,TRUE,FALSE
377713,gate_40,5,FALSE,FALSE
377742,gate_30,3,FALSE,FALSE
378039,gate_40,1,FALSE,FALSE
378131,gate_40,3,TRUE,FALSE
378208,gate_40,947,TRUE,TRUE
378222,gate_30,2,FALSE,FALSE
378438,gate_30,429,TRUE,TRUE
378549,gate_30,15,FALSE,FALSE
378647,gate_30,90,TRUE,TRUE
379100,gate_40,4,FALSE,FALSE
379105,gate_30,10,FALSE,FALSE
379349,gate_30,346,TRUE,TRUE
379436,gate_30,84,FALSE,FALSE
379531,gate_40,25,TRUE,TRUE
379787,gate_30,2,TRUE,FALSE
379832,gate_40,21,FALSE,FALSE
379836,gate_40,3,FALSE,FALSE
379977,gate_40,0,FALSE,FALSE
380111,gate_40,53,TRUE,TRUE
380206,gate_40,1,FALSE,FALSE
380245,gate_30,11,FALSE,FALSE
380264,gate_40,33,TRUE,TRUE
380366,gate_30,182,TRUE,TRUE
380447,gate_40,3,FALSE,FALSE
380476,gate_40,4,TRUE,FALSE
380489,gate_30,30,TRUE,FALSE
380690,gate_40,26,TRUE,TRUE
380760,gate_30,16,FALSE,FALSE
380930,gate_30,92,FALSE,TRUE
380963,gate_30,34,TRUE,FALSE
380975,gate_30,10,FALSE,FALSE
381233,gate_40,34,TRUE,FALSE
381339,gate_30,60,FALSE,TRUE
381410,gate_40,14,TRUE,FALSE
381448,gate_30,21,FALSE,FALSE
381459,gate_40,12,FALSE,FALSE
381747,gate_40,8,FALSE,FALSE
381938,gate_30,42,FALSE,TRUE
382063,gate_30,1,FALSE,FALSE
382205,gate_40,18,FALSE,FALSE
382344,gate_30,20,FALSE,FALSE
382439,gate_40,236,TRUE,TRUE
382523,gate_30,16,TRUE,FALSE
382591,gate_40,4,FALSE,FALSE
382724,gate_40,18,FALSE,FALSE
382813,gate_40,2,FALSE,FALSE
382905,gate_30,213,TRUE,FALSE
382969,gate_30,14,FALSE,FALSE
383258,gate_30,8,TRUE,TRUE
383425,gate_40,6,FALSE,FALSE
383494,gate_40,47,TRUE,FALSE
383679,gate_40,6,FALSE,FALSE
383936,gate_40,137,FALSE,TRUE
383973,gate_30,5,FALSE,FALSE
383995,gate_30,1,FALSE,FALSE
384168,gate_30,92,TRUE,TRUE
384329,gate_30,4,FALSE,FALSE
384350,gate_40,3,FALSE,FALSE
384384,gate_30,6,FALSE,FALSE
384388,gate_40,14,FALSE,FALSE
384453,gate_40,52,TRUE,FALSE
384647,gate_40,3,FALSE,FALSE
384746,gate_40,2,FALSE,FALSE
385020,gate_30,0,FALSE,FALSE
385171,gate_40,32,FALSE,TRUE
385221,gate_30,65,TRUE,FALSE
385313,gate_30,35,TRUE,TRUE
385491,gate_30,124,TRUE,TRUE
385516,gate_30,14,FALSE,FALSE
385579,gate_30,229,TRUE,TRUE
385619,gate_40,16,TRUE,FALSE
385690,gate_30,7,FALSE,FALSE
385709,gate_30,8,FALSE,TRUE
385720,gate_30,4,FALSE,FALSE
