id,price.2,price.3,price.1,price.4,male,age,value2,value3,value1,value4,max,choice
112,99.000001,99.000001,109,55.000001,0,64,-0.83200001,-0.54000001,-0.59,-0.36280001,-0.36280001,4
113,79.000002,99.000001,101,69,1,63,-0.28400001,-0.095000005,-0.105,-0.0576,-0.0576,4
114,79.000002,105,109,77.999997,0,26,-0.51800002,-0.6,-0.59,-0.58519997,-0.51800002,1
115,88.999999,99.000001,88.999999,52.999997,1,48,-0.288999995,-0.095000005,-0.044999995,0.025400015,0.025400015,4
116,88.999999,88.999999,105,64.999998,0,27,-0.62099999,-0.43999999,-0.55,-0.45539998,-0.43999999,2
117,69,88,105.99999,68.000001,1,33,-0.144,-0.04,-0.12999995,-0.046600005,-0.04,2
118,69,88,88.999999,79.000002,0,34,-0.442,-0.43,-0.38999999,-0.59680002,-0.38999999,3
119,99.000001,99.000001,109,79.000002,1,33,-0.294000005,-0.095000005,-0.145,-0.10160001,-0.095000005,2
120,88.999999,99.000001,109,64.999998,0,48,-0.68399999,-0.54000001,-0.59,-0.45959998,-0.45959998,4
121,88.999999,88.999999,99.000001,52.999997,1,51,-0.297999995,-0.044999995,-0.095000005,0.024800015,0.024800015,4
122,88.999999,99.000001,101,69,0,36,-0.64799999,-0.54000001,-0.51,-0.4972,-0.4972,4
123,99.000001,99.000001,109,70.999998,1,43,-0.324000005,-0.095000005,-0.145,-0.06359999,-0.06359999,4
124,88.999999,99.000001,105,64.999998,0,55,-0.70499999,-0.54000001,-0.55,-0.46099998,-0.46099998,4
125,69,88,103,68.000001,1,47,-0.186,-0.04,-0.115,-0.049400005,-0.04,2
126,88.999999,99.000001,88.999999,64.999998,0,58,-0.71399999,-0.54000001,-0.38999999,-0.46159998,-0.38999999,3
127,69,88,120,70.999998,1,56,-0.213,-0.04,-0.2,-0.06619999,-0.04,2
128,88.999999,88.999999,99.000001,61.000001,0,29,-0.62699999,-0.43999999,-0.49000001,-0.41580001,-0.41580001,4
129,88.999999,99.000001,88.999999,50,1,33,-0.243999995,-0.095000005,-0.044999995,0.0434,0.0434,4
130,98.000002,99.000001,109,70.999998,0,53,-0.78900002,-0.54000001,-0.59,-0.52059998,-0.52059998,4
131,88.999999,105,88.999999,64.999998,1,32,-0.240999995,-0.125,-0.044999995,-0.03139999,-0.03139999,4
132,88.999999,88.999999,105,64.999998,0,59,-0.71699999,-0.43999999,-0.55,-0.46179998,-0.43999999,2
133,77.999997,88,88,58.999997,1,48,-0.233999985,-0.04,-0.04,-0.004599985,-0.004599985,4
134,79.000002,99.000001,113,69,0,65,-0.63500002,-0.54000001,-0.63,-0.503,-0.503,4
135,88.999999,99.000001,88.999999,50,1,48,-0.288999995,-0.095000005,-0.044999995,0.0404,0.0404,4
136,99.000001,99.000001,109,55.000001,0,60,-0.82000001,-0.54000001,-0.59,-0.36200001,-0.36200001,4
1,49.000001,109,109,77.999997,1,47,-0.086000005,-0.145,-0.145,-0.099399985,-0.086000005,1
2,79.000002,125,105.99999,69,0,31,-0.53300002,-0.8,-0.5599999,-0.4962,-0.4962,4
3,103,109,88.999999,55.000001,1,61,-0.398,-0.145,-0.044999995,0.012799995,0.012799995,4
4,99.000001,109,99.000001,55.000001,0,29,-0.72700001,-0.64,-0.49000001,-0.35580001,-0.35580001,4
5,98.000002,109,88.999999,77.999997,1,49,-0.33700001,-0.145,-0.044999995,-0.099799985,-0.044999995,3
6,99.000001,109,99.000001,55.000001,0,26,-0.71800001,-0.64,-0.49000001,-0.35520001,-0.35520001,4
7,95.999998,119.00001,49.000001,68.000001,1,37,-0.29099999,-0.19500005,0.154999995,-0.047400005,0.154999995,3
8,79.000002,109,109,77.999997,0,33,-0.53900002,-0.64,-0.59,-0.58659997,-0.53900002,1
9,103,109,119.00001,63.999999,1,25,-0.29,-0.145,-0.19500005,-0.024999995,-0.024999995,4
10,99.000001,109,88.999999,70.999998,0,51,-0.79300001,-0.64,-0.38999999,-0.52019998,-0.38999999,3
11,88.999999,88.999999,99.000001,61.000001,1,49,-0.291999995,-0.044999995,-0.095000005,-0.014800005,-0.014800005,4
12,49.000001,109,109,55.000001,0,37,-0.25100001,-0.64,-0.59,-0.35740001,-0.25100001,1
13,99.000001,109,88.999999,55.000001,1,27,-0.276000005,-0.145,-0.044999995,0.019599995,0.019599995,4
14,88.999999,99.000001,113,69,0,52,-0.69599999,-0.54000001,-0.63,-0.5004,-0.5004,4
15,88.999999,99.000001,88.999999,69,1,29,-0.231999995,-0.095000005,-0.044999995,-0.0508,-0.044999995,3
16,85.000002,108,88.999999,68.000001,0,51,-0.65300002,-0.63,-0.38999999,-0.49020001,-0.38999999,3
17,99.000001,109,99.000001,79.000002,1,45,-0.330000005,-0.145,-0.095000005,-0.10400001,-0.095000005,3
18,98.000002,109,88.999999,69,0,30,-0.72000002,-0.64,-0.38999999,-0.496,-0.38999999,3
19,99.000001,109,99.000001,70.999998,1,47,-0.336000005,-0.145,-0.095000005,-0.06439999,-0.06439999,4
20,99.000001,109,94.999999,55.000001,0,27,-0.72100001,-0.64,-0.44999999,-0.35540001,-0.35540001,4
21,98.000002,99.000001,109,70.999998,1,46,-0.32800001,-0.095000005,-0.145,-0.06419999,-0.06419999,4
22,88.999999,107.00001,115,50,0,41,-0.66299999,-0.6200001,-0.65,-0.3082,-0.3082,4
23,79.000002,105,109,55.000001,1,28,-0.17900001,-0.125,-0.145,0.019399995,0.019399995,4
24,109,109,119.00001,88.999999,0,31,-0.833,-0.64,-0.6900001,-0.69619999,-0.64,2
25,88.999999,105,88.999999,64.999998,1,41,-0.267999995,-0.125,-0.044999995,-0.03319999,-0.03319999,4
26,99.000001,109,99.000001,55.000001,0,25,-0.71500001,-0.64,-0.49000001,-0.35500001,-0.35500001,4
27,88.999999,99.000001,88.999999,50,1,59,-0.321999995,-0.095000005,-0.044999995,0.0382,0.0382,4
28,88.999999,99.000001,105,64.999998,0,55,-0.70499999,-0.54000001,-0.55,-0.46099998,-0.46099998,4
29,99.000001,99.000001,99.000001,70.999998,1,33,-0.294000005,-0.095000005,-0.095000005,-0.06159999,-0.06159999,4
30,49.000001,109,109,77.999997,0,43,-0.26900001,-0.64,-0.59,-0.58859997,-0.26900001,1
31,88.999999,99.000001,105,64.999998,1,43,-0.273999995,-0.095000005,-0.125,-0.03359999,-0.03359999,4
32,69,109,79.000002,61.000001,0,64,-0.532,-0.64,-0.29000002,-0.42280001,-0.29000002,3
33,79.000002,105,88.999999,64.999998,1,30,-0.18500001,-0.125,-0.044999995,-0.03099999,-0.03099999,4
34,88.999999,99.000001,88.999999,50,0,54,-0.70199999,-0.54000001,-0.38999999,-0.3108,-0.3108,4
35,88.999999,99.000001,105,64.999998,1,55,-0.309999995,-0.095000005,-0.125,-0.03599999,-0.03599999,4
36,69,88,105.99999,68.000001,0,64,-0.532,-0.43,-0.5599999,-0.49280001,-0.43,2
37,99.000001,109,99.000001,55.000001,1,44,-0.327000005,-0.145,-0.095000005,0.016199995,0.016199995,4
38,68.000001,88,88,58.999997,0,41,-0.45300001,-0.43,-0.38,-0.39819997,-0.38,3
39,79.000002,109,109,77.999997,1,30,-0.18500001,-0.145,-0.145,-0.095999985,-0.095999985,4
40,88.999999,99.000001,88.999999,64.999998,0,60,-0.71999999,-0.54000001,-0.38999999,-0.46199998,-0.38999999,3
41,88.999999,102,105,50,1,50,-0.294999995,-0.11,-0.125,0.04,0.04,4
42,88.999999,99.000001,88.999999,69,0,54,-0.70199999,-0.54000001,-0.38999999,-0.5008,-0.38999999,3
43,88.999999,88.999999,105,64.999998,1,47,-0.285999995,-0.044999995,-0.125,-0.03439999,-0.03439999,4
44,93.000001,88,88,58.999997,0,40,-0.70000001,-0.43,-0.38,-0.39799997,-0.38,3
45,99.000001,109,99.000001,70.999998,1,49,-0.342000005,-0.145,-0.095000005,-0.06479999,-0.06479999,4
46,88.999999,139,113,79.000002,0,52,-0.69599999,-0.94,-0.63,-0.60040002,-0.60040002,4
47,79.000002,105,88.999999,64.999998,1,45,-0.23000001,-0.125,-0.044999995,-0.03399999,-0.03399999,4
48,97.000003,115,109,60.000002,0,61,-0.80300003,-0.7,-0.59,-0.41220002,-0.41220002,4
49,49.000001,109,109,55.000001,1,34,-0.047000005,-0.145,-0.145,0.018199995,0.018199995,4
50,88.999999,99.000001,88.999999,50,0,48,-0.68399999,-0.54000001,-0.38999999,-0.3096,-0.3096,4
51,88.999999,99.000001,88.999999,69,1,34,-0.246999995,-0.095000005,-0.044999995,-0.0518,-0.044999995,3
52,99.000001,99.000001,101,69,0,58,-0.81400001,-0.54000001,-0.51,-0.5016,-0.5016,4
53,93.000001,88,88,58.999997,1,41,-0.288000005,-0.04,-0.04,-0.003199985,-0.003199985,4
54,88.999999,88.999999,99.000001,64.999998,0,65,-0.73499999,-0.43999999,-0.49000001,-0.46299998,-0.43999999,2
55,88.999999,99.000001,88.999999,64.999998,1,28,-0.228999995,-0.095000005,-0.044999995,-0.03059999,-0.03059999,4
56,88.999999,99.000001,105,64.999998,0,47,-0.68099999,-0.54000001,-0.55,-0.45939998,-0.45939998,4
57,109,109,119.00001,69,1,39,-0.362,-0.145,-0.19500005,-0.0528,-0.0528,4
58,49.000001,109,109,77.999997,0,41,-0.26300001,-0.64,-0.59,-0.58819997,-0.26300001,1
59,103,109,88.999999,77.999997,1,28,-0.299,-0.145,-0.044999995,-0.095599985,-0.044999995,3
60,99.000001,109,99.000001,79.000002,0,54,-0.80200001,-0.64,-0.49000001,-0.60080002,-0.49000001,3
61,88.999999,102,105,64.999998,1,37,-0.255999995,-0.11,-0.125,-0.03239999,-0.03239999,4
62,99.000001,109,99.000001,79.000002,0,31,-0.73300001,-0.64,-0.49000001,-0.59620002,-0.49000001,3
63,88.999999,99.000001,88.999999,52.999997,1,40,-0.264999995,-0.095000005,-0.044999995,0.027000015,0.027000015,4
64,88.999999,99.000001,109,61.000001,0,45,-0.67499999,-0.54000001,-0.59,-0.41900001,-0.41900001,4
65,88.999999,99.000001,88.999999,64.999998,1,54,-0.306999995,-0.095000005,-0.044999995,-0.03579999,-0.03579999,4
66,93.000001,88,88,58.999997,0,56,-0.74800001,-0.43,-0.38,-0.40119997,-0.38,3
67,88.999999,99.000001,88.999999,61.000001,1,26,-0.222999995,-0.095000005,-0.044999995,-0.010200005,-0.010200005,4
68,88.999999,88.999999,99.000001,52.999997,0,44,-0.67199999,-0.43999999,-0.49000001,-0.33879997,-0.33879997,4
69,99.000001,109,99.000001,70.999998,1,26,-0.273000005,-0.145,-0.095000005,-0.06019999,-0.06019999,4
70,99.000001,109,99.000001,70.999998,0,65,-0.83500001,-0.64,-0.49000001,-0.52299998,-0.49000001,3
71,77.999997,88,88,58.999997,1,60,-0.269999985,-0.04,-0.04,-0.006999985,-0.006999985,4
72,49.000001,109,109,77.999997,0,41,-0.26300001,-0.64,-0.59,-0.58819997,-0.26300001,1
73,88.999999,99.000001,88.999999,50,1,44,-0.276999995,-0.095000005,-0.044999995,0.0412,0.0412,4
74,69,88,109,68.000001,0,64,-0.532,-0.43,-0.59,-0.49280001,-0.43,2
75,88.999999,99.000001,88.999999,64.999998,1,43,-0.273999995,-0.095000005,-0.044999995,-0.03359999,-0.03359999,4
76,69,109,79.000002,61.000001,0,55,-0.505,-0.64,-0.29000002,-0.42100001,-0.29000002,3
77,97.000003,115,125,60.000002,1,55,-0.350000015,-0.175,-0.225,-0.01100001,-0.01100001,4
78,88.999999,88.999999,99.000001,61.000001,0,57,-0.71099999,-0.43999999,-0.49000001,-0.42140001,-0.42140001,4
79,88.999999,88.999999,99.000001,61.000001,1,63,-0.333999995,-0.044999995,-0.095000005,-0.017600005,-0.017600005,4
80,99.000001,109,99.000001,70.999998,0,64,-0.83200001,-0.64,-0.49000001,-0.52279998,-0.49000001,3
81,99.000001,109,99.000001,70.999998,1,60,-0.375000005,-0.145,-0.095000005,-0.06699999,-0.06699999,4
82,93.000001,98.000002,88,58.999997,0,57,-0.75100001,-0.53000002,-0.38,-0.40139997,-0.38,3
83,69,88,109,55.000001,1,27,-0.126,-0.04,-0.145,0.019599995,0.019599995,4
84,98.000002,99.000001,109,79.000002,0,26,-0.70800002,-0.54000001,-0.59,-0.59520002,-0.54000001,2
85,79.000002,109,109,55.000001,1,65,-0.29000001,-0.145,-0.145,0.011999995,0.011999995,4
86,109,119.00001,99.000001,55.000001,0,44,-0.872,-0.7400001,-0.49000001,-0.35880001,-0.35880001,4
87,99.000001,109,88.999999,70.999998,1,30,-0.285000005,-0.145,-0.044999995,-0.06099999,-0.044999995,3
88,79.000002,105,88.999999,64.999998,0,57,-0.61100002,-0.6,-0.38999999,-0.46139998,-0.38999999,3
89,49.000001,109,109,77.999997,1,25,-0.020000005,-0.145,-0.145,-0.094999985,-0.020000005,1
90,88.999999,105,105,64.999998,0,57,-0.71099999,-0.6,-0.55,-0.46139998,-0.46139998,4
91,93.000001,98.000002,88,58.999997,1,34,-0.267000005,-0.09000001,-0.04,-0.001799985,-0.001799985,4
92,98.000002,99.000001,109,55.000001,0,60,-0.81000002,-0.54000001,-0.59,-0.36200001,-0.36200001,4
93,79.000002,125,113,69,1,65,-0.29000001,-0.225,-0.165,-0.058,-0.058,4
94,103,109,88.999999,77.999997,0,45,-0.815,-0.64,-0.38999999,-0.58899997,-0.38999999,3
95,88.999999,99.000001,88.999999,69,1,49,-0.291999995,-0.095000005,-0.044999995,-0.0548,-0.044999995,3
96,99.000001,109,94,70.999998,0,40,-0.76000001,-0.64,-0.44,-0.51799998,-0.44,3
97,99.000001,108,103,68.000001,1,44,-0.327000005,-0.14,-0.115,-0.048800005,-0.048800005,4
98,98.000002,119.00001,99.000001,77.999997,0,31,-0.72300002,-0.7400001,-0.49000001,-0.58619997,-0.49000001,3
99,88.999999,88.999999,99.000001,64.999998,1,37,-0.255999995,-0.044999995,-0.095000005,-0.03239999,-0.03239999,4
100,88.999999,115,99.000001,64.999998,0,31,-0.63299999,-0.7,-0.49000001,-0.45619998,-0.45619998,4
101,77.999997,88,88,58.999997,1,35,-0.194999985,-0.04,-0.04,-0.001999985,-0.001999985,4
102,99.000001,109,99.000001,79.000002,0,39,-0.75700001,-0.64,-0.49000001,-0.59780002,-0.49000001,3
103,49.000001,109,109,77.999997,1,55,-0.110000005,-0.145,-0.145,-0.100999985,-0.100999985,4
104,69,105,88.999999,64.999998,0,56,-0.508,-0.6,-0.38999999,-0.46119998,-0.38999999,3
105,98.000002,109,88.999999,55.000001,1,36,-0.29800001,-0.145,-0.044999995,0.017799995,0.017799995,4
106,88.999999,99.000001,105,64.999998,0,28,-0.62399999,-0.54000001,-0.55,-0.45559998,-0.45559998,4
107,88.999999,99.000001,105,64.999998,1,55,-0.309999995,-0.095000005,-0.125,-0.03599999,-0.03599999,4
108,98.000002,99.000001,109,55.000001,0,26,-0.70800002,-0.54000001,-0.59,-0.35520001,-0.35520001,4
109,77.999997,88,88,58.999997,1,47,-0.230999985,-0.04,-0.04,-0.004399985,-0.004399985,4
110,88.999999,102,105,49.000001,0,58,-0.71399999,-0.57,-0.55,-0.30160001,-0.30160001,4
111,99.000001,109,99.000001,55.000001,1,42,-0.321000005,-0.145,-0.095000005,0.016599995,0.016599995,4
112,99.000001,109,99.000001,55.000001,0,64,-0.83200001,-0.64,-0.49000001,-0.36280001,-0.36280001,4
113,88.999999,99.000001,113,69,1,63,-0.333999995,-0.095000005,-0.165,-0.0576,-0.0576,4
114,109,109,119.00001,77.999997,0,26,-0.818,-0.64,-0.6900001,-0.58519997,-0.58519997,4
115,69,109,88.999999,61.000001,1,48,-0.189,-0.145,-0.044999995,-0.014600005,-0.014600005,4
116,88.999999,88.999999,105,64.999998,0,27,-0.62099999,-0.43999999,-0.55,-0.45539998,-0.43999999,2
117,88.999999,99.000001,113,69,1,33,-0.243999995,-0.095000005,-0.165,-0.0516,-0.0516,4
118,69,88,88.999999,70.999998,0,34,-0.442,-0.43,-0.38999999,-0.51679998,-0.38999999,3
119,99.000001,109,99.000001,55.000001,1,33,-0.294000005,-0.145,-0.095000005,0.018399995,0.018399995,4
120,69,109,88.999999,61.000001,0,48,-0.484,-0.64,-0.38999999,-0.41960001,-0.38999999,3
121,88.999999,88.999999,99.000001,61.000001,1,51,-0.297999995,-0.044999995,-0.095000005,-0.015200005,-0.015200005,4
122,88.999999,99.000001,113,69,0,36,-0.64799999,-0.54000001,-0.63,-0.4972,-0.4972,4
123,88.999999,99.000001,88.999999,64.999998,1,43,-0.273999995,-0.095000005,-0.044999995,-0.03359999,-0.03359999,4
124,49.000001,109,109,55.000001,0,55,-0.30500001,-0.64,-0.59,-0.36100001,-0.30500001,1
125,88.999999,88.999999,105,64.999998,1,47,-0.285999995,-0.044999995,-0.125,-0.03439999,-0.03439999,4
126,88.999999,88.999999,105,64.999998,0,58,-0.71399999,-0.43999999,-0.55,-0.46159998,-0.43999999,2
127,85.000002,88,103,68.000001,1,56,-0.29300001,-0.04,-0.115,-0.051200005,-0.04,2
128,79.000002,109,109,55.000001,0,29,-0.52700002,-0.64,-0.59,-0.35580001,-0.35580001,4
129,88.999999,99.000001,88.999999,50,1,33,-0.243999995,-0.095000005,-0.044999995,0.0434,0.0434,4
130,99.000001,99.000001,109,70.999998,0,53,-0.79900001,-0.54000001,-0.59,-0.52059998,-0.52059998,4
131,88.999999,102,105,64.999998,1,32,-0.240999995,-0.11,-0.125,-0.03139999,-0.03139999,4
132,79.000002,105,109,77.999997,0,59,-0.61700002,-0.6,-0.59,-0.59179997,-0.59,3
133,92.000002,98.000002,88,58.999997,1,48,-0.30400001,-0.09000001,-0.04,-0.004599985,-0.004599985,4
134,88.999999,99.000001,88.999999,69,0,65,-0.73499999,-0.54000001,-0.38999999,-0.503,-0.38999999,3
135,88.999999,99.000001,105,64.999998,1,48,-0.288999995,-0.095000005,-0.125,-0.03459999,-0.03459999,4
136,99.000001,109,99.000001,55.000001,0,60,-0.82000001,-0.64,-0.49000001,-0.36200001,-0.36200001,4
1,103,109,88.999999,77.999997,1,47,-0.356,-0.145,-0.044999995,-0.099399985,-0.044999995,3
2,79.000002,125,105.99999,69,0,31,-0.53300002,-0.8,-0.5599999,-0.4962,-0.4962,4
3,88.999999,104,99.000001,50,1,61,-0.327999995,-0.12,-0.095000005,0.0378,0.0378,4
4,88.999999,99.000001,113,69,0,29,-0.62699999,-0.54000001,-0.63,-0.4958,-0.4958,4
5,99.000001,109,119.00001,70.999998,1,49,-0.342000005,-0.145,-0.19500005,-0.06479999,-0.06479999,4
6,103,109,88.999999,55.000001,0,26,-0.758,-0.64,-0.38999999,-0.35520001,-0.35520001,4
7,79.000002,125,105.99999,49.000001,1,37,-0.20600001,-0.225,-0.12999995,0.047599995,0.047599995,4
8,99.000001,109,88.999999,77.999997,0,33,-0.73900001,-0.64,-0.38999999,-0.58659997,-0.38999999,3
9,109,109,119.00001,77.999997,1,25,-0.32,-0.145,-0.19500005,-0.094999985,-0.094999985,4
10,99.000001,109,99.000001,70.999998,0,51,-0.79300001,-0.64,-0.49000001,-0.52019998,-0.49000001,3
11,88.999999,99.000001,88.999999,50,1,49,-0.291999995,-0.095000005,-0.044999995,0.0402,0.0402,4
12,58.999997,109,88.999999,55.000001,0,37,-0.35099997,-0.64,-0.38999999,-0.35740001,-0.35099997,1
13,79.000002,105,109,55.000001,1,27,-0.17600001,-0.125,-0.145,0.019599995,0.019599995,4
14,88.999999,99.000001,0,69,0,52,-0.69599999,-0.54000001,0.5,-0.5004,0.5,3
15,88.999999,99.000001,88.999999,69,1,29,-0.231999995,-0.095000005,-0.044999995,-0.0508,-0.044999995,3
16,79.000002,108,88.999999,68.000001,0,51,-0.59300002,-0.63,-0.38999999,-0.49020001,-0.38999999,3
17,99.000001,109,99.000001,79.000002,1,45,-0.330000005,-0.145,-0.095000005,-0.10400001,-0.095000005,3
18,88.999999,107.00001,115,50,0,30,-0.62999999,-0.6200001,-0.65,-0.306,-0.306,4
19,99.000001,109,99.000001,70.999998,1,47,-0.336000005,-0.145,-0.095000005,-0.06439999,-0.06439999,4
20,88.999999,99.000001,105,64.999998,0,27,-0.62099999,-0.54000001,-0.55,-0.45539998,-0.45539998,4
21,99.000001,109,109,70.999998,1,46,-0.333000005,-0.145,-0.145,-0.06419999,-0.06419999,4
22,88.999999,115,99.000001,50,0,41,-0.66299999,-0.7,-0.49000001,-0.3082,-0.3082,4
23,103,109,119.00001,55.000001,1,28,-0.299,-0.145,-0.19500005,0.019399995,0.019399995,4
24,79.000002,125,105.99999,49.000001,0,31,-0.53300002,-0.8,-0.5599999,-0.29620001,-0.29620001,4
25,88.999999,102,105,64.999998,1,41,-0.267999995,-0.11,-0.125,-0.03319999,-0.03319999,4
26,79.000002,109,109,55.000001,0,25,-0.51500002,-0.64,-0.59,-0.35500001,-0.35500001,4
27,88.999999,105,105,64.999998,1,59,-0.321999995,-0.125,-0.125,-0.03679999,-0.03679999,4
28,79.000002,105,88.999999,64.999998,0,55,-0.60500002,-0.6,-0.38999999,-0.46099998,-0.38999999,3
29,58.999997,109,88.999999,77.999997,1,33,-0.093999985,-0.145,-0.044999995,-0.096599985,-0.044999995,3
30,103,109,88.999999,77.999997,0,43,-0.809,-0.64,-0.38999999,-0.58859997,-0.38999999,3
31,79.000002,109,109,88.999999,1,43,-0.22400001,-0.145,-0.145,-0.153599995,-0.145,2
32,79.000002,104,88.999999,62,0,64,-0.63200002,-0.59,-0.38999999,-0.4328,-0.38999999,3
33,88.999999,102,105,64.999998,1,30,-0.234999995,-0.11,-0.125,-0.03099999,-0.03099999,4
34,88.999999,99.000001,88.999999,64.999998,0,54,-0.70199999,-0.54000001,-0.38999999,-0.46079998,-0.38999999,3
35,69,105,88.999999,64.999998,1,55,-0.21,-0.125,-0.044999995,-0.03599999,-0.03599999,4
36,85.000002,108,88.999999,68.000001,0,64,-0.69200002,-0.63,-0.38999999,-0.49280001,-0.38999999,3
37,79.000002,109,109,55.000001,1,44,-0.22700001,-0.145,-0.145,0.016199995,0.016199995,4
38,77.999997,88,88,58.999997,0,41,-0.55299997,-0.43,-0.38,-0.39819997,-0.38,3
39,79.000002,109,109,77.999997,1,30,-0.18500001,-0.145,-0.145,-0.095999985,-0.095999985,4
40,88.999999,99.000001,105,64.999998,0,60,-0.71999999,-0.54000001,-0.55,-0.46199998,-0.46199998,4
41,88.999999,102,88.999999,50,1,50,-0.294999995,-0.11,-0.044999995,0.04,0.04,4
42,88.999999,99.000001,88.999999,69,0,54,-0.70199999,-0.54000001,-0.38999999,-0.5008,-0.38999999,3
43,79.000002,102,105,64.999998,1,47,-0.23600001,-0.11,-0.125,-0.03439999,-0.03439999,4
44,93.000001,98.000002,88,58.999997,0,40,-0.70000001,-0.53000002,-0.38,-0.39799997,-0.38,3
45,99.000001,109,99.000001,70.999998,1,49,-0.342000005,-0.145,-0.095000005,-0.06479999,-0.06479999,4
46,88.999999,102,88.999999,50,0,52,-0.69599999,-0.57,-0.38999999,-0.3104,-0.3104,4
47,88.999999,102,88.999999,64.999998,1,45,-0.279999995,-0.11,-0.044999995,-0.03399999,-0.03399999,4
48,98.000002,121,119.00001,63.999999,0,61,-0.81300002,-0.76,-0.6900001,-0.45219999,-0.45219999,4
49,79.000002,109,109,55.000001,1,34,-0.19700001,-0.145,-0.145,0.018199995,0.018199995,4
50,88.999999,99.000001,88.999999,64.999998,0,48,-0.68399999,-0.54000001,-0.38999999,-0.45959998,-0.38999999,3
51,88.999999,99.000001,113,69,1,34,-0.246999995,-0.095000005,-0.165,-0.0518,-0.0518,4
52,99.000001,99.000001,101,69,0,58,-0.81400001,-0.54000001,-0.51,-0.5016,-0.5016,4
53,88.999999,99.000001,113,69,1,41,-0.267999995,-0.095000005,-0.165,-0.0532,-0.0532,4
54,88.999999,99.000001,88.999999,64.999998,0,65,-0.73499999,-0.54000001,-0.38999999,-0.46299998,-0.38999999,3
55,88.999999,105,88.999999,64.999998,1,28,-0.228999995,-0.125,-0.044999995,-0.03059999,-0.03059999,4
56,88.999999,105,88.999999,64.999998,0,47,-0.68099999,-0.6,-0.38999999,-0.45939998,-0.38999999,3
57,99.000001,109,119.00001,79.000002,1,39,-0.312000005,-0.145,-0.19500005,-0.10280001,-0.10280001,4
58,79.000002,109,88.999999,77.999997,0,41,-0.56300002,-0.64,-0.38999999,-0.58819997,-0.38999999,3
59,109,109,119.00001,63.999999,1,28,-0.329,-0.145,-0.19500005,-0.025599995,-0.025599995,4
60,88.999999,99.000001,88.999999,64.999998,0,54,-0.70199999,-0.54000001,-0.38999999,-0.46079998,-0.38999999,3
61,99.000001,109,119.00001,77.999997,1,37,-0.306000005,-0.145,-0.19500005,-0.097399985,-0.097399985,4
62,49.000001,109,109,88.999999,0,31,-0.23300001,-0.64,-0.59,-0.69619999,-0.23300001,1
63,97.000003,109,119.00001,52.999997,1,40,-0.305000015,-0.145,-0.19500005,0.027000015,0.027000015,4
64,88.999999,109,109,61.000001,0,45,-0.67499999,-0.64,-0.59,-0.41900001,-0.41900001,4
65,79.000002,105,88.999999,64.999998,1,54,-0.25700001,-0.125,-0.044999995,-0.03579999,-0.03579999,4
66,93.000001,98.000002,88,58.999997,0,56,-0.74800001,-0.53000002,-0.38,-0.40119997,-0.38,3
67,88.999999,109,109,61.000001,1,26,-0.222999995,-0.145,-0.145,-0.010200005,-0.010200005,4
68,88.999999,99.000001,113,69,0,44,-0.67199999,-0.54000001,-0.63,-0.4988,-0.4988,4
69,93.000001,88,88,58.999997,1,26,-0.243000005,-0.04,-0.04,-0.000199985,-0.000199985,4
