Customer,Date,StockCode,Price,Quantity
17858,12/5/2010 13:08,82580,0.55,3
17858,12/5/2010 13:08,85150,2.55,2
17858,12/5/2010 13:08,21164,2.95,2
17858,12/5/2010 13:08,20829,2.1,3
17858,12/5/2010 13:08,82582,2.1,3
17858,12/5/2010 13:08,75013B,1.65,4
17858,12/5/2010 13:08,21670,1.25,6
17858,12/5/2010 13:08,21673,1.25,6
17858,12/5/2010 13:08,21673,1.25,6
17858,12/5/2010 13:08,21670,1.25,6
17858,12/5/2010 13:08,22467,2.55,4
17858,12/5/2010 13:08,84792,4.65,3
17858,12/5/2010 13:08,22173,2.95,5
17858,12/5/2010 13:08,21671,1.25,12
17858,12/5/2010 13:08,21340,12.75,2
17858,12/5/2010 13:08,22830,26.95,1
17858,12/5/2010 13:08,21761,29.95,1
17858,12/5/2010 13:08,84406B,3.25,16
17858,12/6/2009 15:41,85231L,0.85,6
17858,12/6/2009 15:41,85231G,0.85,6
17858,12/6/2009 15:41,17165D,1.05,7
17858,12/6/2009 15:41,85231E,0.85,9
17858,12/6/2009 15:41,21308,7.95,1
17858,12/6/2009 15:41,75013B,1.65,5
17858,12/6/2009 15:41,85231B,0.85,10
17858,12/6/2009 15:41,20668,0.12,96
17858,12/6/2009 15:41,20829,2.1,6
17858,12/6/2009 15:41,21341,4.65,3
17858,12/6/2009 15:41,21768,14.95,1
17858,12/6/2009 15:41,21745,3.75,4
17858,12/6/2009 15:41,21729,3.25,5
17858,12/6/2009 15:41,72753C,2.1,8
17858,12/6/2009 15:41,72753A,2.1,8
17858,12/6/2009 15:41,72753D,2.1,8
17858,12/6/2009 15:41,72753B,2.1,8
17858,12/6/2009 15:41,82494L,2.95,6
17858,12/6/2009 15:41,17165B,1.05,18
17858,12/6/2009 15:41,40001,0.85,24
17858,12/6/2009 15:41,82483,5.95,4
17858,12/6/2009 15:41,84837,12.75,2
17858,12/6/2009 15:41,82486,7.95,4
17858,12/6/2009 15:41,22171,8.5,4
17858,12/6/2009 15:41,21340,12.75,3
17858,12/6/2009 15:41,21477,12.75,3
17858,12/6/2009 15:41,46000S,1.45,28
17858,12/6/2009 15:41,46000M,1.55,28
17858,2/17/2010 16:40,47583B,7,19
17858,2/17/2010 16:40,47583A,7,66
17858,2/17/2010 17:02,21668,1.06,96
17858,2/17/2010 17:02,21669,1.06,96
17858,2/17/2010 17:02,21673,1.06,96
17858,2/17/2010 17:02,21672,1.06,96
17858,2/17/2010 17:02,21671,1.06,96
17858,2/17/2010 17:02,21670,1.06,96
17858,2/28/2010 13:49,82494L,2.95,3
17858,2/28/2010 13:49,84212,0.65,30
17858,2/28/2010 13:49,40001,0.85,24
17858,2/28/2010 13:49,79163,1.65,18
17858,2/28/2010 13:49,82486,7.95,4
17858,2/28/2010 13:49,79323G,5.45,24
17858,2/28/2010 13:49,79323W,5.45,24
17858,2/28/2010 13:49,79323P,5.45,24
17858,2/28/2010 13:49,79323LP,5.45,24
17858,4/11/2010 14:42,16225,1.25,1
17858,4/11/2010 14:42,35647,0.5,5
17858,4/11/2010 14:42,35085E,0.5,6
17858,4/11/2010 14:42,22467,2.55,2
17858,4/11/2010 14:42,21745,3.75,2
17858,4/11/2010 14:42,17165D,1.05,9
17858,4/11/2010 14:42,22177,9.95,1
17858,4/11/2010 14:42,40001,0.85,12
17858,4/11/2010 14:42,84212,0.65,18
17858,4/11/2010 14:42,84927E,2.1,6
17858,4/11/2010 14:42,17164B,0.42,36
17858,4/11/2010 14:42,45008C,3.75,6
17858,4/11/2010 14:42,82483,5.95,4
17858,4/11/2010 14:42,44230,7.95,3
17858,4/11/2010 14:42,82486,7.95,4
17858,4/11/2010 14:42,20836,2.95,12
17858,4/11/2010 14:42,17165B,1.05,36
17858,4/11/2010 14:42,79323LP,5.45,24
17858,4/11/2010 14:42,79323P,5.45,24
17858,4/18/2010 12:19,82581,0.55,3
17858,4/18/2010 12:19,82600,2.1,1
17858,4/18/2010 12:19,82580,0.55,4
17858,4/18/2010 12:19,82552,1.25,2
17858,4/18/2010 12:19,82578,0.55,5
17858,4/18/2010 12:19,82582,2.1,2
17858,4/18/2010 12:19,85152,2.1,2
17858,4/18/2010 12:19,21562,2.1,2
17858,4/18/2010 12:19,85150,2.55,2
17858,4/18/2010 12:19,82482,2.55,2
17858,4/18/2010 12:19,21164,2.95,2
17858,4/18/2010 12:19,21745,3.75,2
17858,4/18/2010 12:19,10002,0.85,9
17858,4/18/2010 12:19,84927A,2.1,4
17858,4/18/2010 12:19,84927E,2.1,5
17858,4/18/2010 12:19,82494L,2.95,4
17858,4/18/2010 12:19,85065,12.75,1
17858,4/18/2010 12:19,15036,0.75,24
17858,4/18/2010 12:19,85067,18.95,1
17858,4/18/2010 12:19,44230,6.36,12
17858,6/10/2010 16:58,17165B,1.05,6
17858,6/10/2010 16:58,35085E,1.25,6
17858,6/10/2010 16:58,35647,1.25,12
17858,6/10/2010 16:58,22415,7.95,2
17858,6/10/2010 16:58,21463,5.95,4
17858,6/10/2010 16:58,84212,0.65,108
17858,7/25/2010 14:22,72606A,0.42,6
17858,7/25/2010 14:22,21562,2.1,2
17858,7/25/2010 14:22,47504E,1.25,4
17858,7/25/2010 14:22,22354,3.75,2
17858,7/25/2010 14:22,10002,0.85,9
17858,7/25/2010 14:22,85068,7.95,1
17858,7/25/2010 14:22,72122,0.95,9
17858,7/25/2010 14:22,20829,2.1,5
17858,7/25/2010 14:22,82494L,2.95,4
17858,7/25/2010 14:22,22173,2.95,4
17858,7/25/2010 14:22,85065,12.75,1
17858,7/25/2010 14:22,71053,3.75,4
17858,7/25/2010 14:22,84212,0.65,48
17858,7/25/2010 14:22,82483,5.95,6
17858,7/25/2010 14:22,82486,7.95,6
17858,8/8/2010 14:37,85150,2.55,1
17858,8/8/2010 14:37,21164,2.95,1
17858,8/8/2010 14:37,20829,2.1,3
17858,8/8/2010 14:37,82482,2.55,4
17858,8/8/2010 14:37,84709A,5.95,2
17858,8/8/2010 14:37,85065,12.75,1
17858,8/8/2010 14:37,85065,12.75,1
17858,8/8/2010 14:37,82484,6.45,2
17858,8/8/2010 14:37,82486,7.95,2
17858,8/8/2010 14:37,82494L,2.95,6
17858,8/8/2010 14:37,85067,18.95,1
17858,8/8/2010 14:37,84356,2.95,12
17858,8/8/2010 14:37,21463,4.95,16
17858,9/26/2010 13:07,21735,12.75,1
17858,9/26/2010 13:07,82482,2.55,6
17858,9/26/2010 13:07,82494L,2.95,6
17858,9/26/2010 13:07,21668,1.25,36
17858,9/26/2010 13:07,82483,5.95,8
17858,9/26/2010 13:07,82486,7.95,8
17858,9/3/2010 17:23,20668,0.12,240
17858,9/3/2010 17:23,84965A,30,4
17858,9/3/2010 17:23,84967B,30,6
17858,9/3/2010 17:23,84967C,30,6
17858,9/3/2010 17:23,84966B,12,17
17858,9/3/2010 17:23,84966C,12,19
17858,9/3/2010 17:23,84965B,30,10
17858,9/3/2010 17:24,78027,10,2
17858,9/3/2010 17:24,78026,10,11
17860,10/7/2010 13:09,22405,1.25,1
17860,10/7/2010 13:09,22409,1.25,1
17860,10/7/2010 13:09,22406,1.25,1
17860,10/7/2010 13:09,22646,1.45,1
17860,10/7/2010 13:09,22553,1.65,1
17860,10/7/2010 13:09,22555,1.65,1
17860,10/7/2010 13:09,22557,1.65,1
17860,10/7/2010 13:09,21929,1.95,1
17860,10/7/2010 13:09,21931,1.95,1
17860,10/7/2010 13:09,21928,1.95,1
17860,10/7/2010 13:09,21647,2.1,1
17860,10/7/2010 13:09,20751,2.1,1
17860,10/7/2010 13:09,20754,2.1,1
17860,10/7/2010 13:09,20752,2.1,1
17860,10/7/2010 13:09,21590,1.25,2
17860,10/7/2010 13:09,22407,1.25,2
17860,10/7/2010 13:09,20717,1.25,2
17860,10/7/2010 13:09,20770,2.55,1
17860,10/7/2010 13:09,20767,2.55,1
17860,10/7/2010 13:09,20767,2.55,1
17860,10/7/2010 13:09,20983,0.85,3
17860,10/7/2010 13:09,20936,2.95,1
17860,10/7/2010 13:09,20935,2.95,1
17860,10/7/2010 13:09,21348,2.95,1
17860,10/7/2010 13:09,21041,2.95,1
17860,10/7/2010 13:09,21041,2.95,1
17860,10/7/2010 13:09,21613,2.95,1
17860,10/7/2010 13:09,21288,2.95,1
17860,10/7/2010 13:09,21283,3.25,1
17860,10/7/2010 13:09,20773,1.65,2
17860,10/7/2010 13:09,20774,1.65,2
17860,10/7/2010 13:09,22727,3.75,1
17860,10/7/2010 13:09,22725,3.75,1
17860,10/7/2010 13:09,22726,3.75,1
17860,10/7/2010 13:09,20762,3.75,1
17860,10/7/2010 13:09,20761,3.75,1
17860,10/7/2010 13:09,21690,3.75,1
17860,10/7/2010 13:09,21689,3.75,1
17860,10/7/2010 13:09,21692,3.75,1
17860,10/7/2010 13:09,21689,3.75,1
17860,10/7/2010 13:09,21647,2.1,2
17860,10/7/2010 13:09,22201,4.25,1
17860,10/7/2010 13:09,22207,4.25,1
17860,10/7/2010 13:09,22200,4.25,1
17860,10/7/2010 13:09,85035A,4.25,1
17860,10/7/2010 13:09,85035C,4.25,1
17860,10/7/2010 13:09,85174,4.95,1
17860,10/7/2010 13:09,85106,2.55,2
17860,10/7/2010 13:09,21638,2.1,3
17860,10/7/2010 13:09,20773,1.65,4
17860,10/7/2010 13:09,51008,3.45,2
17860,10/7/2010 13:09,47367B,3.75,2
17860,10/7/2010 13:09,21691,3.75,2
17860,10/7/2010 13:09,21692,3.75,2
17860,10/7/2010 13:09,21588,2.55,3
17860,10/7/2010 13:09,47556B,2.95,3
17860,10/7/2010 13:09,21391,2.1,6
17860,10/7/2010 13:09,20668,0.1,400
17860,12/11/2009 16:48,20660,1.25,1
17860,12/11/2009 16:48,20659,1.25,1
17860,12/11/2009 16:48,20655,1.25,1
17860,12/11/2009 16:48,20654,1.25,1
17860,12/11/2009 16:48,85099C,1.95,1
17860,12/11/2009 16:48,20767,2.55,1
17860,12/11/2009 16:48,62097A,2.95,1
17860,12/11/2009 16:48,72812,2.1,2
17860,12/11/2009 16:48,84686,4.25,1
17860,12/11/2009 16:48,20773,1.65,3
17860,12/11/2009 16:48,21687,3.75,2
17860,12/11/2009 16:48,21341,4.65,2
17860,12/11/2009 16:48,79000,0.85,12
17860,12/11/2009 16:48,84795C,7.95,6
17860,12/11/2009 16:54,21791,1.25,1
17860,12/11/2009 16:54,20660,1.25,1
17860,12/11/2009 16:54,20659,1.25,1
17860,12/11/2009 16:54,20654,1.25,1
17860,12/11/2009 16:54,20655,1.25,1
17860,12/11/2009 16:54,21891,1.25,1
17860,12/11/2009 16:54,21892,1.25,1
17860,12/11/2009 16:54,20676,1.25,1
17860,12/11/2009 16:54,20674,1.25,1
17860,12/11/2009 16:54,20675,1.25,1
17860,12/11/2009 16:54,22095,1.25,1
17860,12/11/2009 16:54,21121,1.25,1
17860,12/11/2009 16:54,21124,1.25,1
17860,12/11/2009 16:54,20657,1.25,1
17860,12/11/2009 16:54,20778,1.65,1
17860,12/11/2009 16:54,20776,1.65,1
17860,12/11/2009 16:54,21240,0.85,2
17860,12/11/2009 16:54,21928,1.95,1
17860,12/11/2009 16:54,85099F,1.95,1
17860,12/11/2009 16:54,21931,1.95,1
17860,12/11/2009 16:54,20767,2.55,1
17860,12/11/2009 16:54,21587,2.55,1
17860,12/11/2009 16:54,21587,2.55,1
17860,12/11/2009 16:54,20935,2.95,1
17860,12/11/2009 16:54,20935,2.95,1
17860,12/11/2009 16:54,20773,1.65,2
17860,12/11/2009 16:54,21888,3.75,1
17860,12/11/2009 16:54,20761,3.75,1
17860,12/11/2009 16:54,20764,3.75,1
17860,12/11/2009 16:54,21689,3.75,1
17860,12/11/2009 16:54,21687,3.75,1
17860,12/11/2009 16:54,72812,2.1,2
17860,12/11/2009 16:54,85036C,4.25,1
17860,12/11/2009 16:54,85036A,4.25,1
17860,12/11/2009 16:54,85036C,4.25,1
17860,12/11/2009 16:54,22111,4.95,1
17860,12/11/2009 16:54,22112,4.95,1
17860,12/11/2009 16:54,21588,2.55,2
17860,12/11/2009 16:54,22125,5.95,1
17860,12/11/2009 16:54,79323W,6.75,1
17860,12/11/2009 16:54,22122,2.95,3
17860,12/11/2009 16:54,20966,1.25,10
17860,12/11/2009 16:54,21304,12.75,1
17860,12/11/2009 16:54,85172,0.42,32
17860,12/6/2010 12:41,47471,0.65,1
17860,12/6/2010 12:41,47471,0.65,1
17860,12/6/2010 12:41,21080,0.85,1
17860,12/6/2010 12:41,72122,0.95,1
17860,12/6/2010 12:41,22758,1.25,1
17860,12/6/2010 12:41,22756,1.25,1
17860,12/6/2010 12:41,22757,1.25,1
17860,12/6/2010 12:41,22719,1.25,1
17860,12/6/2010 12:41,22095,1.25,1
17860,12/6/2010 12:41,22095,1.25,1
17860,12/6/2010 12:41,21089,0.65,2
17860,12/6/2010 12:41,21985,0.29,6
17860,12/6/2010 12:41,72131,1.95,1
17860,12/6/2010 12:41,47504K,1.95,1
17860,12/6/2010 12:41,85099B,1.95,1
17860,12/6/2010 12:41,21930,1.95,1
17860,12/6/2010 12:41,21931,1.95,1
17860,12/6/2010 12:41,21928,1.95,1
17860,12/6/2010 12:41,22411,1.95,1
17860,12/6/2010 12:41,21647,2.1,1
17860,12/6/2010 12:41,21647,2.1,1
17860,12/6/2010 12:41,20752,2.1,1
17860,12/6/2010 12:41,22867,2.1,1
17860,12/6/2010 12:41,22632,2.1,1
17860,12/6/2010 12:41,22834,2.1,1
17860,12/6/2010 12:41,20752,2.1,1
17860,12/6/2010 12:41,20751,2.1,1
17860,12/6/2010 12:41,21588,2.55,1
17860,12/6/2010 12:41,21588,2.55,1
17860,12/6/2010 12:41,22467,2.55,1
17860,12/6/2010 12:41,22558,1.49,2
17860,12/6/2010 12:41,21584,1.65,2
17860,12/6/2010 12:41,21983,0.29,12
17860,12/6/2010 12:41,84912A,3.75,1
17860,12/6/2010 12:41,22728,3.75,1
17860,12/6/2010 12:41,22726,3.75,1
17860,12/6/2010 12:41,22751,3.75,1
17860,12/6/2010 12:41,21692,3.75,1
17860,12/6/2010 12:41,22730,3.75,1
17860,12/6/2010 12:41,22729,3.75,1
17860,12/6/2010 12:41,22482,1.25,3
17860,12/6/2010 12:41,20751,2.1,2
17860,12/6/2010 12:41,85035C,4.25,1
17860,12/6/2010 12:41,72807B,4.25,1
17860,12/6/2010 12:41,85035A,4.25,1
17860,12/6/2010 12:41,85036A,4.25,1
17860,12/6/2010 12:41,85034C,4.25,1
17860,12/6/2010 12:41,22940,4.25,1
17860,12/6/2010 12:41,22835,4.65,1
17860,12/6/2010 12:41,22467,2.55,2
17860,12/6/2010 12:41,22646,1.45,4
17860,12/6/2010 12:41,85036A,4.25,2
17860,12/6/2010 12:41,22837,4.65,2
17860,12/6/2010 12:41,21618,3.75,3
17860,12/6/2010 12:41,21693,2.95,6
17860,12/6/2010 12:41,21693,2.95,6
17860,12/6/2010 12:41,22784,4.95,4
17860,12/6/2010 12:41,84795B,7.95,4
17861,1/27/2010 14:38,84992,0.55,1
17861,1/27/2010 14:38,21440,1.25,1
17861,1/27/2010 14:38,21440,1.25,1
17861,1/27/2010 14:38,22147,1.45,1
17861,1/27/2010 14:38,85025B,1.65,1
17861,1/27/2010 14:38,84992,0.55,3
17861,1/27/2010 14:38,22151,0.42,4
17861,1/27/2010 14:38,84378,1.25,2
17861,1/27/2010 14:38,35096B,0.42,6
17861,1/27/2010 14:38,22135,0.42,6
17861,1/27/2010 14:38,22134,0.42,6
17861,1/27/2010 14:38,21080,0.85,3
17861,1/27/2010 14:38,20832,0.85,3
17861,1/27/2010 14:38,85184C,2.95,1
17861,1/27/2010 14:38,22062,2.95,1
17861,1/27/2010 14:38,22056,1.49,2
17861,1/27/2010 14:38,22329,1.65,2
17861,1/27/2010 14:38,85025B,1.65,2
17861,1/27/2010 14:38,22198,1.65,2
17861,1/27/2010 14:38,22195,1.65,2
17861,1/27/2010 14:38,22195,1.65,2
17861,1/27/2010 14:38,84992,0.55,6
17861,1/27/2010 14:38,22197,0.85,4
17861,1/27/2010 14:38,22132,0.85,4
17861,1/27/2010 14:38,21985,0.29,12
17861,1/27/2010 14:38,22070,3.75,1
17861,1/27/2010 14:38,22147,1.45,3
17861,1/27/2010 14:38,22136,1.65,3
17861,1/27/2010 14:38,22243,1.65,3
17861,1/27/2010 14:38,22242,1.65,3
17861,1/27/2010 14:38,21812,4.95,1
17861,1/27/2010 14:38,21485,4.95,1
17861,1/27/2010 14:38,84378,1.25,4
17861,1/27/2010 14:38,21891,1.25,4
17861,1/27/2010 14:38,21094,0.85,6
17861,1/27/2010 14:38,22181,0.85,6
17861,1/27/2010 14:38,21818,0.85,6
17861,1/27/2010 14:38,22196,0.85,6
17861,1/27/2010 14:38,22066,1.45,4
17861,1/27/2010 14:38,22131,1.95,3
17861,1/27/2010 14:38,21563,2.95,2
17861,1/27/2010 14:38,21733,2.95,2
17861,1/27/2010 14:38,22327,2.95,2
17861,1/27/2010 14:38,21190,1.65,4
17861,1/27/2010 14:38,22070,3.75,2
17861,1/27/2010 14:38,84029E,3.75,2
17861,1/27/2010 14:38,20985,1.25,6
17861,1/27/2010 14:38,82095,7.65,1
17861,1/27/2010 14:38,22079,1.65,5
17861,1/27/2010 14:38,22138,4.95,2
17861,1/27/2010 14:38,21726,0.85,12
17861,1/27/2010 14:38,20783,5.49,2
17861,1/27/2010 14:38,21723,0.85,13
17861,1/27/2010 14:38,22367,1.95,6
17861,1/27/2010 14:38,79160,2.1,6
17861,1/27/2010 14:38,22165,12.75,1
17861,1/27/2010 14:38,20828,2.55,6
17861,1/27/2010 14:38,22139,4.95,6
17861,1/5/2010 12:26,22348,0.85,1
17861,1/5/2010 12:26,21232,1.25,1
17861,1/5/2010 12:26,22254,1.25,1
17861,1/5/2010 12:26,21584,1.65,1
17861,1/5/2010 12:26,20727,1.65,1
17861,1/5/2010 12:26,84992,0.55,3
17861,1/5/2010 12:26,21213,0.55,3
17861,1/5/2010 12:26,21212,0.55,3
17861,1/5/2010 12:26,21232,1.25,2
17861,1/5/2010 12:26,22254,1.25,2
17861,1/5/2010 12:26,21080,0.85,3
17861,1/5/2010 12:26,21086,0.65,4
17861,1/5/2010 12:26,84558A,2.95,1
17861,1/5/2010 12:26,22064,1.65,2
17861,1/5/2010 12:26,21094,0.85,4
17861,1/5/2010 12:26,84029G,3.75,1
17861,1/5/2010 12:26,84380,1.25,3
17861,1/5/2010 12:26,84378,1.25,3
17861,1/5/2010 12:26,22243,1.65,3
17861,1/5/2010 12:26,20726,1.65,3
17861,1/5/2010 12:26,20725,1.65,3
17861,1/5/2010 12:26,22311,4.95,1
17861,1/5/2010 12:26,22024,0.42,12
17861,1/5/2010 12:26,22025,0.42,12
17861,1/5/2010 12:26,22036,0.42,12
17861,1/5/2010 12:26,22037,0.42,12
17861,1/5/2010 12:26,22023,0.42,12
17861,1/5/2010 12:26,22027,0.42,12
17861,1/5/2010 12:26,21504,0.42,12
17861,1/5/2010 12:26,21509,0.42,12
17861,1/5/2010 12:26,21507,0.42,12
17861,1/5/2010 12:26,84249D,0.42,12
17861,1/5/2010 12:26,22029,0.42,12
17861,1/5/2010 12:26,84559A,0.85,6
17861,1/5/2010 12:26,84559B,0.85,6
17861,1/5/2010 12:26,84559D,0.85,6
17861,1/5/2010 12:26,22066,1.45,4
17861,1/5/2010 12:26,21482,2.95,2
17861,1/5/2010 12:26,84032A,2.95,2
17861,1/5/2010 12:26,84032B,2.95,2
17861,1/5/2010 12:26,20682,3.25,2
17861,1/5/2010 12:26,20681,3.25,2
17861,1/5/2010 12:26,20686,3.25,2
17861,1/5/2010 12:26,20684,3.25,2
17861,1/5/2010 12:26,20728,1.65,4
17861,1/5/2010 12:26,84763,1.25,6
17861,1/5/2010 12:26,22127,1.25,6
17861,1/5/2010 12:26,21156,1.95,4
17861,1/5/2010 12:26,20727,1.65,5
17861,1/5/2010 12:26,84558A,2.95,3
17861,1/5/2010 12:26,22111,4.95,2
17861,1/5/2010 12:26,84077,0.21,48
17861,1/5/2010 12:26,21544,0.85,12
17861,1/5/2010 12:26,21542,0.85,12
17861,1/5/2010 12:26,16156S,0.42,25
17861,1/5/2010 12:26,79160,2.1,6
17861,1/5/2010 12:26,22138,4.95,3
17861,1/5/2010 12:26,20749,7.95,2
17861,1/5/2010 12:26,20750,7.95,2
17861,1/5/2010 12:26,22139,4.95,4
17861,1/5/2010 12:26,21498,0.42,50
17861,1/5/2010 12:26,21497,0.42,50
17861,1/5/2010 12:26,21495,0.42,50
17861,1/5/2010 12:26,22045,0.42,50
17861,1/5/2010 12:26,20692,4.25,5
17861,11/11/2010 17:21,22659,1.95,1
17861,11/11/2010 17:21,22900,2.95,1
17861,11/11/2010 17:21,22631,1.95,4
17861,11/11/2010 17:21,21558,2.55,6
17861,11/11/2010 17:21,22636,8.5,2
17861,11/11/2010 17:21,22659,1.95,9
17861,11/11/2010 17:21,22636,8.5,3
17861,11/11/2010 17:21,22634,8.5,10
17861,11/19/2010 13:43,84997C,3.75,8
17861,11/19/2010 13:43,84997D,3.75,8
17861,11/19/2010 13:43,84997B,3.75,10
17861,11/19/2010 13:43,84968F,12.75,4
17861,11/19/2010 13:43,84968C,12.75,4
17861,11/19/2010 13:43,22659,1.95,30
17861,11/19/2010 13:43,84968E,12.75,6
17861,11/19/2010 13:43,22631,1.95,40
17861,11/19/2010 13:43,84968D,12.75,10
17861,12/10/2009 11:27,22196,0.85,1
17861,12/10/2009 11:27,72756,1.49,1
17861,12/10/2009 11:27,22195,1.65,1
17861,12/10/2009 11:27,22065,1.45,2
17861,12/10/2009 11:27,21212,0.55,7
17861,12/10/2009 11:27,47592B,2.1,2
17861,12/10/2009 11:27,47592A,2.1,2
17861,12/10/2009 11:27,21232,1.25,4
17861,12/10/2009 11:27,21507,0.42,12
17861,12/10/2009 11:27,22025,0.42,12
17861,12/10/2009 11:27,22027,0.42,12
17861,12/10/2009 11:27,21504,0.42,12
17861,12/10/2009 11:27,21482,2.95,2
17861,12/10/2009 11:27,20829,2.1,3
17861,12/10/2009 11:27,21889,1.25,6
17861,12/10/2009 11:27,20828,2.55,3
17861,12/10/2009 11:27,21156,1.95,5
17861,12/10/2009 11:27,21491,1.95,5
17861,12/10/2009 11:27,22180,9.95,1
17861,12/10/2009 11:27,22029,0.42,24
17861,12/10/2009 11:27,21509,0.42,24
17861,12/10/2009 11:27,84077,0.21,48
17861,12/10/2009 11:27,22046,0.42,25
17861,12/10/2009 11:27,21498,0.42,25
17861,12/10/2009 11:27,21495,0.42,25
17861,12/10/2009 11:27,22045,0.42,25
17861,12/10/2009 11:27,21500,0.42,25
17861,12/10/2009 11:27,16169C,0.42,25
17861,12/10/2009 11:27,16169F,0.42,25
17861,12/10/2009 11:27,79160,2.1,6
17861,12/10/2009 11:27,21731,1.65,8
17861,12/10/2009 11:27,21544,0.85,16
17861,12/10/2009 11:27,22111,4.95,3
17861,12/10/2009 11:27,84007,2.55,8
17861,12/10/2009 11:27,22139,4.95,10
17861,3/4/2010 10:31,22066,1.45,1
17861,3/4/2010 10:31,22416,1.45,1
17861,3/4/2010 10:31,21213,0.55,3
17861,3/4/2010 10:31,21099,0.65,3
17861,3/4/2010 10:31,22254,1.25,2
17861,3/4/2010 10:31,84378,1.25,2
17861,3/4/2010 10:31,84461,2.55,1
17861,3/4/2010 10:31,21094,0.85,3
17861,3/4/2010 10:31,21080,0.85,3
17861,3/4/2010 10:31,84231,0.65,4
17861,3/4/2010 10:31,84465,2.95,1
17861,3/4/2010 10:31,21832,1.65,2
17861,3/4/2010 10:31,21212,0.55,6
17861,3/4/2010 10:31,22263,0.85,4
17861,3/4/2010 10:31,22262,0.85,4
17861,3/4/2010 10:31,22261,0.85,4
17861,3/4/2010 10:31,21232,1.25,3
17861,3/4/2010 10:31,21440,1.25,3
17861,3/4/2010 10:31,22433,1.95,2
17861,3/4/2010 10:31,22431,1.95,2
17861,3/4/2010 10:31,22131,1.95,2
17861,3/4/2010 10:31,47591D,1.95,2
17861,3/4/2010 10:31,22242,1.65,3
17861,3/4/2010 10:31,22243,1.65,3
17861,3/4/2010 10:31,22382,1.65,3
17861,3/4/2010 10:31,22384,1.65,3
17861,3/4/2010 10:31,22383,1.65,3
17861,3/4/2010 10:31,20725,1.65,3
17861,3/4/2010 10:31,22256,1.25,4
17861,3/4/2010 10:31,21559,2.55,2
17861,3/4/2010 10:31,22353,2.55,2
17861,3/4/2010 10:31,21542,0.85,6
17861,3/4/2010 10:31,22657,0.85,6
17861,3/4/2010 10:31,84559D,0.85,6
17861,3/4/2010 10:31,84559B,0.85,6
17861,3/4/2010 10:31,84559A,0.85,6
17861,3/4/2010 10:31,84375,1.95,3
17861,3/4/2010 10:31,47591C,1.95,3
17861,3/4/2010 10:31,22367,1.95,3
17861,3/4/2010 10:31,21156,1.95,3
17861,3/4/2010 10:31,20972,1.25,5
17861,3/4/2010 10:31,20804,1.65,4
17861,3/4/2010 10:31,22333,1.65,4
17861,3/4/2010 10:31,20727,1.65,4
17861,3/4/2010 10:31,21354,1.25,6
17861,3/4/2010 10:31,84569B,1.25,6
17861,3/4/2010 10:31,84569D,1.25,6
17861,3/4/2010 10:31,22432,1.95,4
17861,3/4/2010 10:31,79160,2.1,4
17861,3/4/2010 10:31,20829,2.1,4
17861,3/4/2010 10:31,84558A,2.95,3
17861,3/4/2010 10:31,85206A,1.65,6
17861,3/4/2010 10:31,22138,4.95,2
17861,3/4/2010 10:31,84219,2.55,4
17861,3/4/2010 10:31,21500,0.42,25
17861,3/4/2010 10:31,22045,0.42,25
17861,3/4/2010 10:31,21498,0.42,25
17861,3/4/2010 10:31,21495,0.42,25
17861,3/4/2010 10:31,84997C,3.75,4
17861,4/20/2010 13:48,84375,1.95,1
17861,4/20/2010 13:48,84375,1.95,1
17861,4/20/2010 13:48,21987,0.65,3
17861,4/20/2010 13:48,21086,0.65,3
17861,4/20/2010 13:48,21099,0.65,3
17861,4/20/2010 13:48,22529,0.42,5
17861,4/20/2010 13:48,22254,1.25,2
17861,4/20/2010 13:48,22522,0.85,3
17861,4/20/2010 13:48,22523,0.85,3
17861,4/20/2010 13:48,22520,0.85,3
17861,4/20/2010 13:48,22521,0.85,3
17861,4/20/2010 13:48,21988,0.85,3
17861,4/20/2010 13:48,21989,0.85,3
17861,4/20/2010 13:48,21078,0.85,3
17861,4/20/2010 13:48,21094,0.85,3
17861,4/20/2010 13:48,22529,0.42,7
17861,4/20/2010 13:48,21718,1.25,3
17861,4/20/2010 13:48,22405,1.25,3
17861,4/20/2010 13:48,22559,1.25,3
17861,4/20/2010 13:48,22439,0.65,6
17861,4/20/2010 13:48,22474,4.95,1
17861,4/20/2010 13:48,22534,0.42,12
17861,4/20/2010 13:48,22540,0.42,12
17861,4/20/2010 13:48,22545,0.42,12
17861,4/20/2010 13:48,22536,0.42,12
17861,4/20/2010 13:48,22530,0.42,12
17861,4/20/2010 13:48,21720,0.85,6
17861,4/20/2010 13:48,21721,0.85,6
17861,4/20/2010 13:48,22431,1.95,3
17861,4/20/2010 13:48,22519,2.1,3
17861,4/20/2010 13:48,22518,2.1,3
17861,4/20/2010 13:48,22436,0.65,10
17861,4/20/2010 13:48,22561,1.65,4
17861,4/20/2010 13:48,21715,2.55,3
17861,4/20/2010 13:48,22466,1.95,4
17861,4/20/2010 13:48,84558A,2.95,3
17861,4/20/2010 13:48,22550,3.75,3
17861,4/20/2010 13:48,22434,1.95,6
17861,4/20/2010 13:48,47505,4.95,3
17861,4/20/2010 13:48,22617,4.95,3
17861,4/20/2010 13:48,22526,12.75,2
17861,4/20/2010 13:48,22605,12.75,2
17861,4/20/2010 13:48,22607,8.5,3
17861,4/20/2010 13:48,22444,1.25,24
