house_id,rent,size_sqft,floor,bathrooms,min_to_subway,age_yrs
3194,5848.337605,967,30,1,2,11
3195,3651.565444,548,3,1,1,5
3196,4020.86313,586,2,1,3,16
3197,2751.064936,600,4,1,11,96
3198,3569.007641,700,8,1,3,88
3199,3258.022997,650,5,1,1,54
3200,4082.899132,620,3,1,4,2
3201,8454.311349,1377,17,2,6,2
3202,2655.322779,505,2,1,5,2
3203,6191.188129,1166,12,2,2,58
3204,3478.333664,601,10,1,3,29
3205,5810.402648,1000,6,2,4,7
3206,2791.905685,650,2,1,7,84
3207,3398.623145,592,10,1,4,19
3208,2875.758668,700,5,1,7,106
3209,6264.071581,1215,30,2,5,84
3210,4102.747694,664,11,1,2,13
3211,3818.685421,650,12,1,12,4
3212,6047.481132,1500,3,2,3,94
3213,4027.222101,655,8,1,1,12
3214,4391.62625,768,48,1,2,9
3215,4463.679182,697,26,1,2,13
3216,6602.427064,1467,7,2,9,87
3217,6515.171206,1450,11,1,4,89
3218,2993.21521,448,4,1,10,116
3219,9336.554048,1612,31,2,3,11
3220,4982.127761,1300,3,2,3,96
3221,2753.739816,600,2,1,2,57
3222,4058.07893,804,15,1,5,17
3223,3662.09179,850,6,1,3,87
3224,2760.793455,650,1,1,2,92
3225,7587.128283,1400,8,2,5,9
3226,2286.683283,408,6,1,3,106
3227,4253.101705,688,3,1,2,8
3228,3127.188448,600,32,1,10,30
3230,2881.224256,550,16,1,9,36
3231,3121.07187,545,12,1,2,85
3232,2035.769435,450,1,1,3,90
3233,2495.823861,390,5,1,8,28
3234,5099.750469,1122,7,1,4,52
3235,4656.378123,936,3,1,1,52
3236,4173.978338,643,15,1,4,2
3237,8489.861767,1553,7,2,4,110
3238,3257.389155,895,2,1,4,106
3240,3914.362653,783,19,1,1,33
3241,3823.728002,750,3,1,1,29
3242,3790.104838,768,9,1,3,53
3243,3470.068376,900,4,1,4,106
3244,2604.405581,481,4,1,5,116
3245,4406.654284,814,7,1,1,89
3246,2451.329144,475,4,1,6,55
3247,7509.252154,1286,4,2,43,8
3248,4154.344094,781,10,1,6,8
3249,7762.031444,1404,6,2,43,10
3250,3402.878415,602,29,1,7,39
3251,2122.458004,450,1,1,8,96
3252,2514.241954,425,3,1,7,27
3254,2781.43264,595,6,1,9,86
3256,8193.506415,1410,6,2,5,2
3257,4129.335837,750,22,1,3,15
3258,3268.540276,725,1,1,1,0
3259,4251.211261,664,18,1,2,13
3260,4455.429174,884,26,1,5,17
3261,4224.494423,582,9,1,7,5
3262,5694.015562,976,9,2,1,31
3263,2436.401105,520,2,1,4,96
3264,3002.592058,600,6,1,2,77
3265,2760.771082,450,12,1,3,30
3266,4589.227784,779,31,1,7,6
3267,5491.330728,1000,3,1,4,116
3268,7623.220507,1242,29,2,2,10
3269,3264.093397,850,4,1,1,96
3270,2914.1705,506,9,1,5,30
3271,4955.446968,756,3,1,1,11
3272,3416.714706,750,2,1,4,61
3273,3886.627054,725,38,1,2,29
3274,7606.417527,1386,32,2,4,11
3275,4241.656501,818,11,1,4,47
3276,5855.970019,1206,19,2,2,120
3277,8655.197324,3000,8,2,2,111
3278,6914.126353,1236,8,2,1,29
3279,4089.740107,693,3,1,3,56
3280,4350.608766,717,14,1,5,10
3281,8022.925797,1339,33,2,43,8
3283,5994.685557,1400,4,2,3,52
3285,4381.006767,937,5,1,2,8
3286,4892.273831,915,6,2,3,15
3287,4657.587084,927,8,1,11,31
3288,6688.662156,1293,12,2,4,57
3289,4501.744467,841,12,1,2,85
3290,3916.412091,775,5,2,3,55
3291,4850.833718,925,11,1,2,57
3293,5008.756283,950,1,1,3,116
3294,3677.132878,750,3,1,3,51
3295,5336.084914,1126,3,2,10,29
3296,3478.981945,667,6,1,4,37
3297,2562.066089,550,9,1,9,59
3298,8676.395884,2002,7,2,2,105
3299,2525.376547,600,2,1,8,91
3300,3216.546825,780,2,1,3,90
3301,2720.102644,484,11,1,5,56
3302,3833.199085,750,5,1,3,96
3303,3884.762336,964,5,1,5,101
3304,3548.372809,700,6,1,8,15
3305,4529.206119,1100,4,1,3,105
3306,6888.604848,1109,39,2,2,16
3307,2894.712306,541,2,1,2,105
3308,4784.455742,885,37,1,2,9
3309,4443.392222,900,8,1,7,38
3310,6961.272882,1400,4,2,5,30
3311,2102.127937,450,1,1,4,101
3312,4444.338991,846,12,2,6,14
3313,6186.559141,1350,5,2,9,86
3314,3670.895654,730,14,1,3,89
3315,7443.809321,1306,8,2,2,28
3316,3358.525409,800,5,1,4,86
3317,7094.003551,1400,10,2,10,27
3318,3785.331661,833,8,1,6,58
3319,3379.407344,510,3,1,2,8
3320,4243.060341,698,17,1,2,8
3322,3695.057613,655,3,1,10,0
3323,4561.347721,787,24,1,2,11
3324,5063.32411,1040,26,1,2,86
3325,3534.313107,750,7,1,8,33
3326,6337.245449,1052,35,1,4,33
3327,3152.958472,650,2,1,2,54
3328,3408.3981,800,3,1,2,89
3329,6261.650529,1500,5,2,2,116
3330,6007.230793,1147,24,2,7,39
3331,3422.941985,601,16,1,2,28
3333,3341.21715,744,2,1,6,116
3334,3882.849725,630,14,1,12,4
3335,5881.906881,1060,17,2,2,34
3336,3329.482768,753,4,1,1,77
3337,5566.706999,1175,5,2,2,65
3338,7343.301865,1266,8,2,1,89
3339,4379.08493,890,11,1,11,43
3340,6381.962579,1158,30,2,15,43
3341,6615.031027,1075,11,2,3,10
3342,7445.966845,1187,25,2,6,5
3343,3467.95979,626,4,1,12,11
3344,3539.784433,603,10,1,3,15
3345,7062.035921,1364,24,2,5,17
3346,4355.948023,840,9,1,3,94
3347,8528.15109,1800,6,2,3,102
3348,8558.876277,1257,6,2,4,2
3349,6125.592089,1100,20,2,2,89
3350,5388.713432,939,26,2,3,15
3351,4587.911059,1200,3,2,3,96
3352,4259.019385,884,21,1,10,27
3353,2882.405788,391,1,1,3,115
3354,7180.834304,1326,4,3,3,38
3355,4453.316789,847,25,1,2,13
3356,4151.068039,606,48,1,2,6
3357,3719.895682,713,25,1,5,30
3358,2839.734212,700,3,1,4,116
3359,3137.701676,750,1,1,6,106
3360,3353.451313,670,3,1,5,37
3361,4710.261914,840,22,1,2,11
3362,8569.270275,1429,46,2,7,16
3364,2965.569465,600,11,1,2,57
3365,7035.634367,1166,16,2,1,29
3366,4185.858208,814,32,1,5,17
3368,4956.73082,727,26,1,2,0
3369,2416.018271,450,4,1,2,116
3370,5550.172101,971,14,2,3,52
3371,3658.96374,749,3,1,6,57
3372,3127.654625,438,19,1,12,4
3373,6571.267753,1276,16,2,5,52
3374,4843.272046,733,3,1,1,6
3375,3151.323346,533,22,1,4,47
3376,4266.113175,688,22,1,3,11
3377,8705.774533,1256,9,2,6,2
3379,9459.054675,1600,32,2,2,10
3380,4078.938877,646,24,1,3,11
3381,5852.919366,1220,4,1,1,109
3382,2595.901092,565,3,1,6,114
3383,4217.198211,900,4,1,1,59
3384,3973.523733,686,4,1,43,8
3385,3798.994289,475,35,1,3,6
3386,2872.69111,480,15,1,1,103
3388,3680.286945,659,9,1,10,16
3391,8205.256501,2000,4,2,1,106
3392,6196.727666,1260,2,2,3,111
3393,2389.089146,600,1,1,5,106
3394,2408.041457,357,9,1,1,103
3395,2485.789974,400,2,1,3,77
3396,3581.206535,900,4,1,2,106
3397,4018.094647,750,22,1,4,108
3398,3455.023656,700,3,1,4,43
3399,4797.814435,909,4,1,2,11
3400,6484.505338,1351,27,2,1,102
3401,2909.574373,465,3,1,1,29
3402,2342.602531,380,3,1,4,106
3403,3253.744382,779,3,1,2,113
3404,4759.319437,975,5,2,7,29
3405,3179.054598,618,8,1,0,87
3406,9010.016583,1630,3,2,1,9
3409,6758.29831,1070,8,2,1,25
3410,5655.91964,1400,5,1,1,91
3411,3744.245292,759,2,1,2,35
3412,8401.96014,1444,37,2,2,56
3413,3912.866854,573,31,1,2,16
3414,3214.126691,800,5,1,8,115
3415,4987.986265,1165,4,1,2,86
3416,2605.453147,575,4,1,6,86
3417,3342.817615,607,12,1,1,90
3419,6112.50456,1500,4,2,2,91
3420,3206.104916,800,2,1,2,111
3421,2677.318825,575,1,1,2,115
3422,2963.055784,625,3,1,4,76
3423,6627.579629,1500,5,2,1,101
3425,8712.008331,1491,24,2,43,8
3426,4955.375488,945,9,2,10,29
3427,3394.428762,585,33,1,2,28
3429,2906.606086,550,4,1,1,116
3430,4474.521446,844,9,1,2,26
3431,5176.752761,960,22,1,2,85
3432,6407.027036,1100,3,1,2,116
3433,3681.289449,650,27,1,3,31
3434,2028.552058,325,4,1,1,106
3435,5256.028308,960,9,1,1,180
3436,5020.741745,1061,3,2,3,10
3437,3795.459859,702,11,1,2,41
3439,2316.270127,390,3,1,3,107
3440,4990.953846,1200,7,1,6,91
3441,3810.678566,750,4,1,1,52
3442,4616.134532,853,17,1,5,44
3443,3961.640891,800,19,1,13,9
3444,5868.185761,1160,11,2,9,15
3445,6118.989501,1150,10,2,2,51
3446,4783.424025,915,2,1,2,105
3448,7588.1522,2000,3,2,2,101
3449,3359.559956,602,8,1,1,19
3450,3775.849297,532,7,1,3,16
3451,6811.932497,1600,2,2,2,116
3452,2884.157085,506,18,1,2,41
3453,6622.579629,1500,5,2,1,101
3454,7490.825328,1430,31,2,2,9
3455,2558.336088,400,2,1,5,30
3456,3608.723503,794,15,0,5,52
3457,4197.73845,1201,3,2,11,108
3458,5003.60131,1150,4,2,2,11
3459,2880.157085,506,18,1,2,41
3460,6677.279187,1100,43,2,13,9
3461,5199.355974,1100,17,1,3,88
3462,3739.858786,650,10,1,3,28
3463,6253.685192,1100,40,2,8,29
3464,2637.294569,450,6,1,8,18
3465,6163.562033,1069,4,1,5,2
3466,3432.035641,650,11,1,12,32
3467,3931.607404,900,12,1,12,60
3468,5425.497955,808,4,1,1,1
3469,2322.7514,400,2,1,2,87
3470,7314.910146,1369,28,2,4,33
3471,4779.084708,704,40,1,2,6
3472,3218.927599,483,12,1,4,2
3473,5499.797502,1062,7,2,3,15
3474,3890.897773,800,8,1,6,36
3475,3140.625264,469,16,1,1,19
3476,3242.774205,531,17,1,1,104
3477,2599.836464,670,1,1,4,116
3478,4777.414885,718,8,1,43,8
3479,6396.978212,1212,4,2,8,15
3480,7555.924807,1314,6,2,6,8
3481,8570.836278,1547,5,2,0,107
3482,8747.546316,1665,8,2,2,106
3483,9126.083296,1900,6,3,3,66
3484,3577.206535,900,4,1,2,106
3485,3549.05443,645,4,1,3,15
3486,2906.988722,550,38,1,10,30
3487,4660.147429,1150,2,1,5,76
3488,7734.997967,1600,7,2,4,33
3489,6523.277202,1200,35,2,3,15
3490,4077.156912,559,27,1,6,2
3491,6475.089344,1100,4,2,1,116
3492,3902.355083,1000,1,1,1,96
3493,3668.804303,659,7,1,1,52
3494,7537.576853,1238,16,2,6,8
3496,3625.249945,750,4,1,4,116
3497,3982.514687,754,33,1,1,47
3498,3559.973471,725,17,1,7,30
3499,5353.188974,835,7,1,2,1
3500,9265.712147,1518,14,2,4,10
3501,6740.336643,1114,23,2,2,13
3502,4261.367397,776,16,1,4,7
3503,5835.406122,1050,39,1,2,30
3504,3863.873174,800,8,2,9,30
3505,4661.349808,900,38,1,3,29
3506,3194.107361,530,11,1,2,120
3507,5061.656266,1000,15,1,3,33
3508,2642.423995,700,1,1,7,106
3509,4192.26999,845,20,1,10,30
3511,3293.658237,619,22,1,10,29
3512,2533.027413,463,4,1,6,106
3513,4157.687606,606,36,1,2,6
3514,4546.784411,704,17,1,2,8
3515,3462.238267,483,8,1,3,11
3516,3638.084516,609,8,1,5,9
3517,6832.147168,1400,45,1,10,41
3518,5990.621479,1191,22,2,8,18
3519,5906.008706,1039,11,2,4,37
3520,3679.510545,658,10,1,10,16
3521,3285.981822,625,3,1,1,19
3523,3754.299361,800,14,1,3,89
3524,6847.322693,1221,27,2,3,11
3525,3129.103905,622,4,1,5,31
3526,3274.630899,621,7,1,3,31
3527,3819.22522,615,25,1,2,9
3528,4800.605777,963,49,1,10,27
3529,6379.35485,1350,7,2,4,86
3530,3003.455985,650,4,1,3,116
3531,4965.488839,1000,4,1,3,31
3532,8577.63618,1800,10,1,3,113
3533,3242.917844,591,9,1,6,113
3534,2544.457345,425,3,1,10,106
3535,3735.252753,532,8,1,3,16
3536,5985.508782,988,10,2,5,9
3537,1850.450953,250,5,1,2,96
3538,3499.472916,651,5,1,6,14
3539,4582.783085,816,11,1,4,9
