Date,Nickname,Movie_score,Title,Content,Is_spoiler,Helpful_vote_count,Not_helpful_vote_count,Total_vote_count
2019-10-28,eonimisi,8,I actually quite liked it!,"Now, hear me out, it wasn't the best thing since sliced bread, and a lot of its cons have been talked about everywhere else. But I believe it works within the universe the Terminator films set up and as such is a worthy sequel, and here's why:

First, it brought something new to the table.

First, consequences. In T2 Cyberdyne was destroyed, but the possibilities Skynet still being out there was teased. One of the arc phrases of this franchise is ""the only fate is what we make of it"" or something. I too was shocked when John was killed in the very beginning. But to say this is an insult to fans is an overreacuon. I mean, come on, how many variations of John's story have we seen? I mean, after what Genisys did to him, I believe this was the most merciful thing the franchise could do to John. So maybe with John's death we lost the heart of the franchise, maybe, by it set a new tone. A dark tone, or dark fate if you will, on par with Thanos killing Loki and half of the Asgardians at the very beginning of Infinity War. Killing John elevated the Terminator as a threat, since even the human savior was not immune. No matter how the timestream is altered, it bounces back with a vengeance. So John died, and the Terminator universe as we know it is not the same again. (I should add here that the TV series, Terminator The Sarah Connor Chronicles developed this idea much better because it had the luxury of time for us to see the character growth and story development. In the end, saving John had altered the timeline so much that it resulted in a future where no one knew John Connor. And it made so much sense, fans are still hoping the series continues someday)

But then there's hope. There will always be someone who will be a beacon of hope for humanity, to lead the fight against the machines. In this new timeline it's Dani. The fact that Dani is a female is inconsequential to the story. If we judge just based on her gender, and not on her character, then that says a lot about us not her. In my opinion she goes from scared and scarred to becoming reckless with her life in order to save those around her, even her protectors. She showed me over and over why she deserves to lead the Resistance. Does the movie pander to a feminist agenda as some have said? My advice, judge it for yourself. If you enter with that perspective then that's what you'll see. For me, the movie gave us good characters in the timeframe we were given. Linda Hamilton's Sarah Connor was the star for me. She was the relic of the former timeline, our audience surrogate glaring at these newbies who have no idea what they are in for, as she does. She carries the worldweary ruggedness well. Grace gave us some of the best and brutal fight scenes. You see her fight te Rev9 and realise that she's experienced, she's not sparring but fighting to kill. She realise you are in a movie that's R rated for a good reason. The development for Arnie's Carl was actually very intelligent. He, like Sarah, is a connector to the era we know. Arnie plays him well. Linda and Arnie made me realise I'd missed these too as characters. Gabriel Luna's Terminator was scary in his quiet demeanor. If you've seen his turn as Ghost Rider in Marvel's Agents of SHIELD then you will appreciate the way he personified quiet strength and robotic method beneath a lethally calm demeanor. The direction is exceptional for an action movie. The CGI had its moments.

But as continuation of the saga, I believe I works better than the previous movies, it respects the legacy of T and T2, acknowledges the changes in the world of today, and sets the franchise up for a new, darker and hopefully better future.

PS: If you love the Terminator lore, you really really need to check out Terminator: The Sarah Connor Chronicles. Trust me. Ask anyone that's seen it.",O,3,17,20
2019-10-28,peter-palicsko,1,So soo baaad!,"This is movie is one of the worst movie I've seen in a long time. Plot, music, actors and editing are all bad in the worst way possible. T-800 is ridiculous as it is. All the actors are bad, you don't care about anyone in this film. The action scenes are badly made and predictable with a maximum dose of CGI. Actually, the whole movie is disrespectful to the franchise and to the viewer itself. Just run from this movie and never watch it.",X,192,156,348
2019-10-28,emilyhanna-48493,7,I'll be back,"Went in with low expectations and was blown away with exciting fight scenes, cheesy but likeable new characters and a sense of newness to the terminator world. If you hang onto the past too much this movie isn't for you but if your looking to sit down and enjoy a movie, it will definitely entertain.",X,5,14,19
2019-10-28,jayre-55593,1,It needs to end.,The first hour was terrible with cheap Mexican actor's & really lame storyline. It improved slightly when Arnold Schwarzenegger appears in the second half of the movie but I was fed up by then and the movie was already spoilt. Should have scrapped it before it was filmed. James Cameron must have been on a cocaine binge before writing this story.,X,99,88,187
2019-10-28,tommystam,4,Don't even have to see it to tell you it's rehashed unedited no script crapola,"I'll let the reviewers speak for me LOL.

Don't even have to see it to tell you it's rehashed unedited no script crapola",X,2,3,5
2019-10-28,dldavidlittle,4,Cameron and Lucas CGI junkies,So Cameron has gone down the same route as Lucas. Do away with decent writing or direction and instead fill every scene with as much pointless CGI as possible. Where have all the writers gone?,X,24,19,43
2019-10-28,mattcruickshank,3,THE LAST JEDI OF TERMINATOR MOVIES,"A Disappointing pointless sequel with a ridiculous storyline, I did NOT enjoy this movie. If you like T1 and T2 then thats all you need. John Conner is killed in the first few minutes of the film which means the first two movies mean nothing, after everything they went through to save John for them to just kill him off straight away is just stupid, I didn't care about any of the new characters in this film, I love the first 2 Terminator movies but this one is by far the WORST! 3/10 1. Terminator 2 (10/10) 2. The Terminator (9/10) 3. Terminator Salvation (8/10) 4. Terminator 3 (5/10) 5. Terminator Genisys (4/10) 6. Terminator Dark Fate (3/10)",O,48,43,91
2019-10-28,Exorcistus,1,Disassemble the Franchise,Shame on everyone involved for creating this disgusting cash-grab-'n-run scam.,X,9,6,15
2019-10-28,phildexter,1,Pointless and poorly executed.,"CGI to the max, was liking watching a video game for half the film with characters flying around the screen and over the top stunts. Nothing compared to T1 and T2. Even the music was diabolical, generic and barely stood out. The character or Grace was excellent and Sarah and Arnold were ok. Offered nothing new ans just rehashed T1 and T2 in a very poor manor. I literally couldn't wait for it to end. This makes the other sequels look good, and they were terrible.",X,20,16,36
2019-10-28,rizwanyasin,7,It was good,I actually thought it would be dreadful. I'm happy I was wrong.,X,7,15,22
2019-10-28,peter-o-1,9,Actually very good.,"Dont trust all these 1/10 reviews. Probably a bunch of little boys who feel like their priviliged egos wasnt stroked enough. Or they cant handle several strong female leads... go see it, solid, good action, all through the whole movie!",X,28,28,56
2019-10-28,dormesher-21565,9,Terminator is now a great trilogy,"Terminator Dark Fate. Finally a great sequel to Terminator 2 and I'm happy to Say i really enjoyed this one and I can finally say that Terminator is now a great trilogy in my opinion.

The action is incredible and the story like the originals is simple but effective the new characters are great i especially like Grace the augmented human she was a great addition to the Terminator lore.

Arnold is fantastic and I love what they do with his character having more human traits the longer he's been on earth. The new Terminator Rev 9 is the best villain sinse the T1000.

The only think I wasn't a massive fan of is what they do with John but I accept it beacause of how it works for the story and how it moves the story forward it works really well as a continuation from T2. I kinda like this idea that the future has changed and he's no longer important its very much like Force Awakens with a passing the torch theme.

I also really like the idea that Skynet failed and the T800 was taking orders from a failed future that never happened and its now Legion it was interesting way to carry the story on but keeping the events that happened In T2. The T800 even says in film he came from a future like that and it failed.

Now the highlight of the film and in my opinion the one thing that was missing from the other sequels is Linda Hamilton she was amazing in this she is and always will be Sarah Conner no one can play it like her. Her character in this one is fantasic and I like her development in this one.

Verdict 9/10 a great sequel and great follow on from T2 this is the true sequel and Linda Hamilton was great in the movie. Great action great story some cgi could of used some work but finally Terminator is great trilogy in my personal opinion.",O,6,23,29
