,CustomerID,InvoiceNo,InvoiceDate,Quantity,UnitPrice,Country,TotalSales
449,12668,539466,2010-12-19 12:46,24,1.25,Germany,30.0
450,12668,539466,2010-12-19 12:46,12,1.65,Germany,19.799999999999997
451,12668,539466,2010-12-19 12:46,12,1.45,Germany,17.4
452,12668,539466,2010-12-19 12:46,12,1.49,Germany,17.88
453,12668,539466,2010-12-19 12:46,3,5.95,Germany,17.85
454,12668,539466,2010-12-19 12:46,2,10.65,Germany,21.3
455,12668,539466,2010-12-19 12:46,2,7.95,Germany,15.9
456,12668,539466,2010-12-19 12:46,6,2.95,Germany,17.700000000000003
457,12668,539466,2010-12-19 12:46,6,2.95,Germany,17.700000000000003
458,12668,539466,2010-12-19 12:46,6,7.95,Germany,47.7
459,12668,539466,2010-12-19 12:46,12,1.69,Germany,20.28
460,12668,539466,2010-12-19 12:46,12,1.65,Germany,19.799999999999997
461,12668,539466,2010-12-19 12:46,12,1.65,Germany,19.799999999999997
462,12668,539466,2010-12-19 12:46,4,18.0,Germany,72.0
463,12481,539636,2010-12-20 15:15,24,1.45,Germany,34.8
464,12481,539636,2010-12-20 15:15,48,0.72,Germany,34.56
465,12481,539636,2010-12-20 15:15,24,0.85,Germany,20.4
466,12481,539636,2010-12-20 15:15,4,14.95,Germany,59.8
467,12481,539636,2010-12-20 15:15,4,14.95,Germany,59.8
468,12481,539636,2010-12-20 15:15,4,8.5,Germany,34.0
469,12481,539636,2010-12-20 15:15,4,8.5,Germany,34.0
470,12481,539636,2010-12-20 15:15,48,2.55,Germany,122.39999999999999
471,12481,539636,2010-12-20 15:15,24,0.85,Germany,20.4
472,12481,539636,2010-12-20 15:15,24,2.95,Germany,70.80000000000001
473,12481,539636,2010-12-20 15:15,20,1.65,Germany,33.0
474,12481,539636,2010-12-20 15:15,6,18.0,Germany,108.0
493,13817,539946,2010-12-23 11:46,6,2.95,Germany,17.700000000000003
494,13817,539946,2010-12-23 11:46,10,1.95,Germany,19.5
495,13817,539946,2010-12-23 11:46,12,0.85,Germany,10.2
496,13817,539946,2010-12-23 11:46,8,1.65,Germany,13.2
497,13817,539946,2010-12-23 11:46,8,1.65,Germany,13.2
498,13817,539946,2010-12-23 11:46,6,2.1,Germany,12.600000000000001
499,13817,539946,2010-12-23 11:46,6,2.1,Germany,12.600000000000001
500,13817,539946,2010-12-23 11:46,6,1.95,Germany,11.7
501,13817,539946,2010-12-23 11:46,1,18.0,Germany,18.0
502,12585,539957,2010-12-23 12:58,3,4.95,Germany,14.850000000000001
503,12585,539957,2010-12-23 12:58,16,1.69,Germany,27.04
504,12585,539957,2010-12-23 12:58,16,1.69,Germany,27.04
505,12585,539957,2010-12-23 12:58,2,14.95,Germany,29.9
506,12585,539957,2010-12-23 12:58,2,15.95,Germany,31.9
507,12585,539957,2010-12-23 12:58,12,7.65,Germany,91.80000000000001
508,12585,539957,2010-12-23 12:58,8,3.95,Germany,31.6
509,12585,539957,2010-12-23 12:58,24,0.85,Germany,20.4
510,12585,539957,2010-12-23 12:58,12,2.1,Germany,25.200000000000003
511,12585,539957,2010-12-23 12:58,12,2.1,Germany,25.200000000000003
512,12585,539957,2010-12-23 12:58,24,0.85,Germany,20.4
513,12585,539957,2010-12-23 12:58,24,1.25,Germany,30.0
514,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
515,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
516,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
517,12585,539957,2010-12-23 12:58,12,1.49,Germany,17.88
518,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
519,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
520,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
521,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
522,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
523,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
524,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
525,12585,539957,2010-12-23 12:58,2,6.75,Germany,13.5
526,12585,539957,2010-12-23 12:58,2,5.95,Germany,11.9
527,12585,539957,2010-12-23 12:58,6,2.55,Germany,15.299999999999999
528,12585,539957,2010-12-23 12:58,6,2.55,Germany,15.299999999999999
529,12585,539957,2010-12-23 12:58,6,2.55,Germany,15.299999999999999
530,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
531,12585,539957,2010-12-23 12:58,24,0.55,Germany,13.200000000000001
532,12585,539957,2010-12-23 12:58,24,0.55,Germany,13.200000000000001
533,12585,539957,2010-12-23 12:58,24,0.55,Germany,13.200000000000001
534,12585,539957,2010-12-23 12:58,24,0.55,Germany,13.200000000000001
535,12585,539957,2010-12-23 12:58,24,0.55,Germany,13.200000000000001
536,12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
537,12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
538,12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
539,12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
540,12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
541,12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
542,12585,539957,2010-12-23 12:58,2,12.75,Germany,25.5
543,12585,539957,2010-12-23 12:58,3,4.95,Germany,14.850000000000001
544,12585,539957,2010-12-23 12:58,12,1.45,Germany,17.4
545,12585,539957,2010-12-23 12:58,4,4.95,Germany,19.8
546,12585,539957,2010-12-23 12:58,3,6.95,Germany,20.85
547,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
548,12585,539957,2010-12-23 12:58,12,1.65,Germany,19.799999999999997
549,12585,539957,2010-12-23 12:58,12,0.85,Germany,10.2
550,12585,539957,2010-12-23 12:58,12,2.55,Germany,30.599999999999998
551,12585,539957,2010-12-23 12:58,24,0.29,Germany,6.959999999999999
552,12585,539957,2010-12-23 12:58,24,0.29,Germany,6.959999999999999
553,12585,539957,2010-12-23 12:58,24,0.29,Germany,6.959999999999999
554,12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
555,12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
556,12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
557,12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
558,12585,539957,2010-12-23 12:58,25,0.42,Germany,10.5
559,12585,539957,2010-12-23 12:58,12,1.25,Germany,15.0
560,12585,539957,2010-12-23 12:58,6,2.95,Germany,17.700000000000003
561,12585,539957,2010-12-23 12:58,4,3.75,Germany,15.0
562,12585,539957,2010-12-23 12:58,24,0.42,Germany,10.08
563,12585,539957,2010-12-23 12:58,24,0.42,Germany,10.08
564,12585,539957,2010-12-23 12:58,2,9.95,Germany,19.9
565,12585,539957,2010-12-23 12:58,12,1.65,Germany,19.799999999999997
566,12585,539957,2010-12-23 12:58,6,18.0,Germany,108.0
585,12530,540410,2011-01-07 10:04,4,34.95,Germany,139.8
586,12530,540410,2011-01-07 10:04,6,3.25,Germany,19.5
587,12530,540410,2011-01-07 10:04,6,3.25,Germany,19.5
588,12530,540410,2011-01-07 10:04,10,1.95,Germany,19.5
589,12530,540410,2011-01-07 10:04,10,1.95,Germany,19.5
590,12530,540410,2011-01-07 10:04,12,0.65,Germany,7.800000000000001
591,12530,540410,2011-01-07 10:04,12,0.85,Germany,10.2
592,12530,540410,2011-01-07 10:04,6,3.75,Germany,22.5
593,12530,540410,2011-01-07 10:04,12,1.65,Germany,19.799999999999997
594,12530,540410,2011-01-07 10:04,6,2.95,Germany,17.700000000000003
595,12530,540410,2011-01-07 10:04,2,9.95,Germany,19.9
596,12530,540410,2011-01-07 10:04,6,2.95,Germany,17.700000000000003
597,12530,540410,2011-01-07 10:04,3,18.0,Germany,54.0
598,12481,540414,2011-01-07 10:32,24,0.19,Germany,4.5600000000000005
599,12481,540414,2011-01-07 10:32,24,0.19,Germany,4.5600000000000005
600,12481,540414,2011-01-07 10:32,24,0.85,Germany,20.4
601,12481,540414,2011-01-07 10:32,24,0.42,Germany,10.08
602,12481,540414,2011-01-07 10:32,24,1.25,Germany,30.0
603,12481,540414,2011-01-07 10:32,12,1.45,Germany,17.4
604,12481,540414,2011-01-07 10:32,3,4.95,Germany,14.850000000000001
605,12481,540414,2011-01-07 10:32,12,2.55,Germany,30.599999999999998
606,12481,540414,2011-01-07 10:32,12,1.49,Germany,17.88
607,12481,540414,2011-01-07 10:32,12,2.95,Germany,35.400000000000006
608,12481,540414,2011-01-07 10:32,6,2.95,Germany,17.700000000000003
609,12481,540414,2011-01-07 10:32,4,3.75,Germany,15.0
610,12481,540414,2011-01-07 10:32,20,1.45,Germany,29.0
611,12481,540414,2011-01-07 10:32,24,2.95,Germany,70.80000000000001
612,12481,540414,2011-01-07 10:32,24,1.25,Germany,30.0
613,12481,540414,2011-01-07 10:32,2,8.5,Germany,17.0
614,12481,540414,2011-01-07 10:32,12,0.85,Germany,10.2
615,12481,540414,2011-01-07 10:32,24,0.85,Germany,20.4
616,12481,540414,2011-01-07 10:32,2,8.5,Germany,17.0
617,12481,540414,2011-01-07 10:32,36,1.65,Germany,59.4
618,12481,540414,2011-01-07 10:32,36,1.65,Germany,59.4
619,12481,540414,2011-01-07 10:32,24,0.29,Germany,6.959999999999999
620,12481,540414,2011-01-07 10:32,25,0.42,Germany,10.5
621,12481,540414,2011-01-07 10:32,3,18.0,Germany,54.0
622,12501,540458,2011-01-07 12:28,10,0.85,Germany,8.5
623,12501,540458,2011-01-07 12:28,10,0.85,Germany,8.5
624,12501,540458,2011-01-07 12:28,10,0.85,Germany,8.5
625,12501,540458,2011-01-07 12:28,8,1.65,Germany,13.2
626,12501,540458,2011-01-07 12:28,10,1.25,Germany,12.5
627,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
628,12501,540458,2011-01-07 12:28,3,5.95,Germany,17.85
629,12501,540458,2011-01-07 12:28,3,5.95,Germany,17.85
630,12501,540458,2011-01-07 12:28,3,5.95,Germany,17.85
631,12501,540458,2011-01-07 12:28,3,5.95,Germany,17.85
633,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
634,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
635,12501,540458,2011-01-07 12:28,5,2.95,Germany,14.75
636,12501,540458,2011-01-07 12:28,3,4.25,Germany,12.75
637,12501,540458,2011-01-07 12:28,12,0.65,Germany,7.800000000000001
638,12501,540458,2011-01-07 12:28,3,5.95,Germany,17.85
639,12501,540458,2011-01-07 12:28,8,1.95,Germany,15.6
640,12501,540458,2011-01-07 12:28,12,1.65,Germany,19.799999999999997
641,12501,540458,2011-01-07 12:28,3,4.95,Germany,14.850000000000001
642,12501,540458,2011-01-07 12:28,3,4.95,Germany,14.850000000000001
643,12501,540458,2011-01-07 12:28,24,0.55,Germany,13.200000000000001
644,12501,540458,2011-01-07 12:28,4,4.25,Germany,17.0
645,12501,540458,2011-01-07 12:28,6,2.55,Germany,15.299999999999999
646,12501,540458,2011-01-07 12:28,6,2.55,Germany,15.299999999999999
647,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
648,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
649,12501,540458,2011-01-07 12:28,3,4.95,Germany,14.850000000000001
650,12501,540458,2011-01-07 12:28,6,3.75,Germany,22.5
651,12501,540458,2011-01-07 12:28,6,3.75,Germany,22.5
652,12501,540458,2011-01-07 12:28,6,3.75,Germany,22.5
653,12501,540458,2011-01-07 12:28,6,3.75,Germany,22.5
654,12501,540458,2011-01-07 12:28,2,9.95,Germany,19.9
655,12501,540458,2011-01-07 12:28,2,9.95,Germany,19.9
656,12501,540458,2011-01-07 12:28,2,8.5,Germany,17.0
657,12501,540458,2011-01-07 12:28,8,0.85,Germany,6.8
658,12501,540458,2011-01-07 12:28,8,0.85,Germany,6.8
659,12501,540458,2011-01-07 12:28,8,0.85,Germany,6.8
660,12501,540458,2011-01-07 12:28,8,1.69,Germany,13.52
661,12501,540458,2011-01-07 12:28,8,1.69,Germany,13.52
662,12501,540458,2011-01-07 12:28,8,1.69,Germany,13.52
663,12501,540458,2011-01-07 12:28,8,1.69,Germany,13.52
664,12501,540458,2011-01-07 12:28,8,1.25,Germany,10.0
665,12501,540458,2011-01-07 12:28,8,1.25,Germany,10.0
666,12501,540458,2011-01-07 12:28,8,1.25,Germany,10.0
667,12501,540458,2011-01-07 12:28,8,1.25,Germany,10.0
668,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
669,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
670,12501,540458,2011-01-07 12:28,24,0.29,Germany,6.959999999999999
671,12501,540458,2011-01-07 12:28,24,0.29,Germany,6.959999999999999
672,12501,540458,2011-01-07 12:28,24,0.29,Germany,6.959999999999999
673,12501,540458,2011-01-07 12:28,24,0.29,Germany,6.959999999999999
674,12501,540458,2011-01-07 12:28,16,1.25,Germany,20.0
675,12501,540458,2011-01-07 12:28,16,1.25,Germany,20.0
676,12501,540458,2011-01-07 12:28,16,1.25,Germany,20.0
677,12501,540458,2011-01-07 12:28,12,0.42,Germany,5.04
678,12501,540458,2011-01-07 12:28,4,3.95,Germany,15.8
679,12501,540458,2011-01-07 12:28,4,4.25,Germany,17.0
680,12501,540458,2011-01-07 12:28,4,3.75,Germany,15.0
681,12501,540458,2011-01-07 12:28,8,1.65,Germany,13.2
682,12501,540458,2011-01-07 12:28,5,2.1,Germany,10.5
683,12501,540458,2011-01-07 12:28,12,1.65,Germany,19.799999999999997
684,12501,540458,2011-01-07 12:28,36,0.21,Germany,7.56
685,12501,540458,2011-01-07 12:28,24,0.42,Germany,10.08
686,12501,540458,2011-01-07 12:28,60,0.21,Germany,12.6
687,12501,540458,2011-01-07 12:28,3,4.25,Germany,12.75
688,12501,540458,2011-01-07 12:28,2,7.95,Germany,15.9
689,12501,540458,2011-01-07 12:28,12,0.85,Germany,10.2
690,12501,540458,2011-01-07 12:28,6,2.1,Germany,12.600000000000001
691,12501,540458,2011-01-07 12:28,12,1.45,Germany,17.4
692,12501,540458,2011-01-07 12:28,1,16.95,Germany,16.95
693,12501,540458,2011-01-07 12:28,3,5.95,Germany,17.85
694,12501,540458,2011-01-07 12:28,10,1.65,Germany,16.5
695,12501,540458,2011-01-07 12:28,2,9.95,Germany,19.9
696,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
697,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
698,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
699,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
700,12501,540458,2011-01-07 12:28,2,9.95,Germany,19.9
701,12501,540458,2011-01-07 12:28,12,1.49,Germany,17.88
702,12501,540458,2011-01-07 12:28,6,2.1,Germany,12.600000000000001
703,12501,540458,2011-01-07 12:28,10,1.65,Germany,16.5
704,12501,540458,2011-01-07 12:28,10,1.65,Germany,16.5
705,12501,540458,2011-01-07 12:28,12,1.65,Germany,19.799999999999997
706,12501,540458,2011-01-07 12:28,6,2.55,Germany,15.299999999999999
707,12501,540458,2011-01-07 12:28,4,4.95,Germany,19.8
708,12501,540458,2011-01-07 12:28,4,3.75,Germany,15.0
709,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
710,12501,540458,2011-01-07 12:28,10,1.25,Germany,12.5
711,12501,540458,2011-01-07 12:28,4,4.95,Germany,19.8
712,12501,540458,2011-01-07 12:28,4,3.75,Germany,15.0
713,12501,540458,2011-01-07 12:28,12,0.65,Germany,7.800000000000001
714,12501,540458,2011-01-07 12:28,12,0.65,Germany,7.800000000000001
715,12501,540458,2011-01-07 12:28,12,0.65,Germany,7.800000000000001
716,12501,540458,2011-01-07 12:28,12,0.65,Germany,7.800000000000001
717,12501,540458,2011-01-07 12:28,12,0.85,Germany,10.2
718,12501,540458,2011-01-07 12:28,12,0.85,Germany,10.2
719,12501,540458,2011-01-07 12:28,12,0.85,Germany,10.2
720,12501,540458,2011-01-07 12:28,12,0.85,Germany,10.2
721,12501,540458,2011-01-07 12:28,12,0.85,Germany,10.2
722,12501,540458,2011-01-07 12:28,12,0.85,Germany,10.2
723,12501,540458,2011-01-07 12:28,4,5.95,Germany,23.8
724,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
725,12501,540458,2011-01-07 12:28,8,1.65,Germany,13.2
726,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
727,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
728,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
729,12501,540458,2011-01-07 12:28,6,1.95,Germany,11.7
730,12501,540458,2011-01-07 12:28,8,1.25,Germany,10.0
731,12501,540458,2011-01-07 12:28,8,1.25,Germany,10.0
732,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
733,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
734,12501,540458,2011-01-07 12:28,24,0.42,Germany,10.08
735,12501,540458,2011-01-07 12:28,12,1.65,Germany,19.799999999999997
736,12501,540458,2011-01-07 12:28,4,4.95,Germany,19.8
737,12501,540458,2011-01-07 12:28,4,4.95,Germany,19.8
738,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
739,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
740,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
741,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
742,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
743,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
744,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
745,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
746,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
747,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
748,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
749,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
750,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
751,12501,540458,2011-01-07 12:28,25,0.42,Germany,10.5
752,12501,540458,2011-01-07 12:28,24,0.42,Germany,10.08
753,12501,540458,2011-01-07 12:28,24,0.42,Germany,10.08
754,12501,540458,2011-01-07 12:28,12,1.25,Germany,15.0
755,12501,540458,2011-01-07 12:28,6,2.1,Germany,12.600000000000001
756,12501,540458,2011-01-07 12:28,6,2.1,Germany,12.600000000000001
757,12501,540458,2011-01-07 12:28,6,2.1,Germany,12.600000000000001
758,12501,540458,2011-01-07 12:28,6,2.1,Germany,12.600000000000001
759,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
760,12501,540458,2011-01-07 12:28,6,2.95,Germany,17.700000000000003
761,12501,540458,2011-01-07 12:28,20,0.42,Germany,8.4
762,12501,540458,2011-01-07 12:28,24,0.19,Germany,4.5600000000000005
763,12501,540458,2011-01-07 12:28,24,0.19,Germany,4.5600000000000005
764,12501,540458,2011-01-07 12:28,24,0.19,Germany,4.5600000000000005
765,12501,540458,2011-01-07 12:28,24,0.19,Germany,4.5600000000000005
766,12501,540458,2011-01-07 12:28,48,0.19,Germany,9.120000000000001
767,12501,540458,2011-01-07 12:28,24,0.42,Germany,10.08
768,12501,540458,2011-01-07 12:28,24,0.42,Germany,10.08
769,12501,540458,2011-01-07 12:28,8,1.95,Germany,15.6
770,12501,540458,2011-01-07 12:28,8,18.0,Germany,144.0
771,12480,540480,2011-01-07 15:27,6,1.95,Germany,11.7
772,12480,540480,2011-01-07 15:27,12,2.25,Germany,27.0
773,12480,540480,2011-01-07 15:27,12,2.25,Germany,27.0
774,12480,540480,2011-01-07 15:27,12,2.25,Germany,27.0
775,12480,540480,2011-01-07 15:27,6,3.35,Germany,20.1
776,12480,540480,2011-01-07 15:27,6,3.35,Germany,20.1
777,12480,540480,2011-01-07 15:27,6,3.35,Germany,20.1
778,12480,540480,2011-01-07 15:27,2,7.95,Germany,15.9
779,12480,540480,2011-01-07 15:27,3,5.95,Germany,17.85
780,12480,540480,2011-01-07 15:27,10,0.85,Germany,8.5
781,12480,540480,2011-01-07 15:27,10,0.85,Germany,8.5
782,12480,540480,2011-01-07 15:27,10,0.85,Germany,8.5
783,12480,540480,2011-01-07 15:27,12,2.95,Germany,35.400000000000006
784,12480,540480,2011-01-07 15:27,10,1.65,Germany,16.5
785,12480,540480,2011-01-07 15:27,12,2.95,Germany,35.400000000000006
786,12480,540480,2011-01-07 15:27,12,2.95,Germany,35.400000000000006
787,12480,540480,2011-01-07 15:27,6,2.55,Germany,15.299999999999999
788,12480,540480,2011-01-07 15:27,12,1.95,Germany,23.4
789,12480,540480,2011-01-07 15:27,6,2.55,Germany,15.299999999999999
790,12480,540480,2011-01-07 15:27,3,4.95,Germany,14.850000000000001
791,12480,540480,2011-01-07 15:27,4,3.95,Germany,15.8
792,12480,540480,2011-01-07 15:27,6,2.95,Germany,17.700000000000003
793,12480,540480,2011-01-07 15:27,12,1.25,Germany,15.0
794,12480,540480,2011-01-07 15:27,12,1.25,Germany,15.0
795,12480,540480,2011-01-07 15:27,12,1.65,Germany,19.799999999999997
796,12480,540480,2011-01-07 15:27,6,2.55,Germany,15.299999999999999
797,12480,540480,2011-01-07 15:27,12,0.85,Germany,10.2
798,12480,540480,2011-01-07 15:27,12,0.85,Germany,10.2
799,12480,540480,2011-01-07 15:27,10,1.25,Germany,12.5
800,12480,540480,2011-01-07 15:27,10,1.25,Germany,12.5
801,12480,540480,2011-01-07 15:27,10,1.25,Germany,12.5
802,12480,540480,2011-01-07 15:27,12,1.25,Germany,15.0
803,12480,540480,2011-01-07 15:27,12,1.25,Germany,15.0
804,12480,540480,2011-01-07 15:27,6,4.95,Germany,29.700000000000003
805,12480,540480,2011-01-07 15:27,4,4.25,Germany,17.0
806,12480,540480,2011-01-07 15:27,12,1.25,Germany,15.0
807,12480,540480,2011-01-07 15:27,10,1.95,Germany,19.5
808,12480,540480,2011-01-07 15:27,10,1.65,Germany,16.5
809,12480,540480,2011-01-07 15:27,3,5.95,Germany,17.85
810,12480,540480,2011-01-07 15:27,12,2.1,Germany,25.200000000000003
811,12480,540480,2011-01-07 15:27,8,1.65,Germany,13.2
812,12480,540480,2011-01-07 15:27,4,18.0,Germany,72.0
813,12500,540553,2011-01-10 9:48,48,1.65,Germany,79.19999999999999
814,12500,540553,2011-01-10 9:48,48,1.65,Germany,79.19999999999999
815,12500,540553,2011-01-10 9:48,144,1.06,Germany,152.64000000000001
816,12500,540553,2011-01-10 9:48,2,7.95,Germany,15.9
818,12524,540562,2011-01-10 10:35,20,0.42,Germany,8.4
819,12524,540562,2011-01-10 10:35,24,0.19,Germany,4.5600000000000005
820,12524,540562,2011-01-10 10:35,24,0.19,Germany,4.5600000000000005
821,12524,540562,2011-01-10 10:35,24,0.19,Germany,4.5600000000000005
822,12524,540562,2011-01-10 10:35,24,0.19,Germany,4.5600000000000005
823,12524,540562,2011-01-10 10:35,48,0.19,Germany,9.120000000000001
824,12524,540562,2011-01-10 10:35,20,0.85,Germany,17.0
825,12524,540562,2011-01-10 10:35,20,0.85,Germany,17.0
826,12524,540562,2011-01-10 10:35,3,12.75,Germany,38.25
827,12524,540562,2011-01-10 10:35,20,1.65,Germany,33.0
828,12524,540562,2011-01-10 10:35,20,1.65,Germany,33.0
829,12524,540562,2011-01-10 10:35,10,1.65,Germany,16.5
830,12524,540562,2011-01-10 10:35,20,1.65,Germany,33.0
831,12524,540562,2011-01-10 10:35,100,0.42,Germany,42.0
832,12524,540562,2011-01-10 10:35,12,1.49,Germany,17.88
833,12524,540562,2011-01-10 10:35,3,18.0,Germany,54.0
835,12601,540769,2011-01-11 10:38,12,1.45,Germany,17.4
836,12601,540769,2011-01-11 10:38,10,1.65,Germany,16.5
837,12601,540769,2011-01-11 10:38,12,0.85,Germany,10.2
838,12601,540769,2011-01-11 10:38,12,2.55,Germany,30.599999999999998
839,12601,540769,2011-01-11 10:38,8,1.69,Germany,13.52
840,12601,540769,2011-01-11 10:38,12,1.65,Germany,19.799999999999997
841,12601,540769,2011-01-11 10:38,12,0.42,Germany,5.04
842,12601,540769,2011-01-11 10:38,8,1.65,Germany,13.2
843,12601,540769,2011-01-11 10:38,1,18.0,Germany,18.0
845,12712,540900,2011-01-12 11:46,4,3.95,Germany,15.8
846,12712,540900,2011-01-12 11:46,3,5.95,Germany,17.85
847,12712,540900,2011-01-12 11:46,16,2.95,Germany,47.2
848,12712,540900,2011-01-12 11:46,3,4.95,Germany,14.850000000000001
