price.2,price.3,price.1,price.4,male,age,choice
98.000002,119.00001,129,77.999997,1,30,4
105,117,99.000001,64.999998,1,50,4
124,105,0,57.999998,0,40,3
79.000002,121,109,77.999997,1,49,4
101,125,125,60.000002,1,45,4
98.000002,121,119.00001,69,1,34,4
98.000002,119.00001,99.000001,77.999997,1,34,3
119.00001,129,99.000001,88.999999,0,58,3
97.000003,99.000001,125,64.999998,0,65,4
94.999999,125,99.000001,81.999999,1,28,3
105,125,99.000001,64.999998,0,54,4
109,119.00001,99.000001,88.999999,0,31,3
97.000003,99.000001,125,61.000001,0,44,4
109,121,109,83.999997,1,26,4
109,121,109,83.999997,0,41,3
105,99.000001,99.000001,64.999998,1,44,4
109,121,129,93.000001,0,64,4
105,129,99.000001,61.000001,0,55,4
97.000003,129,109,61.000001,0,57,4
109,121,129,91.000003,0,64,4
129,104,129,95.999998,0,57,2
98.000002,121,119.00001,55.000001,1,27,4
88.999999,121,99.000001,99.000001,0,26,3
109,119.00001,99.000001,70.999998,1,30,4
105,117,129,64.999998,0,57,4
79.000002,121,119.00001,55.000001,0,60,4
109,121,119.00001,88.999999,0,45,3
97.000003,125,109,60.000002,1,49,4
97.000003,115,99.000001,64.999998,1,37,4
79.000002,109,113,68.000001,1,35,4
94.999999,119.00001,129,58.999997,0,26,4
88,119.00001,108,57.999998,1,47,4
105,99.000001,99.000001,64.999998,0,58,4
79.000002,135,115,75.999999,1,63,4
79.000002,121,109,88.999999,0,34,1
109,121,109,92.000002,1,33,3
105,99.000001,129,58.999997,0,29,4
109,120,109,93.000001,1,33,3
109,113,111,79.000002,0,53,4
105,125,99.000001,64.999998,1,32,4
93.000001,112,98.000002,57.999998,1,48,4
109,109,129,58.999997,0,29,4
88.999999,121,99.000001,58.999997,0,26,4
88.999999,109,129,95.999998,0,33,1
79.000002,121,83.999997,77.999997,0,51,3
105,117,99.000001,64.999998,1,49,4
79.000002,121,109,55.000001,0,37,4
109,109,129,58.999997,0,52,4
109,121,99.000001,83.999997,1,45,3
105,117,129,64.999998,0,30,4
79.000002,121,119.00001,63.999999,1,47,4
109,121,129,79.000002,1,46,4
109,117,129,58.999997,1,28,4
109,121,109,58.999997,0,25,4
109,121,129,93.000001,0,55,4
109,121,129,58.999997,1,30,4
105,125,99.000001,58.999997,0,54,4
105,99.000001,129,58.999997,0,64,4
88,98.000002,98.000002,57.999998,0,41,4
98.000002,119.00001,129,77.999997,1,30,4
93.000001,112,98.000002,50,1,50,4
109,121,129,93.000001,1,49,4
105,125,99.000001,64.999998,1,45,4
98.000002,119.00001,129,77.999997,1,34,4
98.000002,109,129,77.999997,1,34,4
109,117.99999,129,79.000002,0,58,4
97.000003,99.000001,125,64.999998,0,65,4
105,117,99.000001,64.999998,1,28,4
88.999999,121,99.000001,86.000001,0,54,3
109,119.00001,99.000001,88.999999,0,31,3
97.000003,129,109,61.000001,0,44,4
94.999999,121,99.000001,81.999999,1,26,3
109,109,129,95.999998,0,41,2
105,99.000001,99.000001,64.999998,1,44,4
109,121,129,93.000001,0,64,4
105,129,99.000001,61.000001,0,55,4
97.000003,129,125,64.999998,0,57,4
109,121,99.000001,86.000001,0,64,3
98.000002,121,119.00001,55.000001,1,27,4
88.999999,120,129,115,0,26,1
88.999999,109,119.00001,83.999997,1,30,4
105,117,99.000001,64.999998,0,57,4
79.000002,121,119.00001,63.999999,0,60,4
109,121,129,88.999999,0,45,4
97.000003,99.000001,125,60.000002,1,49,4
98.000002,109,129,55.000001,1,37,4
79.000002,109,113,68.000001,1,35,4
129,104,129,58.999997,0,26,4
88,113,108,57.999998,1,47,4
105,99.000001,99.000001,64.999998,0,58,4
79.000002,121,109,88.999999,1,63,3
79.000002,121,109,88.999999,0,34,1
109,121,99.000001,86.000001,1,33,3
105,99.000001,129,58.999997,0,29,4
105,125,125,64.999998,1,33,4
109,124,129,93.000001,0,53,4
105,125,99.000001,64.999998,1,32,4
93.000001,112,98.000002,63,1,48,4
119.00001,129,129,88.999999,0,29,4
109,109,129,58.999997,0,26,4
94.999999,125,99.000001,81.999999,0,33,3
97.000003,125,109,60.000002,0,51,4
105,99.000001,99.000001,64.999998,1,49,4
79.000002,121,109,58.999997,0,37,4
109,116,129,88.999999,0,52,4
88.999999,121,99.000001,86.000001,1,45,3
105,117,129,64.999998,0,30,4
79.000002,121,119.00001,63.999999,1,47,4
98.000002,113,109,79.000002,1,46,4
109,104,99.000001,58.999997,1,28,4
109,121,109,58.999997,0,25,4
109,121,99.000001,83.999997,0,55,3
109,121,129,105,1,30,2
105,125,99.000001,58.999997,0,54,4
105,129,99.000001,58.999997,0,64,4
93.000001,113,108,57.999998,0,41,4
79.000002,121,109,77.999997,1,30,4
105,99.000001,129,64.999998,1,50,4
109,121,109,83.999997,1,49,4
105,125,99.000001,64.999998,1,45,4
98.000002,119.00001,129,77.999997,1,34,4
98.000002,109,129,77.999997,1,34,4
88.999999,135,104,88.999999,0,58,3
97.000003,129,109,64.999998,0,65,4
109,125,99.000001,81.999999,0,54,3
109,119.00001,99.000001,88.999999,0,31,3
97.000003,129,125,61.000001,0,44,4
105,99.000001,74.000001,64.999998,1,26,3
109,109,109,79.000002,0,41,3
105,99.000001,99.000001,64.999998,1,44,4
109,121,109,83.999997,0,64,3
105,119.00001,125,57.999998,0,55,4
103,109,109,64.999998,0,57,4
109,115,129,95.999998,0,64,2
98.000002,121,119.00001,63.999999,1,27,4
109,114,129,115,0,26,2
88.999999,109,119.00001,77.999997,1,30,4
105,99.000001,99.000001,64.999998,0,57,4
109,119.00001,129,55.000001,0,60,4
98.000002,109,109,95.999998,0,45,3
97.000003,125,109,60.000002,1,49,4
97.000003,115,125,64.999998,1,37,4
109,99.000001,94.999999,68.000001,1,35,4
93.000001,119.00001,100,63,1,47,4
79.000002,121,109,88.999999,1,63,3
109,121,109,99.000001,0,34,3
88.999999,121,99.000001,86.000001,1,33,3
94.999999,104,99.000001,58.999997,0,29,4
109,109,129,95.999998,1,33,2
109,121,109,92.000002,0,53,3
105,125,99.000001,64.999998,1,32,4
93.000001,112,119.00001,63.999999,1,48,4
94.999999,125,99.000001,58.999997,0,29,4
94.999999,119.00001,129,58.999997,0,26,4
129,104,129,95.999998,0,33,2
79.000002,121,109,77.999997,0,51,3
124,105,98.000002,38,1,49,4
109,121,109,58.999997,0,37,4
109,104,99.000001,58.999997,0,52,4
109,121,99.000001,88.999999,1,45,3
105,125,99.000001,58.999997,0,30,4
109,119.00001,94,77.999997,1,47,3
109,121,99.000001,86.000001,1,46,3
88.999999,121,99.000001,58.999997,0,25,4
88.999999,109,129,95.999998,0,55,2
109,121,109,58.999997,1,30,4
105,99.000001,129,58.999997,0,54,4
109,104,99.000001,79.000002,0,64,3
88,113,108,57.999998,0,41,4
109,121,129,79.000002,1,30,4
105,99.000001,99.000001,64.999998,1,50,4
94.999999,121,99.000001,81.999999,1,49,3
105,125,99.000001,64.999998,1,45,4
109,135,129,73.000002,1,34,4
98.000002,109,129,63.999999,1,34,4
109,104,99.000001,72.000003,0,58,3
97.000003,129,109,64.999998,0,65,4
105,117,99.000001,64.999998,0,54,4
109,119.00001,99.000001,88.999999,0,31,3
109,109,109,52.999997,0,44,4
109,104,99.000001,72.000003,1,26,4
109,109,109,79.000002,0,41,3
105,99.000001,129,64.999998,1,44,4
88.999999,121,99.000001,86.000001,0,64,3
105,125,99.000001,61.000001,0,55,4
103,109,109,50,0,57,4
109,125,99.000001,81.999999,0,64,3
98.000002,119.00001,129,55.000001,1,27,4
109,109,129,79.000002,0,26,4
109,119.00001,99.000001,77.999997,1,30,3
105,99.000001,99.000001,64.999998,0,57,4
79.000002,121,109,55.000001,0,60,4
109,121,129,105,0,45,2
97.000003,125,109,60.000002,1,49,4
98.000002,109,129,55.000001,1,37,4
88.999999,109,109,68.000001,1,35,4
93.000001,112,98.000002,63,1,47,4
109,135,129,73.000002,1,63,4
109,121,109,99.000001,0,34,3
109,104,129,58.999997,1,33,4
129,104,129,58.999997,0,29,4
105,117,99.000001,64.999998,1,33,4
88.999999,109,129,95.999998,0,53,2
105,117,129,64.999998,1,32,4
124,105,98.000002,38,1,48,4
94.999999,119.00001,129,58.999997,0,29,4
109,122,129,58.999997,0,26,4
79.000002,121,109,88,0,51,3
109,121,129,58.999997,0,37,4
105,129,129,64.999998,0,52,4
94.999999,119.00001,129,88.999999,1,45,4
105,125,99.000001,58.999997,0,30,4
79.000002,121,109,77.999997,1,47,4
109,104,129,58.999997,0,25,4
109,109,129,95.999998,0,55,2
109,121,109,58.999997,1,30,4
124,105,119.00001,63.999999,0,54,4
94.999999,104,123,115,0,64,2
93.000001,113,108,57.999998,0,41,4
109,121,129,93.000001,1,30,4
109,109,129,79.000002,1,49,4
105,125,99.000001,64.999998,1,45,4
79.000002,121,109,88.999999,1,34,3
98.000002,121,119.00001,63.999999,1,34,4
97.000003,129,109,64.999998,0,65,4
105,99.000001,129,64.999998,0,54,4
109,109,129,88.999999,0,31,2
103,129,109,61.000001,0,44,4
124,105,98.000002,38,1,26,4
129,104,114,95.999998,0,41,2
88.999999,109,129,95.999998,0,64,2
105,125,99.000001,61.000001,0,55,4
105,99.000001,125,64.999998,0,57,4
94.999999,119.00001,129,74.000001,0,64,4
98.000002,119.00001,129,55.000001,1,27,4
109,121,129,79.000002,0,26,4
109,109,129,77.999997,1,30,4
79.000002,121,109,55.000001,0,60,4
109,121,129,105,0,45,2
97.000003,125,109,60.000002,1,49,4
109,121,119.00001,55.000001,1,37,4
88.999999,119.00001,119.00001,68.000001,1,35,4
93.000001,112,98.000002,63.999999,1,47,4
109,109,109,95.999998,1,63,2
88.999999,121,99.000001,99.000001,0,34,3
94.999999,121,99.000001,81.999999,1,33,3
94.999999,121,99.000001,81.999999,1,33,3
109,109,129,95.999998,0,53,2
105,117,129,64.999998,1,32,4
124,105,98.000002,57.999998,1,48,4
94.999999,104,99.000001,58.999997,0,29,4
129,104,123,58.999997,0,26,4
79.000002,121,109,88,0,51,3
109,121,129,58.999997,0,37,4
129,104,123,115,0,52,2
109,117.99999,129,88.999999,1,45,4
94.999999,121,99.000001,81.999999,0,30,3
79.000002,121,109,77.999997,1,47,4
94.999999,121,99.000001,58.999997,0,25,4
109,109,129,95.999998,0,55,2
105,125,99.000001,64.999998,1,30,4
105,129,99.000001,64.999998,0,54,4
129,104,123,115,0,64,2
93.000001,113,98.000002,68.000001,0,41,3
109,121,109,92.000002,1,30,3
94.999999,104,99.000001,72.000003,1,49,4
105,117,129,64.999998,1,45,4
109,121,129,88.999999,1,34,4
98.000002,121,119.00001,63.999999,1,34,4
97.000003,129,109,64.999998,0,65,4
109,104,99.000001,72.000003,0,54,3
109,109,129,88.999999,0,31,2
109,129,125,61.000001,0,44,4
129,104,129,95.999998,1,26,2
119.00001,109,129,68.000001,0,64,4
105,129,99.000001,61.000001,0,55,4
105,129,99.000001,61.000001,0,57,4
109,121,129,72.000003,0,64,4
98.000002,121,109,55.000001,1,27,4
94.999999,104,99.000001,79.000002,0,26,3
109,121,119.00001,63.999999,1,30,4
109,121,109,79.000002,0,60,3
109,121,109,94.999999,0,45,3
97.000003,125,125,60.000002,1,49,4
97.000003,115,109,58.999997,1,37,4
109,124,74.000001,68.000001,1,35,3
124,105,88,61.000001,1,47,4
109,121,109,58.999997,1,63,4
109,104,129,115,0,34,2
94.999999,119.00001,129,74.000001,1,33,4
105,99.000001,129,64.999998,1,33,4
94.999999,125,99.000001,81.999999,0,53,3
105,117,99.000001,64.999998,1,32,4
94.999999,104,123,58.999997,0,29,4
109,121,109,79.000002,0,51,3
109,109,109,58.999997,0,37,4
109,104,99.000001,79.000002,1,45,3
105,99.000001,129,58.999997,0,30,4
79.000002,121,109,77.999997,1,47,4
94.999999,121,99.000001,58.999997,0,25,4
119.00001,125,88.999999,68.000001,0,55,3
93.000001,119.00001,100,63,1,30,4
105,129,129,64.999998,0,54,4
93.000001,119.00001,98.000002,63,0,41,4
109,109,129,95.999998,1,30,2
105,117,129,64.999998,1,45,4
98.000002,109,109,115,1,34,2
98.000002,119.00001,129,77.999997,1,34,4
97.000003,129,125,64.999998,0,65,4
105,99.000001,99.000001,64.999998,0,54,4
109,109,129,88.999999,0,31,2
109,129,125,61.000001,0,44,4
119.00001,125,88.999999,68.000001,0,64,3
105,129,99.000001,61.000001,0,55,4
109,104,99.000001,72.000003,0,64,3
109,121,119.00001,58.999997,1,27,4
124,105,98.000002,38,0,26,4
79.000002,121,119.00001,63.999999,1,30,4
109,121,129,58.999997,0,60,4
105,125,99.000001,50,0,45,4
97.000003,109,109,51.999998,1,49,4
98.000002,121,119.00001,55.000001,1,37,4
97.000003,124,109,68.000001,1,35,4
109,121,109,58.999997,1,63,4
94.999999,125,99.000001,99.000001,0,34,3
109,104,99.000001,79.000002,1,33,3
105,99.000001,129,64.999998,1,33,4
94.999999,121,99.000001,81.999999,0,53,3
105,99.000001,99.000001,64.999998,1,32,4
109,121,129,79.000002,0,51,4
98.000002,113,111,58.999997,0,37,4
109,122,129,79.000002,0,30,4
109,121,109,79.000002,1,47,4
109,109,129,58.999997,0,25,4
129,104,129,95.999998,0,55,2
105,117,129,64.999998,1,30,4
93.000001,119.00001,100,63,0,41,4
109,116,129,79.000002,1,30,4
105,125,99.000001,58.999997,1,45,4
109,121,129,105,1,34,2
98.000002,119.00001,129,77.999997,1,34,4
97.000003,125,125,64.999998,0,65,4
129,104,129,95.999998,0,54,2
109,109,129,88.999999,0,31,2
109,121,109,86.000001,0,44,3
105,129,114,61.000001,0,55,4
129,104,129,95.999998,0,64,2
109,121,129,58.999997,1,27,4
79.000002,121,119.00001,63.999999,1,30,4
109,121,109,58.999997,0,60,4
88.999999,109,129,115,0,45,2
97.000003,125,125,60.000002,1,49,4
98.000002,119.00001,129,55.000001,1,37,4
99.000001,124,119.00001,68.000001,1,35,4
79.000002,124,99.000001,68.000001,1,63,4
94.999999,121,99.000001,99.000001,0,34,3
129,104,129,95.999998,1,33,2
109,104,99.000001,79.000002,1,33,3
109,109,129,79.000002,0,53,4
105,99.000001,99.000001,64.999998,1,32,4
97.000003,125,100,64.999998,0,51,4
109,113,109,58.999997,0,37,4
109,109,109,115,1,47,2
109,121,129,58.999997,0,25,4
109,125,129,68.000001,0,55,4
109,109,129,115,1,30,2
93.000001,112,98.000002,57.999998,0,41,4
105,125,99.000001,58.999997,1,45,4
109,121,129,93.000001,1,34,4
109,121,109,79.000002,1,34,4
103,109,109,64.999998,0,65,4
109,109,129,69,0,31,4
105,129,99.000001,61.000001,0,44,4
105,129,129,61.000001,0,55,4
109,113,109,58.999997,1,27,4
109,119.00001,129,77.999997,1,30,4
109,121,109,58.999997,0,60,4
109,109,129,115,0,45,2
105,125,99.000001,64.999998,1,49,4
98.000002,119.00001,129,55.000001,1,37,4
104,109,109,68.000001,1,35,4
88.999999,125,88.999999,68.000001,1,63,3
94.999999,119.00001,129,74.000001,0,34,4
129,104,129,95.999998,1,33,2
94.999999,104,99.000001,79.000002,1,33,3
109,104,99.000001,72.000003,0,53,3
109,121,109,92.000002,0,51,3
109,120,119.00001,58.999997,0,37,4
109,113,109,95.999998,1,47,3
95.999998,139,109,68.000001,0,25,4
93.000001,112,119.00001,63,1,30,4
93.000001,112,98.000002,63,0,41,4
105,129,99.000001,58.999997,1,45,4
109,121,129,105,1,34,2
109,121,129,79.000002,1,34,4
103,109,109,50,0,65,4
109,121,119.00001,69,0,31,4
105,129,99.000001,61.000001,0,44,4
109,121,129,58.999997,1,27,4
109,119.00001,129,77.999997,1,30,4
88.999999,120,129,58.999997,0,60,4
109,121,99.000001,99.000001,0,45,3
105,129,99.000001,61.000001,1,49,4
79.000002,121,109,55.000001,1,37,4
104,109,109,68.000001,1,35,4
109,109,129,79.000002,1,63,4
109,109,129,88.999999,0,34,2
124,105,98.000002,57.999998,1,33,4
129,104,129,95.999998,0,53,2
105,125,99.000001,64.999998,0,51,4
109,121,129,58.999997,0,37,4
97.000003,125,125,64.999998,1,47,4
129,104,129,58.999997,0,25,4
105,125,99.000001,58.999997,1,30,4
93.000001,112,119.00001,63,0,41,4
109,121,99.000001,94.999999,1,34,3
109,109,109,95.999998,1,34,2
109,129,125,64.999998,0,65,4
109,121,119.00001,69,0,31,4
105,129,99.000001,61.000001,0,44,4
109,121,129,58.999997,1,27,4
79.000002,121,109,77.999997,1,30,4
109,125,99.000001,88.999999,0,60,3
94.999999,125,99.000001,99.000001,0,45,3
105,117,129,64.999998,1,49,4
79.000002,121,109,55.000001,1,37,4
104,124,109,68.000001,1,35,4
119.00001,125,88.999999,68.000001,1,63,3
129,104,129,115,0,34,2
105,125,99.000001,64.999998,0,51,4
109,121,129,58.999997,0,37,4
109,121,129,91.000003,1,47,4
94.999999,125,99.000001,81.999999,1,30,3
93.000001,112,98.000002,63,0,41,4
109,109,129,95.999998,1,34,2
109,109,109,95.999998,1,34,2
105,129,99.000001,64.999998,0,65,4
79.000002,121,119.00001,69,0,31,4
88.999999,109,129,95.999998,0,44,2
88.999999,121,99.000001,58.999997,1,27,4
79.000002,121,109,77.999997,1,30,4
109,104,99.000001,58.999997,0,60,4
94.999999,119.00001,129,88.999999,0,45,4
105,125,99.000001,58.999997,1,49,4
109,109,109,58.999997,1,37,4
109,124,119.00001,68.000001,1,35,4
124,105,98.000002,38,1,63,4
109,121,99.000001,86.000001,0,51,3
109,121,109,58.999997,0,37,4
109,121,109,92.000002,1,47,3
93.000001,112,119.00001,63.999999,1,30,4
93.000001,112,98.000002,68.000001,0,41,3
94.999999,121,99.000001,81.999999,1,34,3
109,121,129,93.000001,1,34,4
105,129,99.000001,50,0,65,4
79.000002,121,119.00001,69,0,31,4
105,119.00001,125,61.000001,0,44,4
109,109,129,58.999997,1,27,4
79.000002,121,109,77.999997,1,30,4
109,104,99.000001,58.999997,0,60,4
105,99.000001,129,58.999997,0,45,4
105,125,99.000001,58.999997,1,49,4
109,121,129,58.999997,1,37,4
109,124,119.00001,68.000001,1,35,4
129,104,129,95.999998,1,63,2
94.999999,125,99.000001,81.999999,0,51,3
109,121,109,58.999997,0,37,4
88.999999,121,99.000001,86.000001,1,47,3
109,116,129,88.999999,1,30,4
93.000001,112,119.00001,63.999999,0,41,4
94.999999,125,99.000001,88.999999,1,34,3
109,121,109,86.000001,1,34,4
105,129,99.000001,64.999998,0,65,4
79.000002,121,119.00001,69,0,31,4
94.999999,125,79.000002,81.999999,0,44,3
109,121,129,58.999997,1,27,4
109,121,129,79.000002,1,30,4
129,104,129,58.999997,0,60,4
105,99.000001,129,58.999997,0,45,4
105,99.000001,129,58.999997,1,49,4
109,121,129,58.999997,1,37,4
109,120,99.000001,68.000001,1,35,4
105,129,129,58.999997,0,51,4
109,121,109,58.999997,0,37,4
88.999999,121,99.000001,86.000001,1,47,3
94.999999,104,99.000001,79.000002,1,30,3
124,105,119.00001,63.999999,0,41,4
93.000001,112,98.000002,68.000001,1,34,4
88.999999,121,99.000001,86.000001,1,34,3
105,119.00001,125,64.999998,0,65,4
79.000002,121,119.00001,69,0,31,4
94.999999,119.00001,129,79.000002,0,44,4
109,109,109,95.999998,1,30,2
109,117,109,79.000002,0,45,3
105,129,99.000001,58.999997,1,49,4
105,129,99.000001,64.999998,1,37,4
88.999999,109,129,68.000001,1,35,4
105,129,99.000001,58.999997,0,51,4
88.999999,121,99.000001,58.999997,0,37,4
109,114,129,95.999998,1,47,2
124,105,98.000002,38,1,30,4
124,105,88,61.000001,0,41,3
109,122,129,79.000002,1,34,4
105,117,129,64.999998,1,34,4
105,125,99.000001,64.999998,0,65,4
79.000002,121,119.00001,69,0,31,4
105,129,99.000001,61.000001,0,44,4
98.000002,113,109,79.000002,1,30,4
109,116,129,79.000002,0,45,4
105,129,99.000001,58.999997,1,49,4
105,129,99.000001,50,1,37,4
119.00001,109,129,68.000001,1,35,4
105,129,99.000001,58.999997,0,51,4
88.999999,121,99.000001,58.999997,0,37,4
105,117,99.000001,64.999998,1,47,4
129,104,117.99999,95.999998,1,30,2
124,105,98.000002,38,0,41,4
124,105,98.000002,38,1,34,4
109,121,99.000001,81.999999,1,34,3
105,125,99.000001,64.999998,0,65,4
79.000002,121,119.00001,69,0,31,4
105,129,99.000001,61.000001,0,44,4
109,113,109,95.999998,1,30,3
109,122,129,79.000002,0,45,4
105,129,99.000001,64.999998,1,49,4
88.999999,121,99.000001,58.999997,1,37,4
105,129,99.000001,64.999998,1,35,4
94.999999,104,99.000001,72.000003,0,51,3
88.999999,120,129,58.999997,0,37,4
94.999999,121,99.000001,81.999999,1,47,3
129,104,123,115,1,34,2
94.999999,121,99.000001,81.999999,1,34,3
105,125,99.000001,61.000001,0,65,4
79.000002,119.00001,129,88.999999,0,31,1
105,129,99.000001,61.000001,0,44,4
109,124,129,93.000001,1,30,4
105,129,99.000001,58.999997,0,45,4
105,129,129,64.999998,1,49,4
94.999999,121,99.000001,58.999997,1,37,4
109,125,129,68.000001,1,35,4
129,104,129,95.999998,0,51,2
109,115,129,58.999997,0,37,4
109,109,129,79.000002,1,47,4
109,122,129,79.000002,1,34,4
105,99.000001,125,64.999998,0,65,4
109,119.00001,129,88.999999,0,31,4
105,129,129,61.000001,0,44,4
109,121,109,92.000002,1,30,3
94.999999,104,99.000001,79.000002,0,45,3
94.999999,119.00001,129,58.999997,1,37,4
109,104,129,58.999997,0,37,4
109,104,99.000001,72.000003,1,47,4
94.999999,104,99.000001,72.000003,1,34,4
105,99.000001,125,64.999998,0,65,4
109,119.00001,129,88.999999,0,31,4
109,121,109,92.000002,1,30,3
105,129,129,64.999998,0,45,4
109,117,129,58.999997,1,37,4
109,104,129,58.999997,0,37,4
129,104,129,95.999998,1,47,2
129,104,123,95.999998,1,34,2
105,129,125,64.999998,0,65,4
109,119.00001,129,88.999999,0,31,4
88.999999,121,99.000001,86.000001,1,30,3
105,129,125,64.999998,1,37,4
109,125,99.000001,58.999997,0,37,4
105,129,99.000001,64.999998,0,65,4
109,119.00001,129,88.999999,0,31,4
88.999999,121,99.000001,86.000001,1,30,3
105,129,99.000001,64.999998,1,37,4
94.999999,125,99.000001,58.999997,0,37,4
105,129,99.000001,64.999998,0,65,4
109,121,109,88.999999,0,31,3
88.999999,120,129,95.999998,1,30,4
105,129,99.000001,64.999998,1,37,4
94.999999,121,99.000001,58.999997,0,37,4
79.000002,121,109,88.999999,0,31,1
109,104,129,95.999998,1,30,2
105,129,99.000001,64.999998,1,37,4
94.999999,119.00001,129,58.999997,0,37,4
79.000002,121,109,88.999999,0,31,1
109,125,99.000001,81.999999,1,30,3
94.999999,104,123,58.999997,1,37,4
109,109,129,58.999997,0,37,4
79.000002,121,109,88.999999,0,31,1
94.999999,121,99.000001,81.999999,1,30,3
129,104,123,58.999997,1,37,4
109,121,129,58.999997,0,37,4
79.000002,121,109,88.999999,0,31,1
94.999999,121,99.000001,81.999999,1,30,3
129,104,123,58.999997,1,37,4
109,104,99.000001,58.999997,0,37,4
79.000002,121,109,88.999999,0,31,1
109,109,129,79.000002,1,30,4
129,104,129,58.999997,1,37,4
94.999999,104,99.000001,58.999997,0,37,4
109,121,109,88.999999,0,31,3
109,121,129,72.000003,1,30,4
129,104,129,58.999997,0,37,4
109,121,129,88.999999,0,31,4
109,104,99.000001,72.000003,1,30,4
124,105,98.000002,38,0,37,4
109,109,109,115,0,31,3
129,104,129,95.999998,1,30,2
98.000002,113,111,115,0,31,3
129,104,129,95.999998,1,30,2
109,113,109,115,0,31,3
129,104,129,95.999998,1,30,2
109,120,119.00001,115,0,31,3
109,121,129,115,0,31,2
109,121,109,99.000001,0,31,3
109,121,109,99.000001,0,31,3
88.999999,121,99.000001,99.000001,0,31,3
88.999999,121,99.000001,99.000001,0,31,3
88.999999,121,99.000001,99.000001,0,31,3
88.999999,121,99.000001,99.000001,0,31,3
109,115,129,115,0,31,2
109,114,129,115,0,31,2
109,104,129,115,0,31,2
109,125,99.000001,99.000001,0,31,3
109,125,99.000001,99.000001,0,31,3
94.999999,125,99.000001,99.000001,0,31,3
94.999999,121,99.000001,99.000001,0,31,3
94.999999,119.00001,129,74.000001,0,31,4
109,109,129,88.999999,0,31,2
109,109,129,88.999999,0,31,2
109,121,129,79.000002,0,31,4
94.999999,104,99.000001,79.000002,0,31,3
94.999999,104,99.000001,79.000002,0,31,3
129,104,129,115,0,31,2
