customer_id,recency,frequency,monetary,class
17949,370,62,845.3,Best
17950,293,62,7.55,No_Value
17951,333,20,50.43,Average
17954,365,464,4.93,Average
17955,20,19,29.33,No_Value
17956,0,1,12.75,No_Value
17957,0,25,4.34,No_Value
17958,0,7,72.64,No_Value
17960,0,18,3.82,No_Value
17961,350,227,5.64,Below
17962,0,25,3.86,No_Value
17964,340,95,4.9,Below
17965,331,323,8.11,No_Value
17966,223,67,16.38,Below
17967,0,39,3.02,No_Value
17968,0,76,3.58,No_Value
17969,194,14,16.3,No_Value
17970,0,31,18.79,No_Value
17972,0,26,5.07,No_Value
17973,0,15,22.47,No_Value
17974,194,160,4.55,No_Value
17975,351,275,14.9,Below
17976,0,64,5.51,No_Value
17977,0,21,13.72,No_Value
17978,0,12,25.08,No_Value
17979,224,126,5.76,No_Value
17980,193,29,27.96,No_Value
17984,0,34,4.17,No_Value
17985,0,23,27.61,No_Value
17986,0,1,20.8,No_Value
17987,0,13,15.27,No_Value
17988,314,36,5.3,Average
17990,124,29,21.75,No_Value
17991,0,5,18.67,No_Value
17994,169,77,8.17,No_Value
17995,0,2,38.05,No_Value
17997,89,151,12.54,No_Value
17999,329,80,4.68,Below
18001,74,52,7.94,Below
18004,0,38,4.42,No_Value
18005,43,53,4.61,Average
18006,0,22,20.21,No_Value
18008,248,29,72.94,Below
18009,0,32,8.04,No_Value
18010,0,14,12.49,No_Value
18011,0,26,3.89,No_Value
18013,0,31,6.04,No_Value
18014,0,32,5.2,No_Value
18015,0,38,3.05,No_Value
18016,331,123,12.06,Below
18017,229,3,174.33,Average
18018,91,20,5.75,No_Value
18019,0,5,7.69,No_Value
18022,0,157,4.12,No_Value
18024,0,16,14.66,No_Value
18027,0,19,5.98,No_Value
18030,38,9,25.63,Average
18032,0,5,14.7,No_Value
18033,0,27,3.45,No_Value
18034,0,95,4.34,No_Value
18035,7,49,14.85,No_Value
18036,213,83,4.76,Below
18037,207,17,4.04,No_Value
18040,226,19,18.8,Average
18041,361,422,9.79,Below
18042,0,7,23.58,No_Value
18043,342,113,4.91,Below
18044,356,127,16.45,Good
18045,0,40,4.65,No_Value
18048,0,7,24.61,No_Value
18050,0,5,14.88,No_Value
18053,0,20,15,No_Value
18055,362,358,18.9,Good
18056,0,19,19.14,No_Value
18058,0,3,56.72,No_Value
18059,44,18,17.03,Below
18061,344,46,46.07,Good
18062,164,27,26.69,No_Value
18064,102,7,116.29,Below
18065,358,137,17.47,Good
18066,0,10,31.8,No_Value
18067,0,36,10.99,No_Value
18068,0,1,101.7,No_Value
18069,301,440,4.56,No_Value
18071,108,25,18.12,No_Value
18072,0,3,6.68,No_Value
18073,82,73,53.12,No_Value
18074,0,13,37.66,No_Value
18075,337,141,18.37,Below
18077,358,225,11.69,Good
18078,41,27,12.39,No_Value
18079,193,124,29.43,No_Value
18080,223,2,615.75,Best
18081,97,17,20.2,Below
18082,0,67,10.44,No_Value
18084,0,1,90.48,No_Value
18085,43,29,23.79,No_Value
18086,0,7,14.48,No_Value
18087,192,2,2027.86,Best
18088,0,29,5.59,No_Value
18092,363,89,101.89,Best
18093,209,36,58.51,No_Value
18094,210,70,43.1,No_Value
18095,20,21,27.62,No_Value
18096,52,188,4.77,No_Value
18097,346,108,24.98,Best
18099,0,19,8.86,No_Value
18101,132,39,5.69,Average
18102,366,431,602.45,Best
18104,0,38,19.86,No_Value
18105,0,16,7,No_Value
18106,0,34,12.54,No_Value
18108,0,17,15.94,No_Value
18109,368,421,18.42,Best
18110,0,43,4.69,No_Value
18112,154,25,14.07,Average
18113,0,1,76.32,No_Value
18114,0,28,7.86,No_Value
18116,296,326,4.25,No_Value
18117,0,57,5.43,No_Value
18118,358,1141,4.81,No_Value
18119,0,25,7.14,No_Value
18120,0,17,6.54,No_Value
18121,5,32,21.03,No_Value
18122,142,346,5.24,No_Value
18123,7,36,16.37,No_Value
18125,286,188,6.05,No_Value
18126,0,52,3.93,No_Value
18127,114,44,7.9,Below
18129,0,14,8.04,No_Value
18130,41,70,15.13,No_Value
18133,0,1,931.5,No_Value
18135,161,20,34.1,Average
18136,256,37,20.59,Below
18138,0,8,19.08,No_Value
18139,0,159,53.07,No_Value
18142,58,15,67.97,No_Value
18143,25,61,16.4,No_Value
18144,365,43,67.18,Best
18145,299,221,12.95,Below
18146,79,10,16.04,No_Value
18147,62,7,25.62,Below
18149,222,16,38.25,Average
18150,169,37,15.31,Below
18151,155,38,17.19,No_Value
18154,40,21,19.01,Average
18155,216,25,14.86,Below
18156,356,136,5.38,Average
18158,79,34,13.34,Average
18159,0,23,23.05,No_Value
18160,143,39,16.36,No_Value
18161,304,80,20.23,Average
18164,0,24,16.65,No_Value
18165,0,10,30.25,No_Value
18167,82,37,37.43,Below
18168,196,121,9.46,No_Value
18169,0,9,22.52,No_Value
18170,183,38,25.8,Below
18171,274,54,22.8,Below
18172,275,189,40.01,Average
18173,187,31,67.96,No_Value
18174,0,1,104,No_Value
18176,0,29,15.68,No_Value
18177,224,66,19.85,Below
18178,235,97,16.4,No_Value
18179,327,90,19.92,Good
18180,137,119,15.49,Good
18181,0,44,8.7,No_Value
18183,47,37,17.08,No_Value
18184,0,1,49.8,No_Value
18185,0,17,17.9,No_Value
18188,275,71,28.18,Good
18189,190,68,16.03,No_Value
18190,138,15,18.96,No_Value
18191,0,7,29.69,No_Value
18192,0,45,21.29,No_Value
18193,0,16,15.24,No_Value
18194,0,5,179.2,No_Value
18196,195,129,5.28,No_Value
18198,332,159,34.12,Best
18200,0,27,5.95,No_Value
18202,111,68,20.54,No_Value
18203,0,19,8.44,No_Value
18204,121,192,10.29,No_Value
18205,38,32,16.17,No_Value
18209,0,8,17.39,No_Value
18210,265,134,19.56,Best
18211,252,42,14.29,Average
18212,0,39,6.29,No_Value
18213,0,15,15.5,No_Value
18215,0,13,23.03,No_Value
18216,0,26,18.53,No_Value
18217,41,31,20.06,No_Value
18218,70,19,33.49,No_Value
18219,366,113,17.87,Good
18220,0,2,152.64,No_Value
18221,189,64,16.28,Below
18222,0,19,23.32,No_Value
18223,353,267,23.94,Best
18224,0,10,15.9,No_Value
18225,361,269,20.38,Best
18226,293,242,21.6,No_Value
18227,0,5,18.75,No_Value
18228,22,30,26,No_Value
18229,361,164,44.37,Best
18230,293,86,32.68,Best
18231,96,124,16.8,No_Value
18232,115,37,16.03,No_Value
18233,0,1,440,No_Value
18235,145,104,17.27,No_Value
18236,210,49,18,Below
18237,131,61,16.18,Good
18239,153,88,17.75,No_Value
18240,0,6,70.43,No_Value
18241,208,103,19.98,Good
18242,141,78,28.62,No_Value
18245,347,175,14.67,Good
18246,209,4,149.03,Average
18248,63,47,17.11,No_Value
18249,0,8,11.92,No_Value
18250,0,21,16.63,No_Value
18251,0,16,269.67,No_Value
18252,121,88,5.91,No_Value
18255,0,6,17.22,No_Value
18257,256,115,19.76,No_Value
18259,341,42,55.68,Good
18260,185,132,19.83,No_Value
18261,52,21,15.44,No_Value
18262,0,13,11.5,No_Value
18263,226,61,19.89,Below
18265,85,46,17.42,No_Value
18269,0,6,23.15,No_Value
18270,228,10,24.49,Average
18272,244,166,18.55,Best
18273,255,3,68,Average
18276,0,14,23.99,No_Value
18277,0,8,13.8,No_Value
18278,0,9,19.32,No_Value
18280,0,10,18.06,No_Value
18281,0,7,11.55,No_Value
18282,118,12,14.84,Average
18283,333,619,3.23,Good
18287,158,70,26.25,No_Value
