pid,hid,mar_20,mar_21,income_20,income_21,ott_score_20,ott_score_21,ott_change,sns_score_20,sns_score_21,sns_change,pc_ability_20,pc_ability_21,pc_change,smart_ability_20,smart_ability_21,smart_change,esteem20,esteem21,esteem_change
1110001,11100,1,1,5,6,6,4,-2,3.5,0,-3.5,3.952380952,3.238095238,-0.714285714,4.2,3.44,-0.76,27,30,3
1110002,11100,1,1,1,1,5,5,0,3.5,3.5,0,2.428571429,2.904761905,0.476190476,2.56,2.72,0.16,25,26,1
1120001,11200,1,1,7,7,5,6,1,5,5,0,3.476190476,3.285714286,-0.19047619,3.92,3.36,-0.56,25,31,6
1120002,11200,1,1,7,6,5,5,0,5.25,5.25,0,3.571428571,3.285714286,-0.285714286,3.36,3.24,-0.12,26,25,-1
1120003,11200,0,0,1,4,9,5,-4,9,4,-5,4.714285714,3.619047619,-1.095238095,4.56,3.8,-0.76,35,27,-8
1150001,11500,1,1,7,7,5,6,1,3,3,0,4.19047619,3.666666667,-0.523809524,3.84,3.84,0,26,30,4
1150002,11500,1,1,1,1,7,5,-2,6,5,-1,3.666666667,3.238095238,-0.428571429,3.6,3,-0.6,25,22,-3
1160001,11600,1,1,5,9,5,7,2,0,3.5,3.5,4.238095238,4.142857143,-0.095238095,4.28,4.16,-0.12,25,31,6
1160002,11600,1,1,4,5,5,8,3,0,1.25,1.25,3.380952381,3.904761905,0.523809524,3.16,3.96,0.8,26,29,3
1170001,11700,1,1,5,8,8,4,-4,3.25,2.25,-1,3.476190476,3.904761905,0.428571429,3.44,4.08,0.64,23,29,6
1170002,11700,1,1,4,5,0,6,6,4.75,2.75,-2,3.380952381,4.095238095,0.714285714,3.44,4.12,0.68,24,27,3
1170003,11700,0,0,3,1,6,5,-1,5.25,3.75,-1.5,4.19047619,4.476190476,0.285714286,4.2,4.4,0.2,31,26,-5
1180001,11800,1,1,7,6,5,7,2,3.5,2.25,-1.25,3.714285714,4,0.285714286,4.56,4.16,-0.4,26,31,5
1180002,11800,1,1,1,1,5,8,3,5.5,2.25,-3.25,2.952380952,3.952380952,1,2.96,3.96,1,27,29,2
1190002,11900,1,1,7,6,6,5,-1,5.5,6.75,1.25,4,5,1,4.12,4.92,0.8,31,33,2
1190003,11900,0,0,1,1,7,8,1,5.25,4.75,-0.5,3.904761905,4.761904762,0.857142857,4.44,5,0.56,30,30,0
1190004,11900,0,0,1,1,7,7,0,0,5,5,2.047619048,3.428571429,1.380952381,2.76,4.16,1.4,#VALUE!,#VALUE!,#VALUE!
1200001,12000,1,1,6,8,9,8,-1,0,1.75,1.75,2.619047619,3.714285714,1.095238095,2.92,4,1.08,30,36,6
1200002,12000,1,1,1,1,0,7,7,0,1.25,1.25,2.571428571,2.523809524,-0.047619048,3,3.6,0.6,22,29,7
1210001,12100,1,1,12,12,6,6,0,3,0,-3,4.476190476,4.428571429,-0.047619048,4.68,4.6,-0.08,30,31,1
1210002,12100,1,1,1,1,5,6,1,3,0,-3,2.666666667,4.619047619,1.952380952,3.96,4.6,0.64,32,26,-6
1210004,12100,0,0,7,7,6,6,0,6,6.75,0.75,4.714285714,4.952380952,0.238095238,5,4.96,-0.04,30,29,-1
1220001,12200,0,0,3,3,4,6,2,3,0,-3,1,1.952380952,0.952380952,1,2.32,1.32,31,29,-2
1230002,12300,1,1,5,6,6,7,1,0,0,0,1.476190476,2.666666667,1.19047619,2.64,2.88,0.24,30,31,1
1230003,12300,1,1,1,1,5,6,1,0,0,0,2.380952381,2.571428571,0.19047619,3.56,2.84,-0.72,29,30,1
1240001,12400,1,1,4,6,0,0,0,0,0,0,1.095238095,2.619047619,1.523809524,1.72,2.64,0.92,30,29,-1
1240002,12400,1,1,1,1,0,6,6,0,0,0,1.19047619,2.571428571,1.380952381,1.84,2.6,0.76,28,31,3
1260001,12600,1,1,11,8,6,6,0,0,0,0,3.476190476,3.333333333,-0.142857143,3.92,4.48,0.56,31,31,0
1260002,12600,1,1,1,1,6,6,0,0,0,0,2,4.523809524,2.523809524,3.64,4.68,1.04,29,31,2
1270001,12700,1,1,16,12,6,5,-1,0,0,0,3.857142857,4.619047619,0.761904762,4.96,4.84,-0.12,28,32,4
1270002,12700,1,1,1,1,0,6,6,0,0,0,3.666666667,4.428571429,0.761904762,4.28,4.72,0.44,31,31,0
1280001,12800,0,0,7,8,6,5,-1,0,0,0,3.333333333,4.80952381,1.476190476,3.96,4.96,1,30,32,2
1290001,12900,1,1,11,10,5,7,2,0,0,0,3.761904762,4.619047619,0.857142857,4.12,4.88,0.76,32,33,1
1290002,12900,1,1,1,1,5,6,1,0,0,0,4.19047619,4.523809524,0.333333333,4.6,4.64,0.04,27,33,6
1290003,12900,0,0,7,8,6,6,0,6,5.75,-0.25,5,4.952380952,-0.047619048,5,4.92,-0.08,30,32,2
1300001,13000,1,1,12,13,5,6,1,3,0,-3,3.571428571,4.761904762,1.19047619,3.76,4.68,0.92,25,33,8
1300002,13000,1,1,1,1,6,7,1,0,0,0,3.666666667,4.761904762,1.095238095,3.8,4.64,0.84,33,30,-3
1300004,13000,0,0,8,7,6,7,1,4.25,0,-4.25,4.904761905,4.80952381,-0.095238095,5,4.68,-0.32,31,30,-1
1310001,13100,1,1,1,1,6,9,3,0,0,0,4.619047619,4.761904762,0.142857143,4.56,4.96,0.4,25,31,6
1310002,13100,1,1,12,9,6,8,2,0,0,0,3.761904762,4.761904762,1,4.44,4.84,0.4,31,33,2
1320001,13200,1,1,8,8,5,6,1,0,0,0,4.380952381,4.761904762,0.380952381,4.64,4.84,0.2,29,31,2
1320002,13200,1,1,7,7,6,6,0,0,0,0,2.761904762,4.523809524,1.761904762,4.28,4.76,0.48,30,31,1
1320101,13201,1,1,9,10,6,6,0,0,0,0,4.523809524,4.761904762,0.238095238,4.64,4.68,0.04,31,33,2
1320102,13201,1,1,8,9,6,6,0,0,0,0,4.571428571,4.904761905,0.333333333,4.72,4.8,0.08,33,30,-3
1330001,13300,0,0,7,7,6,6,0,0,0,0,3.904761905,4,0.095238095,4.24,4.44,0.2,31,32,1
1340001,13400,1,1,8,9,9,8,-1,0,2.75,2.75,4.285714286,4.476190476,0.19047619,4.44,4.44,0,34,31,-3
1340002,13400,1,1,6,5,0,0,0,0,0,0,5,4.857142857,-0.142857143,5,4.88,-0.12,35,37,2
1340003,13400,0,0,1,1,0,0,0,0,0,0,2.047619048,1.761904762,-0.285714286,2.44,2.2,-0.24,#VALUE!,#VALUE!,#VALUE!
1350001,13500,0,0,5,4,0,5,5,0,0,0,1.857142857,1.476190476,-0.380952381,2.44,2.04,-0.4,26,24,-2
1360001,13600,1,1,3,3,0,9,9,0,0,0,2,1.19047619,-0.80952381,2.4,2.32,-0.08,27,24,-3
1360002,13600,1,1,3,1,0,5,5,0,0,0,1,1.095238095,0.095238095,1.16,2.08,0.92,27,25,-2
1380001,13800,1,1,4,4,0,9,9,0,0,0,1,1.238095238,0.238095238,1.16,1.72,0.56,24,25,1
1380002,13800,1,1,1,1,0,0,0,0,0,0,1,1.095238095,0.095238095,1.16,1.16,0,26,24,-2
1500002,15000,1,1,5,5,8,9,1,0,0,0,2.857142857,3.380952381,0.523809524,3.36,3.72,0.36,27,24,-3
1500003,15000,0,0,1,1,9,9,0,0,0,0,3.80952381,3.428571429,-0.380952381,4.08,3.56,-0.52,26,25,-1
1500004,15000,0,0,1,1,0,0,0,0,0,0,1,1.095238095,0.095238095,1.08,1.2,0.12,24,26,2
1510001,15100,1,1,5,5,9,9,0,0,0,0,3.619047619,3.095238095,-0.523809524,3.72,3.88,0.16,29,22,-7
1510002,15100,1,1,1,1,9,9,0,0,0,0,3.619047619,2.714285714,-0.904761905,3.72,3.28,-0.44,28,24,-4
1510003,15100,0,0,7,8,8,8,0,0,0,0,4.904761905,4.047619048,-0.857142857,4.88,4.16,-0.72,29,27,-2
1520002,15200,0,0,1,1,9,6,-3,0,0,0,2.238095238,2.19047619,-0.047619048,2,2.6,0.6,27,33,6
1520004,15200,1,1,1,1,9,7,-2,0,0,0,4.714285714,3.428571429,-1.285714286,4.36,3.76,-0.6,29,33,4
1520005,15200,0,0,1,1,9,7,-2,0,0,0,3.380952381,4.523809524,1.142857143,3.88,4.6,0.72,29,29,0
1530001,15300,1,1,5,10,8,6,-2,0,0,0,3.714285714,3,-0.714285714,4.36,3.28,-1.08,28,32,4
1530002,15300,1,1,1,6,9,6,-3,0,0,0,3.666666667,3.333333333,-0.333333333,3.64,3.64,0,27,23,-4
1530003,15300,0,0,7,7,8,7,-1,0,0,0,4.80952381,4.666666667,-0.142857143,4.76,4.76,0,29,30,1
1540001,15400,1,1,8,9,9,6,-3,0,0,0,3.238095238,3.380952381,0.142857143,3.52,3.56,0.04,26,29,3
1540002,15400,1,1,1,1,9,6,-3,0,0,0,3.571428571,3.380952381,-0.19047619,3.6,3.88,0.28,28,32,4
1540003,15400,0,0,6,7,8,7,-1,0,0,0,4.761904762,4.666666667,-0.095238095,4.8,4.44,-0.36,30,33,3
1550001,15500,1,1,5,4,6,8,2,7,7.5,0.5,4.047619048,4.285714286,0.238095238,4.28,4.64,0.36,30,32,2
1560001,15600,0,0,1,1,0,9,9,3.5,2,-1.5,3,1.904761905,-1.095238095,3.44,3.12,-0.32,33,27,-6
1560002,15600,0,0,9,10,8,6,-2,5.25,4,-1.25,5,4.142857143,-0.857142857,4.76,5,0.24,31,30,-1
1570001,15700,1,0,6,6,6,9,3,5,4.75,-0.25,3.523809524,3.523809524,0,4.04,3.48,-0.56,29,33,4
1580001,15800,0,0,5,5,0,8,8,4.25,3.75,-0.5,3.19047619,2.904761905,-0.285714286,3.84,3.8,-0.04,32,28,-4
1590001,15900,1,1,7,7,8,7,-1,0,3.5,3.5,3.761904762,2.142857143,-1.619047619,4,3.24,-0.76,33,23,-10
1590002,15900,1,1,5,5,7,8,1,3.75,4,0.25,3.571428571,2.761904762,-0.80952381,4.24,3.2,-1.04,34,24,-10
1590003,15900,0,0,8,8,7,9,2,7.5,7.5,0,3.952380952,4.619047619,0.666666667,4.64,4.4,-0.24,36,32,-4
1600001,16000,1,1,1,1,5,9,4,6.5,6.75,0.25,3.761904762,3.952380952,0.19047619,4,4.28,0.28,33,31,-2
1610001,16100,1,1,9,8,8,5,-3,2.75,3,0.25,3.80952381,2,-1.80952381,4.52,3.44,-1.08,34,29,-5
1610002,16100,1,1,1,1,8,9,1,4.25,3.75,-0.5,3.857142857,1.047619048,-2.80952381,4.32,2.4,-1.92,33,28,-5
1610003,16100,0,#N/A,8,#N/A,7,#N/A,#N/A,7,#N/A,#N/A,3.285714286,#N/A,#N/A,3.92,#N/A,#N/A,32,#N/A,#N/A
1620001,16200,1,1,7,6,6,9,3,7,6.25,-0.75,4.666666667,3.904761905,-0.761904762,4.36,4.4,0.04,32,31,-1
1630001,16300,1,1,9,8,7,8,1,6,3.75,-2.25,4.238095238,2.80952381,-1.428571429,4.32,3.52,-0.8,34,33,-1
1630002,16300,1,1,7,6,5,9,4,5.75,3.75,-2,4.285714286,2.047619048,-2.238095238,4.44,3.72,-0.72,31,31,0
1630004,16300,0,0,8,8,8,9,1,6.75,5.25,-1.5,3.619047619,5,1.380952381,4.48,5,0.52,35,33,-2
1640001,16400,1,1,15,12,6,9,3,5.5,7.25,1.75,4.714285714,4.047619048,-0.666666667,4.88,3.88,-1,36,28,-8
1640002,16400,1,1,1,1,5,8,3,7,4.75,-2.25,3.80952381,3.523809524,-0.285714286,4.4,3.96,-0.44,36,31,-5
1650001,16500,1,1,10,10,7,9,2,5.25,3.75,-1.5,4.047619048,4.80952381,0.761904762,4.8,4.8,0,33,34,1
1650002,16500,1,1,1,1,6,9,3,6.75,7.5,0.75,4.285714286,3.380952381,-0.904761905,4.68,3.88,-0.8,34,25,-9
1660001,16600,1,1,9,8,8,8,0,3.75,4.5,0.75,4.571428571,3.285714286,-1.285714286,5,3.52,-1.48,26,32,6
1660002,16600,1,1,6,6,6,7,1,7.5,6.5,-1,4.476190476,3.047619048,-1.428571429,4.92,3.6,-1.32,35,35,0
1660003,16600,0,0,1,1,9,9,0,7.75,7.5,-0.25,4.904761905,5,0.095238095,4.72,4.76,0.04,35,37,2
1670001,16700,1,1,8,9,8,9,1,5.25,6,0.75,4.285714286,4.333333333,0.047619048,4.4,4.44,0.04,35,36,1
1670002,16700,1,1,6,6,7,9,2,9,6,-3,4.523809524,5,0.476190476,4.68,4.6,-0.08,37,33,-4
1670003,16700,0,0,1,1,8,7,-1,0,3.25,3.25,2.714285714,3.380952381,0.666666667,3.6,4.08,0.48,#VALUE!,#VALUE!,#VALUE!
1680002,16800,1,1,5,4,8,8,0,3,5.25,2.25,3.380952381,2.285714286,-1.095238095,3.64,3.6,-0.04,33,31,-2
1680003,16800,0,0,8,9,8,9,1,6.75,6.25,-0.5,4.571428571,4.047619048,-0.523809524,4.88,4.12,-0.76,30,25,-5
1680004,16800,0,0,4,4,9,6,-3,7,9,2,4.380952381,5,0.619047619,4.52,4.8,0.28,35,28,-7
1690001,16900,1,1,9,9,7,8,1,5,4.25,-0.75,4.571428571,5,0.428571429,4.48,5,0.52,36,34,-2
1690002,16900,1,1,9,8,7,8,1,6.75,6.75,0,3.761904762,4.619047619,0.857142857,4.6,4.52,-0.08,36,36,0
1700001,17000,1,#N/A,9,#N/A,7,#N/A,#N/A,5.25,#N/A,#N/A,3.714285714,#N/A,#N/A,4.64,#N/A,#N/A,34,#N/A,#N/A
1700002,17000,1,#N/A,7,#N/A,6,#N/A,#N/A,7.5,#N/A,#N/A,3.952380952,#N/A,#N/A,4.56,#N/A,#N/A,36,#N/A,#N/A
1700003,17000,0,#N/A,1,#N/A,7,#N/A,#N/A,0,#N/A,#N/A,2.666666667,#N/A,#N/A,3.2,#N/A,#N/A,#VALUE!,#N/A,#N/A
1710001,17100,1,1,11,11,6,9,3,6.25,5.5,-0.75,4.047619048,3.714285714,-0.333333333,4.52,4.2,-0.32,35,31,-4
1710002,17100,1,1,9,7,7,6,-1,4.75,8,3.25,3.19047619,3.285714286,0.095238095,4.48,4,-0.48,34,37,3
1720001,17200,1,1,14,12,6,9,3,6,3.75,-2.25,3.857142857,4.428571429,0.571428571,4.56,4.44,-0.12,30,33,3
1720002,17200,1,1,8,8,4,5,1,6.75,4.5,-2.25,4.142857143,4.047619048,-0.095238095,4.36,4.4,0.04,34,36,2
1730001,17300,1,1,15,14,8,7,-1,6.25,4.5,-1.75,4.904761905,3.666666667,-1.238095238,4.76,3.92,-0.84,37,33,-4
1730002,17300,1,1,7,6,7,8,1,7.5,6.25,-1.25,4.904761905,4,-0.904761905,4.92,4.12,-0.8,37,31,-6
1740001,17400,1,1,8,9,9,9,0,0,3.5,3.5,5,5,0,5,5,0,38,37,-1
1740002,17400,1,1,1,1,9,9,0,0,4,4,3,2,-1,2.48,3.2,0.72,33,33,0
1740003,17400,0,0,7,7,9,9,0,3,6.75,3.75,4,4,0,4,5,1,34,34,0
1740004,17400,0,0,1,6,9,9,0,0,0,0,5,5,0,5,5,0,29,33,4
1740005,17400,0,#N/A,1,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,1,#N/A,#N/A,1,#N/A,#N/A,25,#N/A,#N/A
1760001,17600,1,1,18,18,5,8,3,3.75,3.5,-0.25,5,5,0,5,5,0,36,29,-7
1760002,17600,1,1,1,1,7,9,2,5.25,5.5,0.25,3.571428571,3.523809524,-0.047619048,3.96,3.32,-0.64,36,31,-5
1760003,17600,0,0,1,2,0,9,9,5.75,6,0.25,5,5,0,5,5,0,34,28,-6
1760004,17600,0,0,1,2,9,8,-1,6,6.25,0.25,4.047619048,4.380952381,0.333333333,4.48,4.52,0.04,26,26,0
1800001,18000,1,1,18,15,8,9,1,4.5,8.25,3.75,5,4.285714286,-0.714285714,5,4.68,-0.32,36,31,-5
1800002,18000,1,1,1,1,9,9,0,8,5.75,-2.25,2.095238095,4.047619048,1.952380952,4.04,4.52,0.48,30,29,-1
1800003,18000,0,0,1,11,5,9,4,6.5,2,-4.5,4.714285714,3.80952381,-0.904761905,4.08,4.52,0.44,32,31,-1
1840001,18400,1,1,8,9,9,9,0,0,0,0,4,4,0,4,5,1,32,34,2
1840002,18400,1,1,1,1,9,9,0,0,6,6,2.80952381,2.761904762,-0.047619048,2.72,3.2,0.48,34,37,3
1850002,18500,1,#N/A,5,#N/A,0,#N/A,#N/A,0,#N/A,#N/A,4.523809524,#N/A,#N/A,4.8,#N/A,#N/A,27,#N/A,#N/A
1850003,18500,0,0,3,4,8,9,1,7.75,7,-0.75,4.952380952,5,0.047619048,5,5,0,36,36,0
1850004,18500,0,0,1,1,7,9,2,2.75,3,0.25,5,5,0,5,5,0,24,28,4
1850005,18500,0,0,1,1,9,9,0,1.75,1.25,-0.5,5,5,0,5,5,0,31,30,-1
1870001,18700,1,1,17,17,0,0,0,0,0,0,4.714285714,4.666666667,-0.047619048,4.84,4.8,-0.04,31,33,2
1870002,18700,1,1,6,1,0,0,0,0,0,0,2.380952381,2.952380952,0.571428571,3.4,3.64,0.24,31,28,-3
1870003,18700,0,0,1,1,7,0,-7,4.5,5.75,1.25,3.714285714,3.619047619,-0.095238095,4.2,4.76,0.56,31,29,-2
1870004,18700,0,0,1,1,7,0,-7,1.25,5.25,4,3.476190476,3.714285714,0.238095238,3.88,4.44,0.56,31,29,-2
1880001,18800,1,1,6,7,9,9,0,3.75,4.25,0.5,3.333333333,3.571428571,0.238095238,3.76,3.88,0.12,33,33,0
1880002,18800,1,1,12,12,9,9,0,0,5,5,3.333333333,2.714285714,-0.619047619,3.4,3.76,0.36,31,31,0
1880003,18800,0,0,8,8,9,9,0,0,5.25,5.25,5,4,-1,5,5,0,33,36,3
1890001,18900,1,1,1,1,0,0,0,0,0,0,1,2,1,1,2.16,1.16,28,34,6
1890002,18900,1,1,1,1,0,0,0,0,0,0,1,2,1,1,2.16,1.16,25,33,8
1960001,19600,1,1,5,5,0,0,0,0,0,0,3.476190476,2.285714286,-1.19047619,3.08,2.28,-0.8,25,27,2
1960002,19600,1,1,1,1,0,0,0,0,0,0,2.952380952,1,-1.952380952,2.6,1.28,-1.32,30,27,-3
1980001,19800,0,0,6,6,5,5,0,0,0,0,4.095238095,2.619047619,-1.476190476,3.44,3.28,-0.16,26,35,9
1990001,19900,1,1,9,9,6,8,2,0,0,0,3.571428571,3.761904762,0.19047619,3.52,4.28,0.76,25,32,7
1990002,19900,1,1,8,9,0,8,8,0,0,0,3.047619048,2.476190476,-0.571428571,3.32,3.04,-0.28,30,27,-3
1990003,19900,0,0,1,7,8,9,1,3,5,2,4.80952381,4.714285714,-0.095238095,4.88,4.8,-0.08,30,32,2
1990004,19900,0,0,1,1,9,7,-2,8,4.75,-3.25,4.714285714,4.476190476,-0.238095238,4.8,4.68,-0.12,29,25,-4
2000002,20000,1,1,4,5,0,6,6,0,0,0,2.428571429,2.142857143,-0.285714286,2.8,2.72,-0.08,30,31,1
2000005,20000,0,0,1,1,7,9,2,5,4.75,-0.25,4.619047619,4.571428571,-0.047619048,4.72,4.84,0.12,30,28,-2
2010001,20100,0,0,5,6,0,0,0,0,0,0,2.047619048,2.285714286,0.238095238,2.24,2.6,0.36,28,30,2
2010002,20100,0,0,9,9,6,9,3,4,4,0,4.904761905,4.476190476,-0.428571429,4.92,4.52,-0.4,27,33,6
2030001,20300,1,1,7,7,9,9,0,0,0,0,4.523809524,4.095238095,-0.428571429,4.24,4.12,-0.12,27,28,1
2030002,20300,1,1,7,8,0,5,5,0,0,0,3.761904762,3.428571429,-0.333333333,4.32,3.8,-0.52,26,32,6
2030003,20300,0,0,1,1,0,0,0,4,4.25,0.25,2.761904762,2.80952381,0.047619048,3.32,3.96,0.64,28,26,-2
2030004,20300,0,0,1,1,0,9,9,0,3,3,1.714285714,2.904761905,1.19047619,2.4,3.44,1.04,#VALUE!,#VALUE!,#VALUE!
2040001,20400,0,0,5,6,6,9,3,5.5,0,-5.5,2.904761905,2.333333333,-0.571428571,3.72,2.64,-1.08,32,25,-7
2050001,20500,0,0,9,9,7,9,2,7,6,-1,4.238095238,4.952380952,0.714285714,4.92,4.56,-0.36,36,26,-10
2060001,20600,0,0,3,3,0,0,0,0,0,0,1,1,0,1,1.12,0.12,22,24,2
2070001,20700,1,1,9,10,8,7,-1,0,0,0,3.523809524,3.476190476,-0.047619048,4.68,3.68,-1,27,32,5
2070002,20700,1,1,7,7,7,9,2,5,4,-1,2.714285714,2.761904762,0.047619048,3.8,3.16,-0.64,28,29,1
2070003,20700,0,0,1,1,9,9,0,4.75,5.75,1,4.571428571,4.571428571,0,4.88,4.64,-0.24,33,30,-3
2080001,20800,1,1,8,9,6,9,3,0,0,0,2.761904762,2.047619048,-0.714285714,2.84,2.84,0,26,27,1
2080002,20800,1,1,1,1,0,9,9,0,0,0,2.428571429,2.571428571,0.142857143,2.84,2.88,0.04,29,30,1
2080003,20800,0,0,7,7,7,9,2,5,4,-1,4.428571429,4.142857143,-0.285714286,4.64,4.6,-0.04,31,29,-2
2080004,20800,0,0,6,8,6,9,3,5,5,0,4.333333333,4.619047619,0.285714286,4.6,4.6,0,26,33,7
2100001,21000,1,1,5,5,0,0,0,0,0,0,1.428571429,1.904761905,0.476190476,2,2.08,0.08,28,30,2
2100002,21000,1,1,1,1,9,5,-4,0,0,0,1.666666667,1.714285714,0.047619048,2.56,2.32,-0.24,27,32,5
2110001,21100,1,1,1,1,0,0,0,0,0,0,1,1.80952381,0.80952381,1.88,1.96,0.08,26,25,-1
2110002,21100,1,1,1,1,0,0,0,0,0,0,1.428571429,1.904761905,0.476190476,1.88,2.44,0.56,26,26,0
2110003,21100,0,0,9,9,8,9,1,4,4,0,4.380952381,4.523809524,0.142857143,4.6,4.68,0.08,28,32,4
2120001,21200,1,1,1,3,0,0,0,0,0,0,1,1,0,1.2,1.24,0.04,33,29,-4
2120002,21200,1,1,1,3,0,0,0,0,0,0,1,1.095238095,0.095238095,1.16,1.28,0.12,33,29,-4
2130001,21300,1,1,5,4,0,0,0,0,0,0,1,1.523809524,0.523809524,1.2,1.6,0.4,27,26,-1
2130002,21300,1,1,1,1,0,0,0,0,0,0,1,1.571428571,0.571428571,1.24,1.76,0.52,26,24,-2
2140002,21400,1,1,1,1,0,0,0,0,0,0,1,1,0,1.24,1.24,0,23,23,0
2150001,21500,1,1,5,6,0,0,0,0,0,0,1,2.047619048,1.047619048,1.32,2.2,0.88,27,27,0
2150002,21500,1,1,1,1,0,7,7,0,0,0,2.19047619,2.333333333,0.142857143,2.4,2.6,0.2,32,30,-2
2170001,21700,1,1,7,8,8,9,1,0,0,0,3.666666667,2.714285714,-0.952380952,4.08,2.88,-1.2,27,31,4
2170002,21700,1,1,7,8,8,8,0,0,0,0,3.238095238,3.285714286,0.047619048,3.56,3.6,0.04,26,27,1
2170003,21700,0,0,7,7,7,9,2,4.75,4.5,-0.25,4.476190476,4.428571429,-0.047619048,4.68,4.32,-0.36,30,34,4
2170004,21700,0,0,1,1,8,9,1,4.25,5.25,1,3.666666667,4.476190476,0.80952381,3.76,4.64,0.88,31,34,3
2180001,21800,1,1,9,9,7,8,1,0,0,0,2.095238095,2.476190476,0.380952381,2.12,2.48,0.36,28,26,-2
2180002,21800,1,1,1,1,6,9,3,0,0,0,2.380952381,2.761904762,0.380952381,3.24,3.92,0.68,30,31,1
2180003,21800,0,0,6,7,9,9,0,5,4,-1,4.571428571,4.285714286,-0.285714286,4.56,4.32,-0.24,29,28,-1
2180004,21800,0,0,6,7,8,8,0,4,5,1,4.333333333,4.142857143,-0.19047619,4.36,4.44,0.08,32,25,-7
2180005,21800,0,0,1,1,8,8,0,5,4.75,-0.25,3.666666667,3.714285714,0.047619048,4.12,4.24,0.12,27,28,1
2190001,21900,1,1,7,8,8,9,1,0,0,0,4.523809524,4.333333333,-0.19047619,4.68,4.32,-0.36,30,30,0
2190002,21900,1,1,1,1,6,7,1,4,3.5,-0.5,3.619047619,3.380952381,-0.238095238,3.92,3.48,-0.44,28,31,3
2190003,21900,0,0,1,1,0,0,0,0,3,3,1.761904762,2.666666667,0.904761905,2.16,2.88,0.72,#VALUE!,#VALUE!,#VALUE!
2190004,21900,0,0,1,1,0,0,0,0,0,0,1.80952381,1.857142857,0.047619048,2.16,2.44,0.28,#VALUE!,#VALUE!,#VALUE!
2200002,22000,1,1,1,1,0,0,0,0,0,0,1.523809524,2.047619048,0.523809524,2.28,2.72,0.44,30,33,3
2210001,22100,1,1,4,5,0,0,0,0,0,0,1,1,0,1,1.16,0.16,26,26,0
2210002,22100,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,25,23,-2
2220001,22200,1,1,5,6,0,0,0,0,0,0,1,1.904761905,0.904761905,1,2.68,1.68,28,31,3
2220002,22200,1,1,1,1,0,9,9,0,0,0,2.523809524,2.095238095,-0.428571429,2.48,2.76,0.28,27,26,-1
2220003,22200,0,0,7,7,6,8,2,6.5,5.5,-1,4.380952381,4.619047619,0.238095238,4.4,4.64,0.24,30,33,3
2230001,22300,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1.16,0.16,23,22,-1
2230002,22300,0,0,9,9,7,8,1,0,4.25,4.25,4.857142857,4.666666667,-0.19047619,4.96,4.56,-0.4,28,35,7
2340001,23400,1,1,8,9,9,9,0,0,0,0,5,4.952380952,-0.047619048,5,4.96,-0.04,38,40,2
2340002,23400,1,1,6,6,9,8,-1,4.75,6,1.25,5,4.952380952,-0.047619048,5,4.96,-0.04,38,35,-3
2340003,23400,0,0,1,1,9,9,0,0,0,0,3.095238095,4.333333333,1.238095238,3.24,4.72,1.48,#VALUE!,36,#VALUE!
2340004,23400,0,0,1,1,0,9,9,0,0,0,1.904761905,2.952380952,1.047619048,2.32,2.76,0.44,#VALUE!,#VALUE!,#VALUE!
2350001,23500,1,1,6,7,9,9,0,5.5,5.5,0,5,4.952380952,-0.047619048,5,4.96,-0.04,31,34,3
2350002,23500,1,1,1,1,0,6,6,0,0,0,3.619047619,4.523809524,0.904761905,4.96,4.72,-0.24,32,32,0
2350003,23500,0,0,1,1,0,9,9,0,0,0,1.80952381,3.285714286,1.476190476,2.72,3.28,0.56,#VALUE!,33,#VALUE!
2350005,23500,0,0,2,1,0,0,0,0,0,0,1,1.142857143,0.142857143,1.36,1.56,0.2,31,25,-6
2360001,23600,1,1,18,18,7,9,2,4,6.5,2.5,5,5,0,5,5,0,33,32,-1
2360002,23600,1,1,5,5,0,0,0,0,0,0,4.095238095,4,-0.095238095,4.6,4.28,-0.32,30,27,-3
2360003,23600,0,0,1,1,9,9,0,5.5,5.5,0,3.714285714,4.047619048,0.333333333,4.16,4.88,0.72,33,36,3
2360004,23600,0,0,1,1,8,8,0,6.75,4.75,-2,3.476190476,4.619047619,1.142857143,4.04,4.8,0.76,32,34,2
2400001,24000,1,1,5,3,6,6,0,0,0,0,2.285714286,3,0.714285714,2.44,2.96,0.52,24,27,3
2400002,24000,1,1,1,1,5,5,0,6.25,0,-6.25,3,1,-2,2.36,1.08,-1.28,25,27,2
2410001,24100,1,1,12,12,0,5,5,0,2.25,2.25,3.571428571,2.761904762,-0.80952381,3.28,3.96,0.68,28,33,5
2410002,24100,1,1,6,6,8,5,-3,0,3,3,4.238095238,3.285714286,-0.952380952,4.2,3.08,-1.12,30,32,2
2410003,24100,0,0,6,6,5,8,3,0,5.5,5.5,4.761904762,5,0.238095238,3.96,5,1.04,36,37,1
2420001,24200,1,1,9,9,9,9,0,6,6,0,4.571428571,4.80952381,0.238095238,4.72,4.88,0.16,35,32,-3
2420002,24200,1,1,8,8,9,9,0,7.75,2.5,-5.25,4.428571429,4.476190476,0.047619048,4.28,4.52,0.24,31,29,-2
2420003,24200,0,0,1,1,9,9,0,3.25,3.25,0,3.19047619,3.095238095,-0.095238095,3.44,3.28,-0.16,26,26,0
